Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,__target__
1985,2.0,4.0,29760.0,1,0,30.0,87,64,4,68,7,5,17,4,3,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,3.0,61074.0,0,1,18.0,37,789,0,133,0,28,152,7,11,5,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1991,1.0,4.0,26868.0,1,0,606.0,52,0,0,1,8,3,2,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,4.0,46904.0,1,1,92.0,20,153,4,56,0,9,31,4,5,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,5.0,51195.0,1,1,233.0,46,230,14,156,82,24,58,8,9,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,2.0,4.0,66294.0,0,0,562.0,68,251,108,334,65,92,117,1,4,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,6.0,45684.0,1,0,464.0,37,5,1,5,10,0,7,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,2.0,26150.0,2,1,213.0,61,5,1,13,3,5,1,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1943,4.0,3.0,75865.0,0,0,576.0,73,483,0,591,156,0,12,1,3,5,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,3.0,29315.0,1,1,582.0,55,13,2,14,8,7,4,4,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,4.0,6.0,51569.0,0,1,187.0,39,380,0,47,6,0,34,4,7,1,7,8,0.0,1.0,0.0,0.0,0.0,0.0,1
1975,3.0,4.0,31160.0,1,0,393.0,59,16,3,25,6,1,13,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,2.0,4.0,46923.0,1,0,23.0,90,85,44,54,102,78,6,3,5,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,3.0,3.0,62845.0,1,1,61.0,3,1099,0,45,0,0,34,11,3,4,10,8,0.0,1.0,0.0,0.0,0.0,0.0,1
1956,3.0,3.0,90226.0,0,0,56.0,26,1083,108,649,253,151,108,1,4,7,12,2,0.0,0.0,0.0,1.0,0.0,0.0,0
1969,3.0,5.0,44602.0,1,1,536.0,35,167,2,89,0,0,34,6,6,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,2.0,12571.0,1,0,509.0,86,3,5,14,2,12,17,4,3,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,3.0,68397.0,0,1,450.0,6,760,80,466,17,13,80,1,6,9,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,5.0,37395.0,1,0,608.0,47,18,0,9,0,1,11,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,3.0,48686.0,1,2,466.0,8,10,0,7,2,0,1,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,65210.0,0,1,557.0,25,626,0,70,0,7,28,2,9,3,8,6,0.0,1.0,0.0,1.0,0.0,0.0,0
1972,2.0,5.0,84906.0,0,0,410.0,98,997,15,414,99,30,76,1,5,6,12,2,0.0,1.0,1.0,0.0,1.0,0.0,0
1975,2.0,3.0,79205.0,0,0,30.0,73,504,23,117,179,28,44,1,6,5,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1
1954,2.0,3.0,59111.0,0,0,262.0,90,524,0,134,28,28,155,1,11,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,2.0,4.0,72066.0,0,0,656.0,55,1003,34,536,134,51,34,1,4,6,6,2,0.0,0.0,1.0,1.0,0.0,0.0,1
1971,2.0,6.0,30372.0,1,1,142.0,33,15,0,12,7,3,7,3,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,3.0,59892.0,0,1,437.0,26,73,0,13,0,1,0,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,3.0,54693.0,0,1,192.0,72,686,17,142,23,26,35,8,6,4,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,4.0,5.0,77863.0,0,0,459.0,20,881,38,319,16,25,12,1,4,5,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,2.0,5.0,34026.0,1,1,353.0,11,18,6,15,12,8,17,3,2,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,2.0,3.0,18929.0,0,0,191.0,15,32,0,8,23,4,18,1,1,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,3.0,3.0,66835.0,0,0,405.0,21,620,26,195,34,17,141,1,6,4,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,2.0,5.0,33456.0,1,1,597.0,58,7,3,10,8,1,7,2,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,0.0,4.0,45889.0,0,1,320.0,42,31,0,6,0,1,8,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,3.0,44322.0,1,0,649.0,30,46,0,40,3,0,3,2,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,3.0,61286.0,0,1,350.0,34,356,0,107,19,9,117,2,7,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,3.0,3.0,30522.0,0,1,18.0,6,179,8,83,19,11,26,5,1,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2.0,3.0,90000.0,0,0,485.0,91,675,144,133,94,192,241,1,4,8,5,1,1.0,0.0,1.0,1.0,0.0,0.0,0
1977,2.0,5.0,55375.0,0,1,422.0,3,42,11,57,10,28,14,1,1,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,3.0,2.0,44051.0,1,1,175.0,20,79,7,58,6,3,18,4,3,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1975,4.0,5.0,61905.0,0,1,525.0,2,167,0,43,6,2,13,2,4,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,4.0,48240.0,0,0,98.0,73,389,91,248,64,49,41,3,6,3,13,5,0.0,0.0,0.0,0.0,0.0,0.0,1
1964,4.0,3.0,45759.0,1,1,198.0,13,42,1,18,3,0,4,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,0.0,5.0,68316.0,0,1,93.0,54,806,80,161,120,11,33,5,10,7,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,4.0,22327.0,1,0,350.0,94,5,4,8,2,0,5,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,3.0,48178.0,1,1,86.0,69,159,4,45,6,2,38,6,5,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,5.0,77622.0,0,2,590.0,3,520,7,154,19,0,14,2,6,3,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,5.0,33178.0,1,0,520.0,9,12,6,2,11,2,16,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,4.0,23763.0,1,0,8.0,64,22,0,6,6,2,6,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,52531.0,0,0,147.0,68,283,112,151,51,72,125,2,7,2,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,4.0,4.0,64950.0,0,1,13.0,29,819,0,72,12,0,63,2,11,2,10,7,0.0,1.0,0.0,0.0,0.0,0.0,0
1976,0.0,5.0,25176.0,1,1,358.0,79,4,0,4,0,0,5,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,1.0,2.0,9548.0,1,0,9.0,31,0,1,3,10,6,9,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,5.0,71367.0,0,0,371.0,24,227,23,389,42,21,75,1,4,5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,3.0,71626.0,0,0,90.0,94,546,72,376,94,145,72,1,5,5,8,3,0.0,1.0,0.0,0.0,0.0,0.0,0
1983,2.0,5.0,22010.0,1,0,318.0,51,11,2,9,3,0,8,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,5.0,36283.0,1,1,590.0,42,6,5,5,8,0,5,2,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,0.0,5.0,36301.0,1,0,430.0,53,11,12,35,3,5,12,1,3,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,3.0,43269.0,1,0,393.0,61,10,1,7,0,0,1,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,6.0,82571.0,0,0,578.0,28,861,31,558,62,95,79,0,6,5,13,2,0.0,0.0,1.0,0.0,0.0,0.0,0
1973,2.0,5.0,57100.0,0,0,466.0,19,181,21,69,39,3,96,1,3,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,3.0,25252.0,1,0,329.0,26,1,3,4,2,2,6,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,4.0,4.0,82800.0,0,0,112.0,23,1006,22,115,59,68,45,1,7,6,12,3,0.0,0.0,1.0,1.0,0.0,0.0,1
1972,3.0,4.0,46423.0,1,1,395.0,6,68,0,16,0,0,8,3,2,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,3.0,3.0,38452.0,1,1,575.0,62,56,0,14,0,0,2,3,3,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,3.0,3.0,32765.0,1,0,542.0,49,13,3,17,7,3,3,2,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,5.0,76532.0,1,1,386.0,38,355,30,177,90,138,30,4,9,5,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,3.0,5.0,51381.5,1,1,278.0,52,375,42,48,94,66,96,7,4,10,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,3.0,44989.0,0,1,44.0,26,98,0,106,49,10,106,5,5,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,2.0,49431.0,0,1,4.0,9,219,3,100,26,0,17,2,7,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,4.0,5.0,64014.0,2,1,643.0,56,406,0,30,0,0,8,7,8,2,5,7,0.0,0.0,0.0,1.0,0.0,0.0,0
1965,2.0,3.0,69139.0,0,1,517.0,23,86,12,75,33,15,6,1,4,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,4.0,66582.0,0,0,550.0,83,789,25,420,16,38,0,1,2,8,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,4.0,3.0,85844.0,0,0,632.0,62,938,19,843,25,95,38,1,6,6,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0
1973,4.0,4.0,46854.0,1,1,576.0,81,96,1,79,7,1,79,6,5,1,3,8,1.0,0.0,0.0,0.0,0.0,0.0,1
1972,4.0,5.0,34578.0,2,1,587.0,1,7,0,1,0,0,0,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,34380.0,1,0,262.0,68,72,7,58,13,1,24,4,4,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,2.0,3.0,44689.0,1,1,502.0,82,18,0,5,0,0,11,2,1,1,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,3.0,64590.0,0,0,72.0,98,920,138,168,36,46,30,1,9,4,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,2.0,70179.0,0,1,338.0,10,532,88,168,69,44,133,3,7,3,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,4.0,3.0,18169.0,1,0,194.0,40,9,0,5,0,0,7,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,4.0,3.0,67546.0,0,0,32.0,90,864,134,768,150,38,172,1,4,10,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,74268.0,0,0,189.0,83,199,66,315,97,174,41,1,4,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,2.0,5.0,42162.0,1,0,452.0,31,46,7,59,2,4,27,2,3,1,3,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1975,3.0,3.0,92163.0,0,0,130.0,25,817,183,797,106,163,20,0,5,11,5,2,0.0,0.0,1.0,1.0,0.0,0.0,1
1965,2.0,4.0,69263.0,0,1,552.0,14,492,5,32,13,5,21,1,9,1,7,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1975,2.0,5.0,22280.0,1,0,279.0,85,2,1,4,3,1,2,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,2.0,85683.0,0,0,566.0,6,1296,17,311,45,69,51,1,2,4,10,1,0.0,1.0,1.0,1.0,1.0,0.0,1
1963,2.0,3.0,77437.0,0,0,458.0,70,560,21,442,29,44,29,1,4,5,13,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1960,4.0,3.0,77037.0,0,1,418.0,3,463,96,333,168,53,10,1,7,7,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,5.0,19444.0,1,0,541.0,8,16,0,23,3,2,10,3,4,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1954,2.0,4.0,36130.0,0,1,178.0,46,157,43,127,68,56,37,6,3,8,4,4,1.0,0.0,0.0,0.0,0.0,0.0,1
1976,2.0,4.0,47025.0,0,1,442.0,52,254,7,108,20,0,26,3,6,3,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,30772.0,1,1,559.0,89,7,2,4,2,1,4,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,4.0,4.0,51381.5,0,0,440.0,80,81,11,50,3,2,39,1,1,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,4.0,38808.0,1,0,27.0,21,125,17,52,3,19,30,4,5,1,4,8,1.0,0.0,0.0,0.0,0.0,0.0,1
1963,2.0,2.0,33378.0,1,1,181.0,38,33,6,40,3,7,10,3,2,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,4.0,33249.0,1,0,195.0,11,6,10,21,19,14,42,2,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,4.0,4.0,34554.0,0,1,575.0,43,41,1,6,2,0,5,2,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,3.0,40344.0,0,1,418.0,48,210,0,6,0,0,2,2,4,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,2.0,30992.0,1,0,253.0,83,17,0,14,7,3,2,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,2.0,4.0,61559.0,0,1,334.0,8,279,83,88,32,14,34,1,4,2,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,52413.0,0,2,178.0,56,295,106,271,75,98,65,4,6,4,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,3.0,55158.0,1,1,0.0,72,293,0,87,4,11,23,4,7,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1971,4.0,5.0,78642.0,0,1,252.0,83,1396,0,322,46,35,17,1,4,9,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,5.0,51381.5,0,0,13.0,53,32,2,1607,12,4,22,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0
1951,2.0,3.0,34838.0,1,1,166.0,62,28,23,29,29,14,47,3,2,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,1.0,4.0,15862.0,1,0,315.0,26,1,1,4,11,9,10,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,4.0,50014.0,1,0,512.0,9,234,14,77,19,10,42,2,4,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,5.0,22775.0,1,0,307.0,40,5,1,8,0,0,1,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,2.0,4.0,60689.0,0,1,292.0,23,240,90,216,63,6,24,4,4,4,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,4.0,69627.0,0,1,218.0,35,231,161,215,171,30,53,2,8,2,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,2.0,2.0,81361.0,0,0,544.0,18,163,23,424,27,65,76,1,3,10,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1973,2.0,2.0,71128.0,1,0,65.0,80,958,159,447,20,0,31,3,2,10,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,3.0,61180.0,0,1,599.0,70,403,24,29,6,24,218,2,5,5,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0
1959,4.0,6.0,67786.0,0,0,469.0,0,431,82,441,80,20,102,1,3,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1975,2.0,4.0,33249.0,1,0,195.0,11,6,10,21,19,14,42,2,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,3.0,65031.0,0,1,218.0,29,258,107,291,84,37,86,4,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,2.0,5.0,27203.0,1,1,7.0,92,13,2,21,4,0,24,2,1,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,2.0,5.0,62807.0,0,1,32.0,83,526,28,135,10,21,99,3,5,3,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,0.0,4.0,38741.0,1,1,575.0,60,7,10,17,8,6,13,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,5.0,50116.0,1,1,653.0,68,54,0,10,0,0,2,2,1,0,4,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1972,3.0,2.0,37760.0,1,0,359.0,54,26,3,13,2,10,0,1,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,3.0,36781.0,1,0,586.0,16,29,1,17,0,3,13,1,2,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1976,2.0,3.0,65665.0,0,1,464.0,77,225,162,387,106,36,29,1,5,10,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,2.0,22304.0,0,0,5.0,91,3,2,7,0,4,2,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,3.0,32300.0,1,0,151.0,1,13,3,6,6,5,6,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,4.0,39190.0,1,0,602.0,91,68,8,18,19,8,12,2,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,4.0,7500.0,1,1,144.0,5,6,5,4,13,4,25,4,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,5.0,666666.0,1,0,293.0,23,9,14,18,8,1,12,4,3,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,3.0,55424.0,0,1,113.0,6,462,61,184,10,53,107,4,7,5,9,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1975,2.0,4.0,33955.0,1,0,357.0,92,100,2,128,23,7,10,4,5,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,5.0,56715.0,0,0,123.0,52,258,105,239,237,172,9,1,7,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,4.0,3.0,80360.0,0,0,205.0,56,1493,86,454,112,43,43,2,4,4,5,2,0.0,1.0,1.0,1.0,0.0,0.0,0
1950,2.0,2.0,82460.0,0,0,464.0,78,255,47,573,52,32,15,1,5,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,3.0,22574.0,2,1,433.0,28,25,0,8,2,0,2,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,5.0,96876.0,0,0,354.0,79,908,43,735,40,194,21,1,7,7,9,2,0.0,1.0,1.0,1.0,0.0,0.0,1
1965,2.0,3.0,48006.0,1,1,642.0,55,23,0,11,3,2,2,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,3.0,36663.0,1,0,601.0,40,18,0,6,3,3,5,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,2.0,4.0,90842.0,0,0,346.0,57,774,70,118,182,187,93,1,4,9,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,5.0,77382.0,0,1,500.0,36,491,48,231,112,105,134,2,5,7,12,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1973,2.0,3.0,79593.0,0,0,618.0,70,350,60,568,110,133,145,1,5,6,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0
1951,2.0,4.0,49090.0,0,1,336.0,45,494,5,82,7,0,100,3,7,2,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1992,3.0,5.0,42670.0,0,0,257.0,12,154,2,46,20,4,15,1,4,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,5.0,51369.0,0,1,83.0,84,297,7,79,0,11,182,2,8,2,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,5.0,38702.0,1,0,349.0,71,13,11,24,13,8,40,2,3,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,3.0,56850.0,0,1,568.0,83,34,1,19,2,7,0,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,5.0,34350.0,1,0,424.0,81,16,3,15,2,1,11,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,4.0,3.0,69389.0,0,1,58.0,17,422,7,238,69,46,15,1,7,2,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,3.0,3.0,57136.0,1,1,327.0,48,306,5,109,21,109,92,9,5,2,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,2.0,49638.0,0,1,595.0,71,18,10,3,3,5,0,1,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,4.0,72903.0,0,0,434.0,74,1067,138,750,0,19,39,1,7,5,8,4,0.0,1.0,1.0,1.0,0.0,0.0,1
1977,0.0,4.0,31878.0,0,1,655.0,7,23,4,5,10,5,23,1,1,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,0.0,3.0,15315.0,0,0,351.0,27,7,4,13,15,8,17,2,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,0.0,3.0,35688.0,2,1,23.0,94,73,3,90,12,1,32,7,4,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,5.0,40479.0,1,0,365.0,95,5,0,8,2,0,0,1,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,3.0,81929.0,1,0,59.0,60,1486,55,278,49,0,185,2,4,4,10,6,1.0,0.0,1.0,0.0,0.0,0.0,1
1975,2.0,2.0,83829.0,0,0,413.0,78,897,161,430,186,161,27,0,4,7,6,1,1.0,0.0,1.0,1.0,0.0,0.0,1
1969,2.0,5.0,38361.0,1,0,489.0,74,39,0,56,20,8,14,3,3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,3.0,5.0,42315.0,0,1,329.0,90,67,15,80,17,11,80,3,1,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,3.0,65685.0,0,1,574.0,54,642,14,49,0,7,57,1,9,2,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,2.0,41335.0,1,0,488.0,24,112,19,21,16,14,5,3,4,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,3.0,80336.0,0,0,386.0,12,209,19,456,160,142,66,1,2,9,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,4.0,2.0,28420.0,1,0,486.0,36,4,2,5,2,0,0,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,0.0,3.0,30390.0,0,0,381.0,5,10,12,12,25,1,20,1,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,4.0,3.0,61996.0,0,1,176.0,27,1050,12,144,0,0,24,3,6,4,8,5,0.0,1.0,0.0,1.0,1.0,0.0,1
1982,2.0,3.0,79908.0,0,0,236.0,30,557,129,761,29,185,111,1,5,6,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0
1976,3.0,5.0,37509.0,1,0,44.0,24,37,5,56,12,8,5,2,3,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,71427.0,2,0,559.0,26,212,123,177,15,64,23,2,8,2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,4.0,3.0,65526.0,0,1,587.0,22,397,19,69,12,0,9,1,4,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1991,2.0,3.0,51373.0,0,0,310.0,37,83,2,101,64,26,117,1,3,5,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,0.0,5.0,20491.0,0,0,172.0,16,5,4,5,4,2,10,1,0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,2.0,3.0,18222.0,0,0,148.0,70,12,4,19,12,6,14,1,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,56939.0,0,1,395.0,19,256,34,103,90,29,49,2,3,3,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,4.0,33697.0,1,0,392.0,34,4,3,7,0,3,11,1,1,0,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0
1972,0.0,4.0,65704.0,0,0,418.0,18,279,172,74,38,8,246,1,2,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,3.0,5.0,78093.0,0,0,473.0,53,368,32,639,13,43,10,1,4,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,2.0,52332.0,0,0,376.0,63,212,5,33,7,0,2,1,3,2,6,4,0.0,1.0,0.0,0.0,0.0,0.0,0
1949,4.0,2.0,35946.0,1,1,404.0,24,8,0,3,0,0,0,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,5.0,40521.0,1,1,236.0,82,12,0,5,0,0,4,1,0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,5.0,75278.0,0,0,175.0,17,304,98,230,150,74,74,1,6,3,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,5.0,53187.0,1,0,431.0,66,211,2,30,7,7,10,2,4,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,2.0,5.0,74485.0,0,0,372.0,58,499,149,815,173,49,49,1,6,7,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,4.0,4.0,62000.0,0,1,373.0,25,899,0,101,0,0,20,1,6,6,13,4,0.0,0.0,0.0,1.0,0.0,0.0,0
1981,0.0,4.0,42395.0,1,1,580.0,35,48,13,57,24,15,25,4,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,4.0,2.0,34487.0,1,1,38.0,94,19,18,33,24,1,8,3,3,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0
