Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,__target__
1110.0,36,4.8,18.533811,73.899315,18.643811,74.009315,3.0,3.0,42
624.0,39,4.9,22.725748,75.898497,22.795748,75.968497,0.0,2.0,22
651.0,23,4.8,22.753839,75.897429,22.763838,75.907429,3.0,3.0,22
275.0,27,4.8,0.0,0.0,0.09,0.09,2.0,2.0,37
337.0,27,4.6,13.027018,80.254791,13.157018,80.384791,2.0,2.0,25
1061.0,37,4.9,0.0,0.0,0.09,0.09,0.0,2.0,22
203.0,29,5.0,12.978453,77.643685,13.038453,77.703685,0.0,3.0,25
823.0,24,4.9,10.027364,76.308258,10.157364,76.438258,3.0,3.0,22
1177.0,29,5.0,23.374989,85.335486,23.424989,85.385486,1.0,2.0,12
628.0,39,4.7,22.725835,75.887648,22.855835,76.017648,0.0,3.0,28
419.0,36,4.3,10.994136,76.963303,11.024136,76.993303,1.0,2.0,26
978.0,37,4.7,19.055831,72.833984,19.165831,72.943984,0.0,2.0,28
386.0,35,4.8,11.001852,76.976268,11.061852,77.036268,3.0,2.0,16
1053.0,22,5.0,12.284747,76.625861,12.294747,76.635861,2.0,2.0,24
130.0,31,4.9,19.874733,75.353942,19.924733,75.403942,0.0,2.0,17
711.0,31,4.3,26.913987,75.752891,26.953987,75.792891,0.0,2.0,39
1307.0,39,4.9,0.0,0.0,0.03,0.03,3.0,3.0,18
257.0,33,4.6,23.214459,77.434976,23.304459,77.524976,1.0,3.0,29
1168.0,29,4.7,23.351058,85.325731,23.401058,85.375731,3.0,2.0,25
1086.0,29,4.9,18.55144,73.804855,18.62144,73.874855,2.0,2.0,45
416.0,32,4.7,11.022298,76.998349,11.112298,77.088349,1.0,3.0,26
1049.0,29,4.7,12.323194,76.630583,12.353194,76.660583,2.0,2.0,22
1032.0,20,4.6,12.3085,76.665808,12.3185,76.675808,3.0,1.0,10
415.0,24,4.9,11.022298,76.998349,11.102298,77.078349,0.0,1.0,38
325.0,28,4.7,13.022394,80.242439,13.072394,80.292439,0.0,2.0,27
1280.0,27,4.9,22.31279,73.170283,22.37279,73.230283,0.0,2.0,15
627.0,21,4.3,22.725835,75.887648,22.735835,75.897648,3.0,2.0,17
410.0,39,4.7,11.026117,76.944652,11.056117,76.974652,3.0,3.0,25
1153.0,28,4.6,23.359033,85.325347,23.409033,85.375347,1.0,2.0,28
722.0,33,4.6,26.47775,80.351569,26.56775,80.441569,3.0,2.0,44
146.0,38,5.0,19.876428,75.364792,19.906428,75.394792,2.0,3.0,29
313.0,21,4.9,13.02978,80.208812,13.15978,80.338812,0.0,2.0,18
899.0,21,4.9,22.514119,88.362504,22.544119,88.392504,2.0,3.0,11
569.0,20,5.0,17.431668,78.408321,17.521668,78.498321,2.0,3.0,26
958.0,30,4.7,30.885915,75.788259,30.905915,75.808259,2.0,2.0,27
720.0,27,4.5,26.47775,80.351569,26.54775,80.421569,1.0,3.0,10
188.0,34,4.6,12.970221,77.645396,13.000221,77.675396,3.0,2.0,34
1245.0,38,4.3,21.160437,72.774209,21.170437,72.784209,1.0,2.0,30
1163.0,29,5.0,23.359407,85.325055,23.419407,85.385055,1.0,2.0,11
648.0,38,3.9,22.761226,75.887522,22.831226,75.957521,0.0,3.0,41
1238.0,31,5.0,21.170096,72.789122,21.200096,72.819122,1.0,2.0,27
690.0,37,4.5,26.90294,75.793007,27.01294,75.903007,1.0,2.0,29
219.0,23,5.0,12.949934,77.699386,13.059934,77.809386,0.0,3.0,30
1099.0,32,4.2,18.546258,73.904337,18.676258,74.034337,3.0,2.0,36
1314.0,25,4.3,22.311844,73.165081,22.421844,73.275081,2.0,2.0,32
1211.0,31,4.3,21.186884,72.793616,21.276884,72.883616,1.0,2.0,37
625.0,22,4.9,22.725748,75.898497,22.855747,76.028497,2.0,2.0,20
182.0,22,4.7,12.933298,77.614293,13.023298,77.704293,3.0,2.0,24
642.0,36,4.0,22.760072,75.892574,22.830072,75.962574,2.0,2.0,46
1279.0,28,5.0,22.31279,73.170283,22.36279,73.220283,0.0,2.0,12
387.0,35,5.0,11.008638,76.984311,11.018638,76.994311,1.0,2.0,19
1193.0,22,4.6,23.351489,85.324253,23.441489,85.414253,2.0,2.0,22
976.0,35,4.7,18.927584,72.832585,19.057584,72.962585,0.0,3.0,24
560.0,39,4.9,17.455894,78.375467,17.485894,78.405467,1.0,2.0,26
1282.0,35,3.2,0.0,0.0,0.08,0.08,0.0,2.0,32
993.0,23,4.4,19.207222,72.972281,19.317222,73.082281,1.0,2.0,36
1288.0,38,3.6,0.0,0.0,0.08,0.08,1.0,3.0,34
995.0,28,4.9,19.207222,72.972281,19.237222,73.002281,2.0,3.0,31
1264.0,37,4.2,22.307898,73.167788,22.327898,73.187788,3.0,2.0,31
979.0,22,4.8,19.055831,72.833984,19.185831,72.963984,0.0,2.0,46
1275.0,34,4.0,22.310526,73.170937,22.380526,73.240937,0.0,2.0,41
395.0,39,4.6,11.000762,76.981876,11.030762,77.011876,1.0,2.0,28
1164.0,38,4.7,23.353783,85.326967,23.363783,85.336967,2.0,3.0,39
1297.0,31,4.9,22.310237,73.158921,22.330237,73.178921,0.0,3.0,25
377.0,36,4.2,11.022169,76.999594,11.082169,77.059594,2.0,3.0,34
588.0,23,4.7,17.451976,78.385883,17.461976,78.395883,0.0,3.0,17
708.0,28,4.0,26.892312,75.806896,26.962312,75.876896,2.0,2.0,38
776.0,25,4.8,26.49095,80.318656,26.55095,80.378656,1.0,3.0,14
979.0,39,4.5,19.055831,72.833984,19.075831,72.853984,1.0,3.0,26
114.0,32,4.6,25.457116,81.859682,25.567116,81.969682,0.0,1.0,40
1067.0,37,4.6,12.316967,76.603067,12.406967,76.693067,2.0,2.0,27
231.0,23,4.9,12.913041,77.683237,12.923041,77.693237,3.0,3.0,12
1174.0,38,4.9,0.0,0.0,0.13,0.13,3.0,3.0,15
1308.0,21,4.6,0.0,0.0,0.11,0.11,2.0,1.0,17
1306.0,38,4.8,0.0,0.0,0.05,0.05,0.0,1.0,32
915.0,34,4.9,30.905562,75.832841,31.015562,75.942841,1.0,2.0,26
1101.0,37,4.7,18.546947,73.900626,18.586947,73.940626,1.0,2.0,24
670.0,24,4.8,26.913483,75.803139,26.963483,75.853139,1.0,2.0,21
1283.0,37,4.8,0.0,0.0,0.06,0.06,1.0,1.0,26
71.0,33,4.7,25.451517,81.832616,25.541517,81.922616,1.0,2.0,49
158.0,38,5.0,19.880256,75.323503,19.940256,75.383503,0.0,3.0,23
1008.0,38,4.8,19.121999,72.908493,19.231999,73.018493,3.0,2.0,35
414.0,35,4.9,11.022298,76.998349,11.092298,77.068349,3.0,2.0,48
337.0,34,4.6,13.027018,80.254791,13.077018,80.304791,0.0,2.0,29
521.0,20,4.7,15.157944,73.950889,15.187944,73.980889,2.0,3.0,10
451.0,35,4.9,0.0,0.0,0.08,0.08,1.0,2.0,49
653.0,38,4.8,22.753839,75.897429,22.783839,75.927429,1.0,3.0,29
1270.0,20,4.6,22.32,73.17,22.45,73.3,0.0,2.0,30
370.0,50,6.0,11.025083,77.015393,11.105083,77.095393,0.0,1.0,11
623.0,20,5.0,22.722634,75.886959,22.752634,75.916959,3.0,3.0,22
1056.0,22,4.6,12.310972,76.659264,12.380972,76.729264,2.0,3.0,42
280.0,32,4.6,0.0,0.0,0.02,0.02,1.0,3.0,19
1.0,21,5.0,27.163303,78.057044,27.293303,78.187044,2.0,2.0,19
962.0,29,4.6,19.003517,72.82765,19.033517,72.85765,2.0,3.0,14
786.0,23,5.0,10.028047,76.310019,10.068047,76.350019,1.0,2.0,11
304.0,35,5.0,13.005801,80.250744,13.085801,80.330744,3.0,3.0,20
1199.0,28,4.9,23.39925,85.390464,23.45925,85.450464,0.0,2.0,20
987.0,31,4.6,18.994049,72.825203,19.034049,72.865203,1.0,3.0,30
1292.0,32,4.4,22.308096,73.167753,22.368096,73.227753,2.0,2.0,28
987.0,23,4.9,18.994049,72.825203,19.004049,72.835203,2.0,1.0,15
799.0,35,4.1,-9.982834,76.283268,10.062834,76.363268,1.0,2.0,38
1197.0,28,4.5,23.39925,85.390464,23.40925,85.400464,0.0,3.0,28
339.0,24,4.8,13.026279,80.174568,13.066279,80.214568,3.0,2.0,15
1209.0,29,4.3,21.186884,72.793616,21.196884,72.803616,3.0,2.0,22
627.0,28,4.9,22.725835,75.887648,22.795835,75.957648,1.0,3.0,17
590.0,34,4.3,17.451976,78.385883,17.541976,78.475883,2.0,3.0,44
636.0,32,4.6,22.745049,75.892471,22.815049,75.962471,0.0,2.0,44
1302.0,23,4.8,0.0,0.0,0.01,0.01,2.0,3.0,19
1043.0,29,4.6,12.325461,76.632278,12.415461,76.722278,0.0,2.0,34
1153.0,21,4.6,23.359033,85.325347,23.409033,85.375347,0.0,2.0,30
1086.0,21,4.5,18.55144,73.804855,18.66144,73.914855,0.0,3.0,18
340.0,24,4.7,13.026279,80.174568,13.046279,80.194568,3.0,2.0,19
187.0,24,4.7,12.970221,77.645396,13.020221,77.695396,1.0,2.0,23
944.0,34,4.4,30.899584,75.809346,31.039584,75.949346,0.0,2.0,42
406.0,30,4.1,11.010375,76.95295,11.060375,77.00295,3.0,2.0,20
727.0,30,5.0,26.471617,80.313564,26.601617,80.443564,0.0,2.0,21
713.0,36,4.8,26.913987,75.752891,26.943987,75.782891,2.0,2.0,20
663.0,27,4.5,26.90519,75.810753,26.94519,75.850753,3.0,3.0,16
647.0,24,4.8,22.744648,75.894377,22.774648,75.924377,3.0,3.0,15
304.0,35,4.9,13.005801,80.250744,13.025801,80.270744,1.0,3.0,11
1056.0,23,4.9,12.310972,76.659264,12.320972,76.669264,1.0,2.0,15
328.0,30,4.9,13.044694,80.26147,13.094694,80.31147,3.0,2.0,12
297.0,29,4.6,23.235123,77.398886,23.305123,77.468886,2.0,2.0,42
359.0,23,4.8,12.975996,80.221898,13.035996,80.281898,0.0,2.0,29
314.0,31,5.0,13.02978,80.208812,13.08978,80.268812,3.0,2.0,32
1051.0,29,4.6,12.323225,76.630028,12.343225,76.650028,3.0,3.0,14
699.0,38,4.9,26.88842,75.800689,26.99842,75.910689,3.0,2.0,38
1258.0,28,4.7,21.15276,72.778059,21.28276,72.908059,3.0,3.0,21
1078.0,29,4.5,12.337978,76.616792,12.357978,76.636792,2.0,3.0,14
341.0,28,4.9,13.026279,80.174568,13.086279,80.234568,2.0,3.0,20
1210.0,20,4.6,21.186884,72.793616,21.236884,72.843616,2.0,3.0,16
571.0,26,4.8,17.430448,78.418213,17.510448,78.498213,2.0,3.0,17
1101.0,36,4.6,18.546947,73.900626,18.616947,73.970626,0.0,2.0,27
655.0,30,4.6,22.745536,75.893106,22.765536,75.913106,3.0,3.0,18
412.0,27,4.9,11.02091,76.940432,11.10091,77.020432,1.0,3.0,27
1293.0,33,4.7,0.0,0.0,0.11,0.11,1.0,3.0,49
375.0,26,5.0,11.022169,76.999594,11.062169,77.039594,0.0,3.0,13
1206.0,28,4.9,21.186608,72.794136,21.196608,72.804136,0.0,2.0,15
549.0,37,4.7,17.422819,78.449578,17.492819,78.519578,3.0,1.0,38
347.0,34,4.2,13.049645,80.242268,13.139645,80.332268,2.0,2.0,32
1289.0,38,4.6,0.0,0.0,0.03,0.03,0.0,2.0,30
603.0,20,4.8,22.695207,75.866059,22.805207,75.976059,3.0,2.0,22
1083.0,25,4.9,18.569156,73.774723,18.639156,73.844723,1.0,2.0,28
1195.0,22,4.8,23.333017,85.3172,23.413017,85.3972,1.0,2.0,14
974.0,39,4.6,19.254567,72.848923,19.344567,72.938923,2.0,3.0,49
414.0,36,4.9,11.022298,76.998349,11.032298,77.008349,0.0,2.0,24
379.0,32,4.9,11.021278,76.995017,11.101278,77.075017,2.0,1.0,42
977.0,24,4.7,18.927584,72.832585,19.017584,72.922585,0.0,1.0,28
1006.0,38,4.1,19.120083,72.907385,19.170083,72.957385,2.0,2.0,21
963.0,27,4.9,19.12663,72.829976,19.19663,72.899976,3.0,3.0,15
1154.0,30,4.9,23.359033,85.325347,23.449033,85.415347,3.0,2.0,20
707.0,24,4.8,26.849596,75.800512,26.909596,75.860512,1.0,3.0,11
1288.0,38,4.8,0.0,0.0,0.13,0.13,1.0,3.0,26
1017.0,26,4.7,19.103249,72.846749,19.113249,72.856749,2.0,2.0,18
1100.0,24,4.8,18.546258,73.904337,18.636258,73.994337,2.0,2.0,24
1168.0,29,4.6,23.351058,85.325731,23.431058,85.405731,1.0,2.0,27
402.0,30,4.8,11.006686,76.951736,11.046686,76.991736,3.0,3.0,15
1173.0,25,4.6,0.0,0.0,0.07,0.07,0.0,2.0,16
711.0,27,4.8,26.913987,75.752891,27.023987,75.862891,0.0,3.0,25
571.0,23,4.6,17.430448,78.418213,17.480448,78.468213,3.0,2.0,27
1109.0,25,4.8,18.536562,73.896485,18.566562,73.926485,2.0,2.0,23
1176.0,37,4.6,23.374989,85.335486,23.384989,85.345486,0.0,3.0,23
1035.0,33,4.8,12.323978,76.627961,12.333978,76.637961,0.0,3.0,35
1243.0,35,5.0,21.160522,72.771477,21.240522,72.851477,0.0,3.0,32
421.0,26,4.8,30.328174,78.049117,30.408174,78.129117,0.0,3.0,15
1213.0,32,4.7,21.173493,72.801953,21.303493,72.931953,2.0,2.0,40
1131.0,21,4.9,18.593481,73.785901,18.603481,73.795901,1.0,2.0,20
1187.0,24,4.8,23.371292,85.327872,23.461292,85.417872,0.0,2.0,20
200.0,29,4.5,12.979096,77.640625,13.009096,77.670625,3.0,2.0,15
1047.0,20,4.5,12.323194,76.630583,12.363194,76.670583,2.0,2.0,26
673.0,39,4.8,26.902328,75.794257,26.922328,75.814257,0.0,2.0,29
573.0,29,4.6,17.429585,78.392621,17.469585,78.432621,0.0,3.0,14
616.0,32,3.9,22.727021,75.884167,22.857021,76.014167,1.0,3.0,38
1155.0,37,4.2,23.355164,85.324097,23.465164,85.434097,1.0,3.0,41
961.0,26,5.0,19.003517,72.82765,19.133517,72.95765,3.0,2.0,24
613.0,22,4.7,22.753659,75.903365,22.833659,75.983365,3.0,2.0,26
1250.0,26,4.7,21.149569,72.772697,21.179569,72.802697,0.0,2.0,22
345.0,26,4.7,13.049645,80.242268,13.159645,80.352268,1.0,2.0,22
216.0,22,4.7,12.935662,77.61413,13.005662,77.68413,2.0,2.0,43
667.0,27,4.2,26.914142,75.805704,26.994142,75.885704,0.0,3.0,35
1171.0,35,4.7,23.359194,85.325447,23.489194,85.455447,0.0,3.0,26
681.0,34,4.8,26.766536,75.837333,26.776536,75.847333,3.0,2.0,16
561.0,38,4.6,17.424114,78.347554,17.534114,78.457554,0.0,2.0,40
1148.0,30,4.9,0.0,0.0,0.06,0.06,0.0,3.0,30
793.0,28,4.9,9.966783,76.242981,10.016783,76.292981,1.0,3.0,10
679.0,29,4.6,26.911927,75.797282,26.991927,75.877282,2.0,2.0,47
401.0,30,4.8,11.003681,76.975525,11.063681,77.035525,3.0,2.0,18
644.0,32,4.7,22.760072,75.892574,22.790072,75.922574,1.0,2.0,16
671.0,34,5.0,26.913483,75.803139,26.943483,75.833139,1.0,1.0,16
150.0,28,4.8,0.0,0.0,0.07,0.07,3.0,2.0,38
1315.0,38,4.8,22.311844,73.165081,22.331844,73.185081,2.0,1.0,29
251.0,36,4.6,23.214294,77.435361,23.274294,77.495361,0.0,1.0,31
1061.0,29,4.9,0.0,0.0,0.09,0.09,3.0,3.0,22
767.0,36,4.4,26.482581,80.315628,26.572581,80.405628,2.0,2.0,41
662.0,29,4.6,26.921411,75.793604,27.061411,75.933604,0.0,2.0,19
659.0,31,4.9,22.732225,75.874765,22.822225,75.964765,1.0,1.0,17
1144.0,35,4.8,23.416792,85.316842,23.466792,85.366842,2.0,3.0,35
1179.0,32,4.5,0.0,0.0,0.04,0.04,2.0,2.0,25
1300.0,31,4.7,22.311603,73.165012,22.391603,73.245012,3.0,1.0,29
1090.0,38,5.0,18.554382,73.798206,18.634382,73.878206,3.0,3.0,36
549.0,30,4.5,17.422819,78.449578,17.492819,78.519578,0.0,2.0,28
1226.0,27,4.9,21.173343,72.792731,21.263343,72.882731,0.0,2.0,24
570.0,38,5.0,17.430448,78.418213,17.470448,78.458213,2.0,2.0,30
650.0,36,5.0,22.761226,75.887522,22.851226,75.977522,0.0,3.0,27
1041.0,38,4.9,12.325461,76.632278,12.395461,76.702278,1.0,3.0,15
1193.0,32,5.0,23.351489,85.324253,23.411489,85.384253,3.0,2.0,19
1266.0,22,4.8,0.0,0.0,0.04,0.04,0.0,2.0,28
216.0,28,4.6,12.935662,77.61413,13.005662,77.68413,3.0,1.0,28
1211.0,29,4.6,21.186884,72.793616,21.276884,72.883616,1.0,2.0,26
1164.0,36,4.9,23.353783,85.326967,23.463783,85.436967,2.0,1.0,23
1282.0,27,4.6,0.0,0.0,0.13,0.13,2.0,3.0,27
1261.0,27,4.6,22.310329,73.169083,22.390329,73.249083,1.0,2.0,30
448.0,32,5.0,30.332735,78.054222,30.412735,78.134222,3.0,2.0,41
1023.0,39,5.0,12.311072,76.654878,12.381072,76.724878,1.0,2.0,35
1101.0,27,4.5,18.546947,73.900626,18.556947,73.910626,1.0,2.0,14
1267.0,37,5.0,0.0,0.0,0.05,0.05,1.0,3.0,18
238.0,21,4.7,12.972161,77.596014,13.022161,77.646014,1.0,3.0,28
1059.0,33,4.8,0.0,0.0,0.11,0.11,0.0,1.0,21
718.0,38,4.3,26.956431,75.776649,27.006431,75.826649,2.0,3.0,31
569.0,29,4.6,17.431668,78.408321,17.521668,78.498321,3.0,2.0,25
1239.0,20,5.0,21.157729,72.768726,21.267729,72.878726,0.0,2.0,24
574.0,34,4.3,17.429585,78.392621,17.479585,78.442621,1.0,3.0,32
957.0,34,4.9,30.885915,75.788259,30.895915,75.798259,3.0,3.0,29
590.0,25,4.2,17.451976,78.385883,17.481976,78.415883,2.0,2.0,51
807.0,33,4.9,10.000706,76.349516,10.110706,76.459516,2.0,1.0,24
716.0,27,4.8,26.913726,75.75282,27.053726,75.89282,1.0,2.0,17
1187.0,33,4.5,23.371292,85.327872,23.431292,85.387872,3.0,3.0,19
325.0,35,4.6,13.022394,80.242439,13.042394,80.262439,1.0,3.0,28
1104.0,29,5.0,18.53408,73.89852,18.57408,73.93852,0.0,3.0,21
181.0,26,4.8,12.933298,77.614293,12.983298,77.664293,1.0,2.0,22
26.0,30,4.7,27.160934,78.044095,27.300934,78.184095,2.0,2.0,26
640.0,32,4.7,22.761593,75.886362,22.811593,75.936362,1.0,2.0,25
1011.0,28,4.4,19.1093,72.825451,19.1193,72.835451,1.0,2.0,16
540.0,29,4.6,17.428294,78.404423,17.438294,78.414423,1.0,2.0,15
346.0,38,4.7,13.049645,80.242268,13.099645,80.292268,2.0,2.0,29
1182.0,29,4.6,23.369746,85.33982,23.379746,85.34982,3.0,2.0,15
988.0,27,4.6,18.994049,72.825203,19.014049,72.845203,2.0,3.0,14
382.0,20,4.9,10.96185,76.971082,11.04185,77.051082,0.0,2.0,15
962.0,30,4.7,19.003517,72.82765,19.033517,72.85765,0.0,3.0,30
412.0,21,4.5,11.02091,76.940432,11.04091,76.960432,1.0,3.0,17
1256.0,33,4.5,21.149669,72.772629,21.239669,72.862629,2.0,2.0,40
650.0,37,4.6,22.761226,75.887522,22.851226,75.977522,1.0,2.0,17
228.0,39,4.7,12.972532,77.608179,13.042532,77.678179,0.0,2.0,20
933.0,22,4.6,30.893244,75.821817,30.963244,75.891817,1.0,2.0,24
1163.0,35,4.8,23.359407,85.325055,23.419407,85.385055,2.0,3.0,23
1270.0,21,4.9,22.32,73.17,22.45,73.3,1.0,2.0,36
221.0,35,4.2,12.949934,77.699386,12.979934,77.729386,0.0,3.0,33
1205.0,25,4.7,21.186438,72.794115,21.246438,72.854115,0.0,1.0,23
552.0,33,4.8,17.411028,78.329645,17.451028,78.369645,2.0,2.0,30
549.0,26,4.9,17.422819,78.449578,17.492819,78.519578,2.0,2.0,20
982.0,37,4.6,19.091458,72.827808,19.111458,72.847808,3.0,2.0,29
435.0,26,4.8,30.346994,78.062543,30.386994,78.102543,2.0,3.0,22
1201.0,38,4.7,21.17106,72.789292,21.30106,72.919292,1.0,2.0,39
895.0,31,4.8,22.5491,88.400467,22.5991,88.450467,3.0,2.0,29
364.0,37,3.7,11.016298,76.972076,11.096298,77.052076,1.0,3.0,32
718.0,25,4.3,26.956431,75.776649,27.086431,75.906649,0.0,2.0,40
679.0,36,4.7,26.911927,75.797282,27.041927,75.927282,2.0,2.0,42
346.0,29,4.6,13.049645,80.242268,13.069645,80.262268,2.0,2.0,25
668.0,31,4.0,26.914142,75.805704,26.974142,75.865704,0.0,2.0,31
1053.0,31,4.9,12.284747,76.625861,12.294747,76.635861,2.0,2.0,16
844.0,28,4.9,22.514688,88.393294,22.564688,88.443294,0.0,2.0,28
391.0,29,5.0,11.001753,76.986241,11.131753,77.116241,0.0,2.0,12
327.0,37,4.9,13.044694,80.26147,13.154694,80.37147,0.0,2.0,25
309.0,23,4.6,13.091809,80.219104,13.161809,80.289104,0.0,3.0,28
1294.0,27,4.7,0.0,0.0,0.13,0.13,2.0,2.0,13
270.0,39,4.7,23.233219,77.433571,23.243219,77.443571,0.0,2.0,16
1066.0,31,4.6,12.316967,76.603067,12.396967,76.683067,3.0,2.0,30
681.0,28,4.6,26.766536,75.837333,26.876536,75.947333,3.0,3.0,25
1090.0,27,4.9,18.554382,73.798206,18.684382,73.928206,1.0,2.0,28
648.0,32,4.5,22.761226,75.887522,22.871226,75.997522,0.0,3.0,28
214.0,20,5.0,12.939496,77.625999,12.959496,77.645999,0.0,3.0,18
337.0,34,4.4,13.027018,80.254791,13.107018,80.334791,0.0,3.0,38
302.0,36,4.3,13.066762,80.251865,13.096762,80.281865,1.0,2.0,33
644.0,29,4.6,22.760072,75.892574,22.850072,75.982574,3.0,1.0,27
1268.0,33,4.8,0.0,0.0,0.06,0.06,2.0,1.0,20
1017.0,20,4.7,19.103249,72.846749,19.173249,72.916749,1.0,2.0,26
186.0,31,4.7,12.970221,77.645396,13.040221,77.715396,3.0,3.0,25
720.0,34,4.8,26.47775,80.351569,26.48775,80.361569,0.0,2.0,23
206.0,20,4.7,12.906229,77.596791,12.966229,77.656791,3.0,3.0,16
671.0,27,4.5,26.913483,75.803139,27.003483,75.893139,0.0,3.0,26
307.0,28,4.9,13.086438,80.220672,13.166438,80.300672,2.0,2.0,15
86.0,37,4.6,25.450329,81.834279,25.480329,81.864279,2.0,2.0,32
535.0,34,4.8,0.0,0.0,0.05,0.05,0.0,1.0,22
379.0,29,4.9,11.021278,76.995017,11.101278,77.075017,3.0,2.0,21
229.0,20,5.0,12.972532,77.608179,12.992532,77.628179,3.0,3.0,12
1082.0,20,4.6,18.539299,73.897902,18.569299,73.927902,1.0,3.0,16
826.0,33,4.8,10.003064,76.307589,10.133064,76.437589,2.0,2.0,26
234.0,33,4.9,12.914264,77.6784,12.924264,77.6884,2.0,2.0,27
1076.0,20,4.6,12.334022,76.618203,12.364022,76.648203,2.0,1.0,15
1168.0,22,3.9,23.351058,85.325731,23.371058,85.345731,1.0,2.0,53
1113.0,22,4.6,18.520016,73.830547,18.560016,73.870547,2.0,3.0,13
2.0,33,4.0,27.163303,78.057044,27.303303,78.197044,2.0,1.0,43
654.0,30,4.7,22.745536,75.893106,22.855536,76.003106,3.0,2.0,37
1212.0,25,4.2,21.173493,72.801953,21.243493,72.871953,0.0,3.0,34
1216.0,21,4.7,21.175104,72.804342,21.255104,72.884342,3.0,2.0,24
302.0,30,4.2,13.066762,80.251865,13.126762,80.311865,0.0,2.0,34
1225.0,25,4.6,21.173343,72.792731,21.223343,72.842731,2.0,3.0,19
1174.0,31,4.9,0.0,0.0,0.08,0.08,3.0,3.0,25
1011.0,30,4.4,19.1093,72.825451,19.2193,72.935451,2.0,2.0,41
226.0,36,4.5,13.029198,77.570997,13.109198,77.650997,0.0,3.0,41
1078.0,30,4.7,12.337978,76.616792,12.467978,76.746792,3.0,3.0,30
1120.0,33,4.0,18.516216,73.842527,18.566216,73.892527,1.0,2.0,33
363.0,22,5.0,11.016298,76.972076,11.056298,77.012076,2.0,2.0,21
1046.0,38,5.0,12.297954,76.665169,12.387954,76.755169,2.0,1.0,43
1275.0,35,5.0,22.310526,73.170937,22.380526,73.240937,3.0,2.0,20
336.0,29,4.8,13.027018,80.254791,13.097018,80.324791,2.0,3.0,24
357.0,29,4.7,12.975996,80.221898,13.085996,80.331898,0.0,2.0,37
949.0,20,4.7,30.893384,75.821202,31.023384,75.951202,3.0,3.0,16
598.0,27,4.7,17.483216,78.552111,17.613216,78.682111,1.0,2.0,22
1080.0,31,4.6,18.539299,73.897902,18.579299,73.937902,3.0,2.0,28
766.0,30,4.8,-26.482581,80.315628,26.502581,80.335628,0.0,2.0,10
983.0,21,5.0,19.091458,72.827808,19.151458,72.887808,3.0,2.0,29
544.0,38,3.5,17.410371,78.437225,17.490371,78.517225,3.0,3.0,31
1035.0,36,4.7,12.323978,76.627961,12.393978,76.697961,1.0,3.0,22
1026.0,35,5.0,12.304569,76.643622,12.314569,76.653622,3.0,3.0,17
380.0,28,4.9,11.021278,76.995017,11.111278,77.085017,0.0,3.0,15
968.0,32,4.8,19.221315,72.862381,19.251315,72.892381,0.0,3.0,18
1001.0,24,4.9,19.1813,72.836191,19.2413,72.896191,2.0,2.0,29
230.0,34,4.8,12.972532,77.608179,13.002532,77.638179,2.0,2.0,35
1090.0,24,4.3,18.554382,73.798206,18.604382,73.848206,2.0,2.0,15
1067.0,36,4.1,12.316967,76.603067,12.376967,76.663067,1.0,2.0,25
984.0,38,4.6,19.065838,72.832658,19.135838,72.902658,2.0,3.0,17
1001.0,32,4.1,19.1813,72.836191,19.2713,72.926191,2.0,2.0,36
378.0,30,4.5,11.021278,76.995017,11.061278,77.035017,2.0,3.0,17
1175.0,20,5.0,0.0,0.0,0.09,0.09,3.0,1.0,38
414.0,25,4.7,11.022298,76.998349,11.132298,77.108349,2.0,2.0,44
549.0,29,4.9,17.422819,78.449578,17.532819,78.559578,0.0,2.0,18
1116.0,21,4.6,18.56245,73.916619,18.60245,73.956619,2.0,2.0,28
211.0,26,4.8,12.934365,77.616155,13.064365,77.746155,1.0,3.0,21
183.0,36,4.3,12.933284,77.615428,12.973284,77.655428,3.0,3.0,34
198.0,34,3.6,12.979096,77.640625,13.049096,77.710625,3.0,3.0,38
978.0,23,5.0,19.055831,72.833984,19.095831,72.873984,3.0,2.0,24
664.0,26,4.9,26.90519,75.810753,26.98519,75.890753,2.0,2.0,21
225.0,21,4.7,13.029198,77.570997,13.099198,77.640997,3.0,2.0,22
183.0,21,4.7,12.933284,77.615428,13.043284,77.725428,3.0,3.0,31
602.0,25,4.7,22.75004,75.902847,22.81004,75.962847,1.0,3.0,18
871.0,38,4.5,22.577821,88.400581,22.707821,88.530581,3.0,2.0,45
713.0,26,4.5,26.913987,75.752891,26.943987,75.782891,1.0,3.0,10
572.0,38,4.5,17.430448,78.418213,17.460448,78.448213,0.0,1.0,28
298.0,20,4.7,23.235123,77.398886,23.315123,77.478886,3.0,2.0,44
963.0,24,4.6,19.12663,72.829976,19.23663,72.939976,2.0,2.0,29
1209.0,26,5.0,21.186884,72.793616,21.256884,72.863616,1.0,2.0,19
1181.0,22,4.6,0.0,0.0,0.09,0.09,0.0,2.0,21
664.0,35,3.9,26.90519,75.810753,27.03519,75.940753,2.0,3.0,32
928.0,38,5.0,30.885814,75.786976,30.935814,75.836976,1.0,2.0,24
718.0,26,4.7,26.956431,75.776649,27.086431,75.906649,0.0,2.0,17
700.0,33,5.0,26.88842,75.800689,26.90842,75.820689,2.0,1.0,26
