net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_short_term_liabilities,liquidity_days_ratio,retained_earnings_to_total_assets,ebit_to_total_assets,book_value_equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,extended_profit_to_total_assets,gross_profit_to_short_term_liabilities,gross_profit_plus_depreciation_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_days_ratio,gross_profit_plus_depreciation_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_days_ratio,sales_growth_ratio,operating_profit_to_total_assets,net_profit_to_sales,three_year_gross_profit_to_total_assets,equity_minus_share_capital_to_total_assets,net_profit_plus_depreciation_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,net_liabilities_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_days_ratio,operating_expenses_to_short_term_liabilities,operating_expenses_to_total_liabilities,sales_profit_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventories_to_long_term_liabilities,constant_capital_to_total_assets,sales_profit_to_sales,liquid_assets_to_short_term_liabilities,liabilities_to_adjusted_operating_profit,operating_profit_to_sales,receivables_plus_inventory_turnover_days,receivables_days_ratio,net_profit_to_inventory,current_assets_minus_inventory_to_short_term_liabilities,inventory_days_cost_ratio,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,short_term_liabilities_to_total_assets,short_term_liabilities_days_cost_ratio,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital_absolute,gross_margin,adjusted_liquidity_ratio,total_costs_to_total_sales,long_term_liabilities_to_equity,inventory_turnover_ratio,receivables_turnover_ratio,short_term_liabilities_days_ratio,sales_to_short_term_liabilities,sales_to_fixed_assets,__target__
0.20313,0.34549,0.20028,1.6164,18.222,0.56546,0.25529,1.8235,1.0944,0.63001,0.25529,0.78567,0.13844,0.25529,347.91,1.0491,2.8944,0.25529,0.097507,10.104,1.1728,0.25604,0.077585,0.71147,0.63001,0.89816,1.0703,0.42182,4.932,0.10032,0.097507,49.577,7.3623,0.74108,0.25604,2.7188,22.016,0.65057,0.097793,0.29235,0.031272,0.097793,59.977,49.873,2.8027,1.3933,11.058,0.14886,0.056856,1.5202,0.32493,0.13583,1.3269,1.3702,17126.0,0.086291,0.32242,0.91371,0.03264,36.125,7.3186,45.299,8.0576,5.5142,0
0.10613,0.24896,0.44018,2.7681,7.6042,0.56955,0.10613,2.9479,1.0304,0.7339,0.10613,0.42631,0.033497,0.10613,586.32,0.62253,4.0167,0.10613,0.022939,27.159,1.1402,0.14815,0.022939,0.56955,0.7339,0.62253,0.32994,1.416,4.4917,0.036505,0.022939,20.238,18.036,0.59506,0.14815,4.7029,3.6564,0.7339,0.032019,0.33,0.041548,0.032019,47.884,20.725,0.30828,1.3852,27.986,0.099295,0.021461,2.7681,0.24896,0.055446,2.3609,2.3609,13656.0,0.02954,0.14462,0.97046,0.0,13.439,17.612,19.64,18.585,14.884,0
-0.058694,1.6253,-0.39598,0.70134,-133.43,-0.63983,-0.058694,-0.38471,2.61,-0.62526,-0.013688,-0.044269,-0.006151,-0.058694,-36950.0,-0.009878,0.61529,-0.058694,-0.022488,67.836,1.5662,-0.050324,-0.022488,-0.58684,-0.66579,-0.009878,-1.1182,-5.6457,3.0911,0.5895,-0.022488,180.64,2.0206,1.6483,-0.068939,2.61,3.6564,-0.62526,-0.026413,0.13782,-7.0498,-0.019281,104.48,36.648,-0.121,0.33547,66.09,-0.092963,-0.035618,0.57213,1.3258,0.49491,-8.9147,-8.9147,-488.44,-0.026413,0.093871,1.022,0.0,5.3806,9.9597,185.41,1.9686,37.213,0
0.07987,0.33578,0.088641,1.3093,-42.938,0.0,0.07987,1.9782,1.5283,0.66422,0.089971,0.27869,0.067446,0.07987,1189.0,0.30698,2.9782,0.07987,0.052261,61.267,0.94653,0.089079,0.052261,0.20918,0.07987,0.30698,8.8185,0.14188,3.8828,0.18395,0.058465,72.482,5.0358,4.2982,0.085069,1.5283,2.4137,0.7134,0.055662,0.19585,0.099679,0.058286,76.211,14.945,0.31135,0.41419,64.878,0.065872,0.043101,1.1175,0.2866,0.19858,1.0632,1.1419,676.8,0.055662,0.12025,0.94823,0.07404,5.9575,24.424,68.447,5.3326,2.4462,0
0.063367,0.73619,0.24576,1.3778,9.09,0.0,0.08451,0.35834,3.2984,0.26381,0.086983,0.12991,0.026427,0.08451,3082.8,0.1184,1.3583,0.08451,0.025622,11.619,1.2434,0.070502,0.019212,0.18004,0.26205,0.089681,28.508,2.3698,4.4549,0.13946,0.026371,73.552,4.9625,4.3851,0.070117,3.2984,3.6564,0.26381,0.021258,0.51577,0.33544,0.021375,62.055,50.436,0.60352,1.2164,11.871,0.067847,0.02057,1.2175,0.65053,0.20151,2.5438,2.5438,7005.9,0.021258,0.2402,0.97452,0.0,31.414,7.2369,71.988,5.0703,31.805,0
0.1469,0.15831,0.57968,4.662,111.31,0.34248,0.18311,5.2342,1.1612,0.82861,0.18311,1.1568,0.1885,0.18311,249.38,1.4636,6.3168,0.18311,0.14897,64.258,1.3014,0.1718,0.11951,0.4249,0.82861,1.2348,1.623,2.2123,4.146,-0.055093,0.14897,54.584,6.6869,1.0852,0.1718,1.2567,40559.0,0.82862,0.13977,1.7502,0.023616,0.13977,136.87,72.611,0.67883,3.295,74.619,0.12321,0.10024,4.6616,0.1583,0.14955,3.1623,3.1624,8113.9,0.13885,0.17728,0.86115,1.6e-05,5.6802,5.0268,47.006,7.765,4.691,0
-0.19472,0.78783,-0.1952,0.75223,-93.457,-0.19472,-0.19472,0.26926,0.91078,0.21213,-0.19472,-0.24715,-0.1006,-0.19472,-1698.4,-0.2149,1.2693,-0.19472,-0.1157,59.852,1.1175,-0.16883,-0.1157,-0.19472,0.21213,-0.2149,0.97606,-0.47917,3.9052,0.44935,-0.1157,155.62,2.3454,-0.2143,-0.16883,1.6861,3.6564,0.21213,-0.10032,0.042568,-0.18059,-0.10032,121.26,61.404,-0.70557,0.40194,54.512,-0.19424,-0.11542,0.75223,0.78783,0.42636,0.52074,0.52074,-1569.3,-0.097957,-0.9179,1.098,0.0,6.0984,5.9442,170.86,2.1362,4.1313,1
0.11403,0.47273,0.41479,1.8774,21.264,0.0,0.12804,1.1154,2.3894,0.52727,0.14571,0.27085,0.068268,0.12804,1057.8,0.34506,2.1154,0.12804,0.053586,43.32,1.0902,0.14476,0.047722,0.16319,0.48576,0.31542,8.1913,3.688,3.9925,0.194,0.060758,76.868,4.7484,4.7484,0.14469,2.3894,3.6564,0.52727,0.060555,0.020891,0.08762,0.060584,134.07,90.748,0.40209,1.2776,46.112,0.10968,0.045902,1.8774,0.47273,0.2106,4.688,4.688,4076.9,0.060555,0.21626,0.94644,0.0,8.4258,4.0221,72.213,5.0545,21.244,0
0.10293,0.21144,0.69617,5.6259,-5.0225,0.50805,0.12687,3.7294,0.99951,0.78856,0.14052,0.84303,0.13929,0.12687,554.34,0.65844,4.7294,0.12687,0.12693,254.56,0.85364,0.14051,0.10298,0.48849,0.58978,0.5452,10.298,4.5402,3.9056,0.1745,0.13631,64.35,5.6721,4.0371,0.1459,0.99951,2.454,0.8495,0.14597,0.3179,0.046109,0.14058,291.71,37.148,0.14765,0.99385,298.07,0.12816,0.12822,4.0042,0.1505,0.1763,5.1427,5.5402,5602.0,0.14597,0.13053,0.87454,0.077292,1.4338,9.8254,54.957,6.6415,6.5185,0
0.1528,0.39112,0.39584,2.0121,11.247,0.0,0.1528,1.5568,4.0021,0.60888,0.16595,0.39068,0.038835,0.1528,918.53,0.39737,2.5568,0.1528,0.038181,26.277,1.1451,0.0,0.038181,-0.14304,0.55674,0.39737,0.0,1.8581,2.9818,0.06991,0.076957,42.101,8.6696,8.6696,0.0,4.0021,3.6564,0.60888,0.0,0.28943,4.983,0.0,61.449,35.172,0.53034,1.2754,31.014,-0.002616,-0.000654,2.0121,0.39112,0.11535,2.8581,2.8581,379.6,0.15273,0.25096,0.85056,0.0,13.89,10.378,35.671,10.232,18.786,0
0.089475,0.70007,0.48305,2.2232,21.475,-0.01111,0.11215,0.42843,2.6974,0.29993,0.11427,0.28398,0.045109,0.11215,2100.0,0.17381,1.4284,0.11215,0.041575,44.536,1.4144,0.095738,0.033171,0.32567,0.20207,0.14142,45.087,3.9577,4.3104,0.1442,0.041931,55.667,6.5568,3.6986,0.10811,2.6974,39.485,0.31383,0.040079,0.78783,0.22168,0.035493,76.701,32.165,0.27185,1.3898,46.396,0.086207,0.031959,1.2541,0.3949,0.15251,2.4574,2.5713,9872.3,0.040079,0.29832,0.95882,0.046342,8.1956,11.348,53.436,6.8306,22.1,0
-0.068533,0.8365,-0.16324,0.75935,-68.83,-0.31374,-0.068533,0.19546,1.6171,0.1635,-0.065997,-0.10103,-0.031941,-0.068533,-5910.9,-0.06175,1.1955,-0.068533,-0.042379,29.815,1.084,0.0,-0.042379,-0.37511,0.15169,-0.06175,0.0,-0.33664,4.1037,0.51714,-0.082848,157.3,2.3205,1.8817,0.009437,1.6171,4.4675,0.24923,0.005836,0.003816,1.6519,0.0,115.68,85.861,-0.51881,0.56461,30.632,-0.01688,-0.010438,0.61578,0.67833,0.43095,0.33719,0.51398,-2072.9,0.026645,-0.41915,0.97499,0.52432,12.242,4.251,153.11,2.384,3.335,0
0.28581,0.70499,0.079411,1.1126,-67.473,0.65763,0.35437,0.35075,1.1922,0.24728,0.35437,0.50266,0.18568,0.35437,665.03,0.54885,1.4185,0.35437,0.17005,69.868,1.2085,0.342,0.13715,0.81567,0.24728,0.45159,1.9566,0.36833,4.2708,0.33155,0.17005,147.22,2.4793,0.48511,0.342,2.121,3.6564,0.24728,0.16412,0.022833,0.061881,0.16412,134.57,64.703,0.7165,0.54682,83.298,0.30944,0.14849,1.1126,0.70499,0.40333,1.1469,1.1469,1481.5,0.16122,1.1558,0.83878,0.0,5.2241,5.6411,123.48,2.9559,9.6657,0
0.051967,0.45889,0.12904,1.4113,17.229,0.0,0.051967,1.1792,1.5167,0.54111,0.094505,0.16566,0.095361,0.051967,1158.1,0.31517,2.1792,0.051967,0.034264,11.111,0.94158,0.064982,0.034264,0.22179,0.089452,0.31517,1.5276,0.23155,3.7783,0.20078,0.045288,77.652,4.7005,3.2132,0.042129,1.5167,4.2859,0.63363,0.027777,0.54546,0.097031,0.042846,65.369,54.258,1.1255,1.2642,11.429,-0.027681,-0.018251,0.96479,0.3137,0.21274,0.971,1.137,774.52,0.027777,0.096039,0.96713,0.171,32.849,6.7271,75.495,4.8348,2.7216,0
0.083541,0.57191,0.23983,1.4305,22.456,0.26498,0.10538,0.74854,1.0359,0.42809,0.10538,0.18916,0.071529,0.10538,1584.0,0.23043,1.7485,0.10538,0.057197,25.656,1.1118,0.074504,0.045344,0.32461,0.42809,0.19224,0.41892,1.181,5.9402,0.15499,0.057197,114.33,3.1924,0.13027,0.074504,1.9059,45.052,0.44291,0.040439,0.5159,0.18633,0.040439,100.94,75.287,0.64511,1.1981,26.578,0.0481,0.026107,1.3935,0.55709,0.31324,2.108,2.181,208960.0,0.034689,0.19515,0.96531,0.034605,14.227,4.8481,110.37,3.3071,9.0723,0
0.024733,0.54326,0.1834,1.8501,-37.72,0.070536,0.024733,0.58053,1.0201,0.31538,0.024733,0.11464,0.13899,0.024733,2273.1,0.16057,1.8407,0.024733,0.039409,130.8,0.98137,0.038613,0.039409,0.070536,0.31538,0.16057,0.62764,0.30523,4.4867,0.83622,0.039409,128.0,2.8516,0.071076,0.038613,0.66541,0.53199,0.6429,0.061525,0.1616,0.17664,0.061525,211.86,81.059,0.10997,0.80764,133.43,-0.023887,-0.038061,0.73471,0.21574,0.35067,0.52488,1.07,5624.5,0.019749,0.078423,0.98025,1.0385,2.7906,4.5029,125.47,2.9091,1.0445,0
-0.68229,4.7709,0.23526,1.6401,1032.2,-3.277,-0.68229,-0.7904,0.031879,-3.7709,-0.42519,-1.8563,-9.6386,-0.68229,-5667.2,-0.064406,0.2096,-0.68229,-21.402,0.0,1.1175,-0.42519,-21.402,-1.3298,-3.9593,-0.064406,-1.6538,0.5923,2.441,149.58,-13.337,293.52,1.2435,0.095804,-0.42519,0.031879,0.1369,0.63244,-13.337,0.006801,-3.1696,-13.337,6873.2,6873.2,0.255145,1.6401,0.0,-0.80021,-25.101,0.12635,0.36756,0.80415,-9.494,1.5923,64.94,-13.337,0.18094,22.402,-1.1677,9.0395,0.053105,4208.3,0.086734,0.080263,1
0.034999,0.72977,-0.036695,0.94191,-60.26,0.0,0.034433,0.37029,1.5896,0.27023,0.08092,0.054514,0.034455,0.034433,4863.3,0.075052,1.3703,0.034433,0.021661,52.4,0.93527,0.075861,0.022017,0.085861,0.15119,0.075827,1.6319,-0.090595,4.5264,0.31856,0.038388,151.92,2.5866,2.2388,0.071992,1.7148,5.5811,0.33594,0.045289,0.36185,0.25287,0.047722,84.128,31.728,0.15336,0.72314,50.982,0.055523,0.034929,0.81526,0.63165,0.38661,0.66716,0.82939,-1233.0,0.045307,0.12952,0.9528,0.24317,6.9657,11.504,145.04,2.5166,3.9245,1
-0.072764,0.1239,0.50436,8.565,89.182,-0.58032,-0.072764,7.0707,0.73381,0.8761,-0.072764,-1.0914,0.061266,-0.072764,1006.0,0.36284,8.0707,-0.072764,-0.099159,168.99,0.68729,0.0,-0.099159,-0.84888,-0.65309,0.36284,0.97606,1.1757,3.6132,0.024874,-0.19832,34.632,10.539,5.671,0.038615,0.73381,3.6564,0.8761,0.052622,1.8801,0.035084,0.0,221.68,52.687,-0.21417,3.4689,176.49,-0.11772,-0.16042,4.6086,0.06667,0.094881,2.0423,2.0423,2070.0,0.042445,-0.083055,0.96085,0.0,2.1598,6.9277,33.162,11.007,1.7106,0
-0.06023,0.26179,0.57124,3.9919,144.83,0.027416,-0.06023,2.8198,1.3467,0.73821,-0.059867,-0.31547,-0.005214,-0.06023,-13610.0,-0.026819,3.8198,-0.06023,-0.044725,5.1371,1.1934,-0.059994,-0.044725,-0.091592,0.57059,-0.026819,-164.86,2.4018,3.1336,0.007033,-0.044455,48.893,7.4653,5.4444,-0.078625,1.3467,3.6564,0.73821,-0.058384,1.3231,-1.2861,-0.044549,138.11,132.97,-3.1778,3.8926,4.8537,-0.1132,-0.084061,2.9113,0.19093,0.13395,3.1038,3.1038,777.0,-0.058384,-0.08159,1.0418,0.0,71.052,2.745,51.747,7.0535,5.6622,0
0.032976,0.32507,0.26445,1.8135,1.74,0.0,0.032976,2.0763,2.2397,0.67493,0.033653,0.10144,0.024341,0.032976,2176.3,0.16771,3.0763,0.032976,0.014723,40.612,1.1237,0.018955,0.014723,0.080613,0.032976,0.16771,27.996,0.64426,3.514,0.13245,0.014723,53.725,6.7938,6.7938,0.031276,2.2397,3.6564,0.67493,0.013964,0.10182,0.26757,0.008463,90.678,50.066,0.13233,1.0469,41.187,-0.002586,-0.001155,1.8135,0.32507,0.14719,1.6443,1.6443,863.6,0.013964,0.048858,0.98745,0.0,8.9876,7.2903,52.975,6.8901,5.4564,0
0.078072,0.68049,0.29916,1.4506,-12.366,0.15486,0.10815,0.41586,1.0746,0.28299,0.10815,0.16289,0.0485,0.10815,2174.3,0.16787,1.4695,0.10815,0.04592,56.315,1.0997,0.1334,0.033148,0.21692,0.28299,0.12366,0.60864,8.1093,4.1176,0.2588,0.04592,110.57,3.3011,0.19603,0.1334,2.4496,36.276,0.29952,0.056637,0.12316,0.1604,0.056637,136.58,80.265,0.21484,0.90325,60.517,0.12732,0.054057,1.4153,0.66395,0.30293,7.671,8.1191,3921.7,0.069442,0.27589,0.93056,0.05842,6.4814,4.5474,102.89,3.5474,63.846,0
0.029173,0.55238,0.30333,1.5491,-1.0763,0.0,0.029203,0.81033,3.0721,0.44762,0.10131,0.052867,0.018747,0.029203,3500.8,0.10426,1.8103,0.029203,0.009506,36.725,1.1599,0.06099,0.009496,0.069184,0.43202,0.10421,0.84586,2.1023,3.9444,0.15699,0.009506,66.624,5.4785,5.4785,0.045915,3.0721,3.6564,0.44762,0.014946,0.13265,0.20601,0.019853,92.962,56.237,0.094379,0.98955,37.282,0.0326,0.010612,1.5491,0.55238,0.18253,3.1023,3.1023,2668.9,0.014946,0.065174,0.99067,0.0,9.9388,6.4904,65.629,5.5616,21.292,0
-0.049636,0.57754,-0.10931,0.78281,-70.099,0.025143,-0.049672,0.69995,0.97287,0.40425,-0.049672,-0.0987,0.008361,-0.049672,18233.0,0.020019,1.7315,-0.049672,-0.035923,40.361,1.0629,-0.023226,-0.035897,0.04545,0.40425,0.02008,-0.16342,-0.18036,4.7681,0.4168,-0.035923,129.24,2.8242,-0.040216,-0.023226,1.4259,3.2452,0.47853,-0.016797,0.007628,0.49958,-0.016797,102.98,62.617,-0.32463,0.47898,39.266,-0.08446,-0.061081,0.68213,0.50326,0.35408,0.66703,0.78959,-6408.4,-0.027882,-0.12279,1.0279,0.18375,9.0433,5.8291,132.84,2.7476,2.2816,0
0.0,0.40203,0.13338,1.5777,-28.69,0.42531,0.091773,1.4874,0.69573,0.59797,0.097577,0.39753,0.13191,0.091773,1599.0,0.22827,2.4874,0.091773,0.13191,82.919,1.3394,0.091983,0.0,0.81586,0.55861,0.0,15.85,0.20979,5.1549,0.56381,0.13191,198.55,1.8392,1.0562,0.090688,0.69573,1.2046,0.76914,0.13035,0.082022,0.14569,0.13221,181.16,98.237,0.0,0.89311,135.86,0.091983,0.13221,0.90599,0.23086,0.54371,0.94055,1.2098,19053.0,0.38999,0.0,0.61865,0.28625,4.4019,3.7155,121.12,3.0136,1.0943,1
0.007588,0.039384,0.69608,21.085,681.15,0.0,0.007588,24.391,0.5387,0.96062,0.008401,0.21894,0.019024,0.007588,1402.7,0.26021,25.391,0.007588,0.014085,50.412,0.96672,0.0,0.014085,0.043446,0.95228,0.26021,0.0,2.5852,4.7158,-0.9225,0.033126,38.57,9.4634,8.3275,0.001084,0.5387,3.6564,0.96062,0.002013,15.653,0.49341,0.0,127.55,77.139,0.10198,18.938,82.801,-0.002661,-0.004939,18.554,0.034657,0.10567,3.5676,3.5676,36180.0,0.39117,0.007899,0.6579,0.0,7.2404,4.7317,23.482,15.544,2.0007,0
0.088263,0.11207,0.62907,6.6132,65.313,0.47284,0.10584,7.743,1.0361,0.86775,0.10584,0.94442,0.060237,0.10584,333.83,1.0934,8.9231,0.10584,0.05203,47.903,1.087,0.10084,0.043389,0.58588,0.86775,0.93654,0.51359,2.4301,4.3346,-0.056927,0.05203,20.834,17.52,0.89979,0.10084,2.1446,3.6564,0.86775,0.049571,2.1128,0.031348,0.049571,90.497,42.593,0.33061,4.231,49.631,0.084145,0.041365,6.6132,0.11207,0.057079,3.3521,3.3521,13593.0,0.03481,0.10171,0.96519,0.0,7.6195,8.5694,20.109,18.151,7.8582,0
0.16635,0.30459,0.61233,3.3208,28.731,0.0,0.20619,2.2832,2.1909,0.69542,0.21894,0.78147,0.099353,0.20619,510.73,0.71466,3.2832,0.20619,0.094108,70.398,1.3356,0.20878,0.075926,0.40256,0.64405,0.58388,16.372,4.9448,3.4935,0.10921,0.096438,48.058,7.5949,6.579,0.18707,2.1909,11.133,0.73616,0.085383,0.36412,0.046092,0.095293,129.96,59.562,0.39366,1.7192,76.97,0.19729,0.090048,2.8766,0.26384,0.13167,5.6158,5.9448,1907.4,0.085383,0.23921,0.90728,0.058587,5.1848,6.1281,43.955,8.304,17.693,0
0.007566,0.37977,-0.12799,0.66297,-109.2,-0.038086,0.008156,1.6332,1.0219,0.62023,0.008156,0.021477,0.046962,0.008156,2225.8,0.16398,2.6332,0.008156,0.006151,66.004,0.94781,0.023627,0.005705,-0.03716,0.62023,0.16243,0.18209,-0.17106,4.1399,0.28636,0.006151,106.82,3.4168,0.062215,0.023627,1.34,3.6564,0.62023,0.017818,0.024889,0.16059,0.017818,66.699,0.69574,0.031551,0.031545,67.452,-0.030492,-0.022994,0.66297,0.37977,0.29267,0.82894,0.82894,-1766.2,0.021467,0.012198,0.97853,0.0,5.53,524.62,104.53,3.4918,1.7723,0
-0.028769,0.16946,0.24489,11.114,127.21,-0.042942,-0.028769,4.901,0.29805,0.83054,-0.028751,-1.1882,-0.069229,-0.028769,-2997.8,-0.12176,5.901,-0.028769,-0.096526,202.6,0.97835,0.0,-0.096526,-0.075718,-0.071711,-0.12176,0.0,0.33505,5.367,0.42102,-0.18721,38.343,9.5192,1.3601,0.008787,0.29805,0.81689,0.95744,0.02948,1.8531,0.69428,0.0,274.61,72.008,-0.1739,4.2817,261.99,-0.008136,-0.027298,1.588,0.024212,0.10505,1.1363,1.31,57012.0,0.2267,-0.034639,0.77757,0.1528,1.8016,5.0688,29.651,12.31,0.40778,0
-0.011893,0.20805,0.70574,4.3922,85.116,-0.011893,-0.012882,3.56,1.0207,0.74065,-0.012882,-0.061916,0.006864,-0.012882,5715.5,0.063861,4.8065,-0.012882,-0.006655,46.821,0.69249,0.018547,-0.006145,-0.012882,0.74065,0.068611,0.97606,8.1859,4.3412,-0.004562,-0.006655,40.045,9.1147,0.089146,0.018547,1.9528,3.6564,0.74065,0.009582,1.1159,0.15297,0.009582,128.54,81.718,-0.047902,3.1988,47.789,-0.007621,-0.003938,4.3922,0.20805,0.10971,8.5909,8.5909,15483.0,0.020262,-0.016058,0.97974,0.0,7.7957,4.4666,39.234,9.3032,22.451,1
0.05144,0.81946,0.054155,1.0664,-12.989,0.0,0.05144,0.22032,3.3015,0.18054,0.070884,0.063076,0.026345,0.05144,3438.8,0.10614,1.2203,0.05144,0.015581,18.108,1.1824,0.069326,0.015581,0.22088,0.17958,0.10614,3.5653,0.41553,3.3181,0.24821,0.02142,92.234,3.9573,3.9383,0.074226,3.3015,3.6564,0.18054,0.022483,0.006771,0.26048,0.020998,95.537,77.429,0.31405,0.86556,18.525,0.033787,0.010234,1.0613,0.81552,0.2527,1.3853,1.3853,112.64,0.022483,0.28492,0.98443,0.0,20.156,4.714,90.161,4.0483,25.332,0
0.20422,0.38392,0.27054,1.815,30.581,0.0,0.20422,1.6047,1.3558,0.61608,0.20423,0.61522,0.16562,0.20422,624.04,0.5849,2.6047,0.20422,0.15063,52.269,1.1218,0.0,0.15063,0.16319,0.014375,0.5849,0.0,0.68059,5.1134,0.24212,0.30125,134.15,2.7208,2.3525,0.08471,1.3558,9.2472,0.66024,0.062479,0.17183,0.62943,0.0,146.84,94.572,1.0518,1.2301,78.465,-0.020332,-0.014996,1.5693,0.33195,0.36754,1.5499,1.6609,35124.0,0.33386,0.33149,0.67087,0.071675,6.9831,3.8595,89.365,4.0844,3.4108,0
0.1088,0.68018,0.30036,1.5343,-13.381,0.0,0.13847,0.47019,2.5652,0.31982,0.17486,0.24633,0.068019,0.13847,1422.9,0.25652,1.4702,0.13847,0.053982,54.892,1.2448,0.17482,0.042415,0.32991,0.23679,0.2129,4.8044,2.1844,3.2569,0.25788,0.065869,84.606,4.3141,3.5654,0.14001,2.5652,4.0525,0.43745,0.054582,0.039272,0.10754,0.068152,119.58,64.693,0.28204,0.84806,58.061,0.13881,0.054115,1.268,0.56214,0.2318,2.3259,3.1815,542.66,0.054583,0.3402,0.94696,0.36783,6.6495,5.642,79.988,4.5632,18.656,0
0.11901,0.34264,0.23521,1.8927,-4.3786,0.23401,0.12105,1.8874,1.135,0.6467,0.12105,0.45944,0.14116,0.12105,787.54,0.46347,2.9185,0.12105,0.10761,79.461,1.1732,0.133,0.10579,0.24398,0.6467,0.45752,1.3418,0.46918,4.1343,0.29281,0.10761,97.025,3.7619,0.38816,0.133,1.1276,3.2062,0.72585,0.11822,0.057445,0.065973,0.11822,156.89,77.431,0.48596,0.96319,90.184,0.095249,0.084669,1.4554,0.26348,0.26582,1.29,1.4479,3204.6,0.11891,0.18403,0.88109,0.1224,4.5935,4.7139,85.488,4.2696,2.244,0
-0.040527,0.27711,0.70975,3.7744,174.58,0.0,-0.040527,2.6085,1.0814,0.72284,-0.034028,-0.15842,-0.037478,-0.040527,-2495.7,-0.14625,3.6086,-0.040527,-0.037478,49.294,0.79156,-0.076804,-0.037478,-0.16122,0.15333,-0.14625,-34.225,20.79,3.3497,-0.16788,-0.037437,101.45,4.5277,4.1799,-0.063286,1.1199,3.6564,0.72284,-0.058524,1.8006,-0.12027,-0.071025,170.43,121.14,-0.27751,2.3715,46.019,-0.076804,-0.071025,3.4844,0.25582,0.22086,21.173,21.173,1587.7,0.14882,-0.056067,0.83397,0.0,7.4046,3.013,86.351,4.227,31.675,1
0.10352,0.090261,0.6283,7.961,90.76,0.0,0.12461,10.079,1.1802,0.90974,0.13808,1.3806,0.16426,0.12461,169.95,2.1477,11.079,0.12461,0.10559,95.962,1.0506,0.085899,0.087709,0.39832,0.64558,1.914,6.3809,2.2325,3.8157,-0.14646,0.10563,24.956,14.626,14.626,-0.13995,1.1802,3.6564,0.90974,-0.11858,2.9443,0.019393,0.072783,140.04,44.077,0.33361,4.5233,85.789,0.016656,0.014113,7.961,0.090261,0.068371,3.2325,3.2325,4110.1,-0.11858,0.11379,0.93264,0.0,3.8036,8.2809,27.915,13.076,4.1935,0
0.072075,0.47944,0.037088,1.079,-15.345,0.0,0.09129,1.0858,2.2136,0.52056,0.094719,0.19439,0.053688,0.09129,1472.5,0.24789,2.0858,0.09129,0.04124,20.376,1.2362,0.077731,0.03256,0.24628,0.46022,0.20781,22.666,0.075183,3.955,0.20143,0.042433,80.594,4.5289,4.4361,0.086808,2.2136,104.41,0.52423,0.039215,0.077774,0.15179,0.035114,77.526,57.15,0.58323,0.81583,21.208,0.050175,0.022666,1.0569,0.46962,0.2208,1.0553,1.0627,334.34,0.039215,0.13846,0.95928,0.007049,17.913,6.3867,77.433,4.7137,4.4874,0
0.34522,0.37403,0.53952,2.516,44.517,0.0,0.34522,1.6736,3.1934,0.62597,0.34529,0.96999,0.18293,0.34522,233.7,1.5618,2.6736,0.34522,0.1081,31.151,1.1951,0.0,0.1081,0.57606,0.61938,1.5618,0.0,5.1588,3.8799,0.087626,0.24311,54.647,6.6793,6.3554,0.008038,3.1934,3.6564,0.62597,0.002517,0.27193,0.052177,0.0,91.282,60.131,1.2667,1.7502,41.848,-0.23895,-0.074826,2.394,0.35589,0.14972,5.9854,5.9854,4091.4,0.25562,0.55149,0.74513,0.0,11.717,6.0701,40.678,8.973,30.535,0
0.068254,0.37003,0.47344,2.2794,-82.485,0.0,0.068254,1.7025,1.0579,0.62997,0.068254,0.18445,0.064518,0.068254,1978.8,0.18445,2.7025,0.068254,0.064518,233.31,1.1941,0.0,0.064518,0.21691,0.60313,0.18445,0.97606,3.0246,3.2746,0.31415,0.14455,151.17,2.4146,2.4146,0.00391,1.0579,3.6564,0.62997,0.003696,0.10703,0.09118899999999999,0.0,277.35,44.034,0.10093,0.45194,276.26,0.0,0.0,2.2794,0.37003,0.41415,4.0246,4.0246,890.89,0.15544,0.10835,0.84458,0.0,1.5644,8.289,127.67,2.859,6.7586,0
0.05167,0.41077,0.1865,1.4969,3.69,0.1494,0.064714,1.3605,1.0195,0.55885,0.064714,0.17243,0.042125,0.064714,1291.2,0.28269,2.4345,0.064714,0.023477,19.562,1.003,0.058978,0.018745,0.18843,0.55885,0.25093,0.21813,0.42561,5.9286,0.13467,0.023477,50.664,7.2043,0.14358,0.058978,2.7886,11.679,0.5943,0.021396,0.13618,0.12234,0.021396,67.623,48.062,0.34976,1.1033,19.943,0.007575,0.002748,1.3677,0.37531,0.13881,1.2754,1.3563,158210.0,0.019106,0.092459,0.98089,0.063442,18.659,7.5944,49.696,7.3446,6.2907,0
