credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,__target__
463,0.0,1.0,35,2,101257.16,1,1.0,1.0,118113.64,0
599,2.0,1.0,34,2,101506.66,1,0.0,0.0,198030.24,0
405,1.0,1.0,31,5,133299.67,2,1.0,1.0,72950.14,0
746,0.0,1.0,36,9,127157.04,1,1.0,1.0,155700.15,0
693,0.0,1.0,31,1,0.0,2,0.0,1.0,182270.88,0
619,0.0,0.0,40,10,0.0,1,1.0,1.0,147093.84,1
538,1.0,0.0,28,6,164365.44,1,0.0,1.0,5698.97,0
541,0.0,1.0,46,6,0.0,2,1.0,1.0,83456.67,0
644,2.0,1.0,54,6,0.0,1,0.0,1.0,84622.37,0
562,2.0,1.0,36,5,0.0,1,0.0,1.0,182843.24,0
762,0.0,1.0,36,5,119547.46,1,1.0,1.0,42693.65,0
749,1.0,1.0,46,10,78136.36,2,1.0,1.0,73470.98,0
509,0.0,1.0,26,10,0.0,2,1.0,1.0,6177.83,0
554,1.0,1.0,26,4,121365.39,1,1.0,1.0,8742.36,0
689,2.0,0.0,40,5,154251.67,1,0.0,1.0,118319.5,0
592,0.0,1.0,60,9,0.0,4,1.0,1.0,13614.01,1
554,2.0,1.0,46,4,0.0,2,0.0,1.0,57320.92,0
568,1.0,0.0,29,2,129177.01,2,0.0,1.0,104617.99,0
697,2.0,1.0,62,7,0.0,1,1.0,0.0,129188.18,1
575,0.0,0.0,40,1,139532.34,1,1.0,0.0,181294.39,0
582,0.0,0.0,38,9,135979.01,4,1.0,1.0,76582.95,1
790,2.0,0.0,46,9,0.0,1,0.0,0.0,14679.81,1
610,2.0,0.0,45,3,0.0,1,1.0,0.0,38276.84,1
633,0.0,1.0,59,5,0.0,1,1.0,1.0,137273.97,0
633,1.0,1.0,42,3,126041.02,1,0.0,1.0,11796.89,0
712,0.0,0.0,30,1,89571.59,1,1.0,1.0,177613.19,0
646,2.0,1.0,31,2,0.0,1,1.0,1.0,170821.43,1
618,1.0,0.0,40,0,140306.38,1,1.0,0.0,160618.61,1
672,1.0,0.0,23,10,110741.56,1,1.0,0.0,80778.5,0
696,1.0,1.0,30,4,114027.7,1,1.0,1.0,193716.56,0
554,1.0,0.0,31,6,135470.9,1,1.0,0.0,107074.81,0
620,1.0,0.0,34,8,102251.57,1,1.0,0.0,120672.09,0
529,0.0,0.0,43,0,123815.86,1,1.0,1.0,78463.99,1
479,1.0,0.0,30,7,143964.36,2,1.0,0.0,41879.99,0
648,2.0,0.0,27,7,0.0,2,1.0,1.0,163060.43,0
710,0.0,0.0,31,3,0.0,2,1.0,1.0,112289.06,0
688,2.0,1.0,37,7,138162.41,2,1.0,1.0,113926.31,0
756,1.0,1.0,36,2,136815.64,1,1.0,1.0,170041.95,0
679,2.0,1.0,58,9,109327.65,1,1.0,1.0,3829.13,0
585,2.0,1.0,36,10,0.0,2,1.0,1.0,180318.6,0
677,0.0,1.0,46,2,57037.74,1,1.0,1.0,158531.01,0
755,0.0,1.0,62,1,127706.33,2,0.0,1.0,142377.69,0
656,0.0,0.0,46,5,113402.14,2,1.0,1.0,138849.06,0
428,0.0,0.0,31,2,0.0,2,1.0,0.0,54487.43,0
850,0.0,1.0,41,3,136416.82,1,0.0,1.0,57844.26,0
632,1.0,1.0,42,6,59972.26,2,0.0,1.0,148172.94,0
687,2.0,1.0,31,3,0.0,2,0.0,0.0,48228.1,0
627,0.0,0.0,44,5,0.0,2,1.0,0.0,82969.61,1
791,0.0,1.0,37,2,163789.49,2,1.0,0.0,75832.53,0
610,2.0,0.0,50,5,130554.51,3,1.0,0.0,184758.17,1
524,0.0,1.0,50,4,0.0,2,1.0,1.0,31840.59,1
649,0.0,1.0,41,0,0.0,2,0.0,1.0,130567.02,0
516,0.0,1.0,35,10,104088.59,2,0.0,0.0,119666.0,0
563,0.0,0.0,35,2,183572.84,1,1.0,1.0,66006.75,1
565,1.0,0.0,40,1,89994.71,2,0.0,1.0,121084.27,0
529,2.0,1.0,38,7,99842.5,2,1.0,0.0,90256.06,1
478,2.0,0.0,36,3,92363.3,2,1.0,0.0,44912.7,0
557,0.0,0.0,27,2,0.0,2,0.0,1.0,4497.55,0
633,1.0,0.0,29,8,104944.1,1,1.0,1.0,97684.46,0
637,0.0,0.0,21,10,125712.2,1,0.0,0.0,175072.47,0
682,0.0,1.0,69,6,0.0,2,0.0,1.0,149604.18,0
741,1.0,0.0,36,0,127675.39,2,1.0,0.0,74260.16,0
475,0.0,0.0,57,1,0.0,2,1.0,0.0,89248.99,0
659,1.0,1.0,34,9,134464.58,2,1.0,0.0,178833.34,0
792,0.0,0.0,70,3,0.0,2,1.0,1.0,172240.27,0
696,0.0,1.0,22,9,149777.0,1,1.0,1.0,198032.93,0
780,0.0,0.0,43,0,0.0,1,0.0,1.0,15705.27,0
594,0.0,1.0,35,2,0.0,2,1.0,0.0,103480.69,0
714,0.0,0.0,72,3,0.0,1,1.0,1.0,86733.61,0
647,0.0,0.0,29,0,98263.46,2,1.0,0.0,164717.95,0
734,0.0,1.0,45,2,0.0,2,1.0,0.0,99593.28,0
614,0.0,0.0,37,8,75150.34,4,0.0,1.0,131766.67,1
601,1.0,0.0,26,7,105514.69,2,1.0,0.0,50070.59,0
525,0.0,0.0,25,6,0.0,2,1.0,0.0,89566.64,0
595,2.0,1.0,36,6,85768.42,1,1.0,1.0,24802.77,0
624,2.0,1.0,33,6,0.0,2,0.0,0.0,76551.7,0
732,0.0,0.0,34,8,122338.43,2,1.0,0.0,187985.85,0
601,0.0,0.0,37,5,0.0,1,0.0,0.0,20708.6,0
605,0.0,0.0,62,4,111065.93,2,0.0,1.0,125660.99,0
550,0.0,0.0,40,7,114354.95,1,1.0,0.0,54018.93,0
602,2.0,1.0,33,5,0.0,2,0.0,1.0,64038.34,0
770,2.0,1.0,30,8,0.0,2,0.0,1.0,50839.85,0
568,2.0,0.0,36,10,153610.61,1,1.0,1.0,54083.8,1
760,0.0,0.0,51,2,100946.71,1,0.0,0.0,179614.8,1
496,0.0,0.0,34,1,102723.35,2,1.0,0.0,180844.81,0
817,1.0,1.0,45,9,101207.75,1,0.0,0.0,88211.12,1
602,0.0,0.0,35,5,0.0,2,1.0,0.0,31050.02,0
662,0.0,0.0,47,6,0.0,2,1.0,1.0,129392.75,0
790,1.0,1.0,42,1,85839.62,1,1.0,0.0,198182.73,0
476,1.0,0.0,34,8,111905.43,1,0.0,1.0,197221.81,1
692,0.0,1.0,27,1,125547.53,1,0.0,0.0,7900.46,0
710,0.0,0.0,41,2,156067.05,1,1.0,1.0,9983.88,0
569,0.0,1.0,66,2,0.0,1,1.0,0.0,130784.2,1
805,0.0,0.0,31,4,0.0,2,1.0,0.0,4798.12,0
679,0.0,1.0,60,8,0.0,2,1.0,1.0,51380.9,0
617,1.0,0.0,37,4,116471.43,2,1.0,0.0,175324.74,1
740,0.0,0.0,60,5,108028.08,2,0.0,0.0,25980.42,1
660,0.0,0.0,32,0,114668.89,1,1.0,0.0,84605.0,0
616,0.0,0.0,31,3,136789.14,1,1.0,0.0,59346.4,1
511,0.0,1.0,27,8,0.0,2,1.0,1.0,49089.36,0
646,1.0,1.0,24,0,92398.08,1,1.0,1.0,18897.29,0
626,2.0,0.0,26,8,148610.41,3,0.0,1.0,104502.02,1
581,0.0,0.0,24,3,95508.2,1,1.0,1.0,45755.0,0
576,0.0,1.0,32,7,0.0,2,1.0,0.0,4660.91,0
543,1.0,1.0,48,1,100900.5,1,0.0,0.0,33310.72,1
652,1.0,0.0,45,9,110827.49,1,1.0,1.0,153383.54,1
657,1.0,1.0,40,7,99165.84,1,0.0,1.0,119333.95,1
638,2.0,0.0,34,7,0.0,2,0.0,0.0,3946.29,0
563,0.0,0.0,32,0,148326.09,1,1.0,0.0,191604.27,1
617,0.0,0.0,30,8,0.0,1,1.0,1.0,92621.9,0
658,0.0,0.0,39,4,0.0,1,1.0,1.0,147530.06,0
850,1.0,1.0,32,2,128647.98,2,0.0,0.0,54416.18,0
632,0.0,0.0,40,9,139625.34,1,1.0,0.0,93702.96,1
758,0.0,0.0,50,2,95813.76,3,1.0,1.0,67944.09,1
547,1.0,1.0,32,8,155726.85,1,1.0,0.0,67789.99,0
789,0.0,1.0,37,3,0.0,1,1.0,0.0,121883.87,1
624,2.0,0.0,36,0,0.0,2,1.0,0.0,111605.9,0
674,2.0,1.0,39,6,120193.42,1,0.0,0.0,100130.95,0
537,1.0,0.0,46,5,100727.5,1,0.0,1.0,140857.76,1
697,2.0,1.0,43,10,128226.37,1,0.0,0.0,188486.94,0
437,1.0,1.0,35,6,126803.34,2,1.0,1.0,161133.4,0
524,1.0,0.0,37,9,127480.58,2,1.0,0.0,179634.69,0
531,2.0,0.0,45,1,126495.57,2,1.0,1.0,164741.5,0
724,1.0,1.0,34,6,118235.7,2,0.0,0.0,157137.23,0
561,2.0,1.0,28,6,123692.0,1,1.0,1.0,70548.96,0
720,1.0,0.0,29,7,106230.92,1,1.0,1.0,69903.93,1
850,0.0,1.0,29,1,0.0,2,0.0,0.0,152996.89,0
698,0.0,0.0,46,0,0.0,2,1.0,1.0,125962.02,0
635,1.0,0.0,48,4,81556.89,2,1.0,0.0,191914.37,0
696,0.0,1.0,42,4,0.0,1,0.0,0.0,126353.13,1
731,0.0,1.0,19,6,0.0,2,1.0,1.0,151581.79,0
484,2.0,1.0,36,8,0.0,2,1.0,0.0,186136.48,0
648,2.0,0.0,49,10,0.0,2,1.0,1.0,159835.78,1
494,2.0,1.0,27,2,0.0,2,1.0,0.0,22404.64,0
576,0.0,1.0,40,9,0.0,2,1.0,0.0,112465.19,1
749,1.0,0.0,44,0,71497.79,2,0.0,0.0,151083.8,0
561,0.0,1.0,43,4,0.0,4,0.0,0.0,18522.91,1
721,0.0,1.0,69,2,108424.19,1,1.0,1.0,178418.35,0
608,0.0,1.0,59,1,0.0,1,1.0,0.0,70649.64,1
632,1.0,1.0,30,1,58668.02,1,1.0,1.0,78670.52,0
638,0.0,1.0,46,9,139859.54,1,1.0,0.0,38967.29,0
706,1.0,1.0,36,9,58571.18,2,1.0,0.0,40774.01,0
663,0.0,1.0,34,10,0.0,1,1.0,1.0,114083.73,0
552,0.0,0.0,41,9,124349.34,1,1.0,0.0,135635.25,0
557,0.0,0.0,24,4,0.0,1,0.0,0.0,20515.72,0
365,1.0,1.0,30,0,127760.07,1,1.0,0.0,81537.85,1
638,0.0,0.0,36,6,0.0,1,1.0,0.0,164247.51,0
664,1.0,1.0,33,7,97286.16,2,1.0,0.0,143433.33,0
646,0.0,1.0,38,7,0.0,2,1.0,0.0,1528.4,0
628,1.0,1.0,50,4,122227.71,1,0.0,1.0,14217.77,1
715,0.0,0.0,33,3,85227.84,1,1.0,1.0,68087.15,0
521,2.0,0.0,34,7,70731.07,1,1.0,1.0,20243.97,1
711,2.0,1.0,37,2,0.0,2,1.0,0.0,83978.86,1
701,2.0,0.0,34,6,107980.37,1,1.0,1.0,119374.74,0
753,1.0,0.0,38,1,117314.92,1,1.0,0.0,122021.33,1
638,1.0,1.0,25,4,148045.45,2,1.0,1.0,114722.42,0
613,0.0,0.0,21,7,105627.95,1,1.0,1.0,36560.51,0
604,2.0,1.0,23,9,124577.33,1,1.0,1.0,7267.25,0
520,0.0,0.0,29,8,95947.76,1,1.0,0.0,4696.44,0
744,1.0,1.0,32,4,96106.83,1,1.0,1.0,79812.77,0
585,1.0,1.0,36,5,146050.97,2,0.0,0.0,86424.57,0
633,1.0,1.0,50,7,88302.65,1,1.0,1.0,195937.16,0
611,1.0,1.0,37,1,117524.72,2,0.0,1.0,161064.29,0
647,1.0,0.0,41,1,85906.65,3,1.0,0.0,189159.97,0
753,0.0,1.0,35,3,0.0,2,1.0,1.0,184843.77,0
768,2.0,0.0,42,3,0.0,1,0.0,0.0,161242.99,1
513,2.0,0.0,41,9,107135.04,2,1.0,1.0,160546.58,0
651,1.0,0.0,37,10,117791.06,2,1.0,1.0,75837.58,0
657,2.0,1.0,40,10,0.0,2,1.0,1.0,52990.7,0
498,0.0,1.0,33,1,198113.86,1,1.0,0.0,69664.35,0
515,0.0,1.0,41,8,0.0,2,1.0,1.0,185054.14,0
705,0.0,1.0,61,4,0.0,2,1.0,1.0,191313.7,0
592,0.0,1.0,29,7,0.0,2,1.0,1.0,91196.67,0
678,1.0,0.0,25,10,76968.12,2,0.0,1.0,131501.72,0
574,2.0,0.0,37,7,0.0,2,1.0,0.0,32262.28,0
711,0.0,0.0,25,5,190066.54,1,0.0,0.0,51345.39,1
526,2.0,0.0,33,8,114634.63,2,1.0,0.0,110114.38,1
581,1.0,0.0,43,5,93259.57,3,1.0,0.0,141035.65,1
756,2.0,1.0,19,4,130274.22,1,1.0,1.0,133535.29,0
674,2.0,0.0,39,6,0.0,2,1.0,1.0,9574.83,0
608,0.0,1.0,42,10,163548.07,1,1.0,0.0,38866.85,0
588,2.0,0.0,22,9,67178.19,1,1.0,1.0,163534.75,1
648,0.0,1.0,26,9,162923.85,1,1.0,0.0,98368.24,0
616,2.0,1.0,30,5,0.0,2,0.0,1.0,196108.51,0
578,2.0,1.0,28,4,0.0,2,0.0,0.0,6947.09,0
545,1.0,0.0,44,2,127536.44,1,1.0,0.0,108398.63,0
751,1.0,1.0,50,2,96888.39,1,1.0,0.0,77206.25,1
850,0.0,1.0,40,6,97339.99,1,0.0,1.0,88815.25,0
695,0.0,1.0,36,4,161533.0,1,1.0,0.0,100940.91,0
535,0.0,0.0,38,8,0.0,2,1.0,0.0,136620.64,0
722,0.0,1.0,30,5,0.0,2,1.0,0.0,166376.54,0
713,0.0,1.0,43,5,86394.14,1,1.0,1.0,130001.13,0
449,0.0,0.0,21,7,0.0,2,0.0,0.0,175743.92,0
632,0.0,0.0,49,5,167962.7,1,0.0,0.0,140201.21,0
457,2.0,1.0,44,7,0.0,2,0.0,0.0,185992.36,0
703,0.0,1.0,37,1,149762.08,1,1.0,0.0,20629.4,1
507,1.0,0.0,46,8,102785.16,1,1.0,1.0,70323.68,0
535,1.0,1.0,20,9,134874.4,1,1.0,1.0,118825.56,0
556,2.0,1.0,46,3,131764.96,1,1.0,1.0,108500.66,1
671,1.0,0.0,44,0,84745.03,2,0.0,1.0,34673.98,0
710,2.0,0.0,51,4,93656.95,1,0.0,1.0,141400.51,1
624,0.0,0.0,23,5,0.0,2,0.0,0.0,132418.59,0
547,1.0,0.0,39,6,74596.15,3,1.0,1.0,85746.52,1
565,0.0,1.0,49,7,0.0,2,1.0,1.0,89609.26,0
675,0.0,0.0,32,2,155663.31,1,1.0,0.0,97658.66,0
641,0.0,0.0,42,6,0.0,2,0.0,0.0,121138.77,0
627,1.0,0.0,35,2,137852.96,1,1.0,1.0,172269.21,1
728,0.0,0.0,46,2,109705.52,1,1.0,0.0,20276.87,1
585,0.0,0.0,33,4,152805.05,1,1.0,0.0,63239.65,0
638,2.0,1.0,30,9,136808.53,2,1.0,1.0,106642.97,0
533,1.0,1.0,38,4,70362.52,2,1.0,1.0,104189.46,0
757,1.0,1.0,36,1,65349.71,1,0.0,0.0,64539.64,0
702,0.0,0.0,29,6,149218.39,1,1.0,1.0,9633.01,0
624,0.0,0.0,38,3,0.0,2,1.0,1.0,163666.85,0
659,2.0,1.0,27,4,0.0,2,1.0,0.0,99341.87,0
585,1.0,1.0,37,6,152496.82,1,1.0,1.0,99907.29,0
553,2.0,1.0,41,6,144974.55,1,1.0,1.0,19344.92,0
508,0.0,1.0,35,1,86893.28,1,0.0,0.0,59374.82,0
634,2.0,1.0,34,1,0.0,2,1.0,0.0,61995.57,0
626,1.0,0.0,23,6,85897.95,1,1.0,0.0,109742.8,0
569,0.0,0.0,35,4,93934.63,1,1.0,0.0,184748.23,0
639,2.0,1.0,29,4,133434.57,2,1.0,0.0,97983.44,0
616,1.0,1.0,29,8,149318.55,1,1.0,0.0,140746.13,0
617,0.0,1.0,30,3,132005.77,1,1.0,0.0,142940.39,0
617,0.0,0.0,79,7,0.0,1,1.0,1.0,160589.18,0
607,1.0,1.0,61,2,164523.5,2,1.0,1.0,35786.76,0
536,0.0,0.0,61,8,65190.29,1,1.0,1.0,64308.49,1
758,0.0,0.0,33,7,0.0,2,0.0,0.0,82996.47,0
811,0.0,0.0,47,3,123365.34,2,0.0,0.0,171995.34,0
662,0.0,1.0,64,0,98848.19,1,0.0,1.0,42730.12,0
665,1.0,0.0,45,5,155447.65,2,1.0,0.0,51871.95,1
750,1.0,0.0,52,6,107467.56,1,1.0,0.0,126233.18,1
605,0.0,1.0,39,3,0.0,2,1.0,0.0,199390.45,0
601,2.0,0.0,20,9,122446.61,2,1.0,0.0,86791.9,0
598,0.0,0.0,32,4,111156.52,1,1.0,1.0,167376.26,0
455,0.0,1.0,40,1,0.0,3,0.0,1.0,129975.34,0
667,1.0,1.0,70,3,77356.92,2,1.0,1.0,20881.96,0
724,1.0,1.0,31,9,138166.3,1,1.0,0.0,12920.43,0
634,0.0,0.0,37,7,51582.5,2,1.0,1.0,184312.88,0
782,0.0,1.0,33,7,191523.09,1,1.0,1.0,167058.75,0
651,2.0,0.0,63,8,129968.67,1,1.0,1.0,11830.53,0
649,1.0,1.0,78,4,68345.86,2,1.0,1.0,142566.75,0
705,0.0,0.0,39,5,149379.66,2,1.0,0.0,96075.55,0
677,2.0,0.0,43,3,133214.88,2,1.0,1.0,95936.84,0
466,1.0,0.0,56,2,111920.13,3,1.0,0.0,197634.11,1
679,1.0,1.0,58,8,125850.53,2,1.0,1.0,87008.17,0
737,1.0,0.0,43,1,125537.38,1,1.0,0.0,138510.01,1
599,1.0,1.0,39,2,188976.89,2,0.0,1.0,176142.09,0
523,0.0,1.0,22,8,123374.46,1,1.0,1.0,124906.59,0
781,2.0,1.0,35,4,80790.74,1,1.0,0.0,116429.51,0
544,0.0,0.0,33,6,0.0,2,1.0,1.0,124113.04,0
639,2.0,0.0,27,8,133806.54,2,1.0,0.0,6251.3,0
602,0.0,0.0,33,8,0.0,2,1.0,1.0,112928.74,0
617,0.0,1.0,41,7,0.0,2,0.0,1.0,14496.67,0
667,2.0,1.0,71,4,137260.78,1,0.0,1.0,94433.08,1
656,0.0,1.0,33,7,138705.02,2,1.0,0.0,37136.15,0
850,0.0,1.0,42,0,0.0,2,1.0,0.0,44165.84,0
800,2.0,1.0,38,1,0.0,2,1.0,0.0,51553.43,0
468,0.0,0.0,42,5,0.0,2,1.0,0.0,125305.34,0
565,1.0,1.0,33,8,130368.31,2,1.0,0.0,105642.43,0
577,0.0,0.0,37,4,0.0,1,1.0,1.0,79881.39,0
622,0.0,1.0,31,5,106260.67,1,1.0,1.0,2578.43,0
617,1.0,0.0,51,10,167273.71,1,0.0,0.0,93439.75,1
687,2.0,1.0,38,8,69434.4,2,1.0,1.0,66580.13,1
730,0.0,1.0,23,8,0.0,2,1.0,0.0,183284.53,0
789,0.0,1.0,31,4,175477.15,1,1.0,1.0,172832.9,0
724,0.0,0.0,34,2,0.0,2,1.0,1.0,118863.38,0
526,0.0,1.0,32,7,125540.05,1,0.0,0.0,86786.41,0
664,1.0,0.0,36,2,127160.78,2,1.0,0.0,78140.75,0
850,0.0,0.0,35,5,0.0,1,1.0,1.0,80992.8,0
736,0.0,1.0,27,5,51522.75,1,0.0,1.0,192131.77,0
652,0.0,0.0,74,5,0.0,2,1.0,1.0,937.15,0
809,2.0,0.0,48,2,0.0,1,1.0,0.0,160976.85,1
651,0.0,0.0,39,6,0.0,1,1.0,0.0,24176.44,0
669,0.0,1.0,50,9,201009.64,1,1.0,0.0,158032.5,1
630,1.0,0.0,25,7,79656.81,1,1.0,0.0,93524.22,0
530,2.0,1.0,37,4,0.0,2,1.0,1.0,164844.37,0
750,2.0,0.0,39,6,0.0,2,0.0,0.0,19264.33,0
671,2.0,0.0,31,4,0.0,2,0.0,1.0,79270.02,0
792,0.0,0.0,42,2,0.0,2,1.0,0.0,92664.09,0
690,2.0,0.0,36,10,91760.11,1,1.0,1.0,135784.94,0
445,1.0,0.0,38,6,119413.62,2,1.0,0.0,175756.36,0
749,0.0,1.0,24,1,0.0,3,1.0,1.0,47911.03,0
809,1.0,1.0,33,8,148055.74,1,0.0,0.0,199203.21,0
597,0.0,1.0,28,2,0.0,3,1.0,1.0,78707.97,0
603,2.0,1.0,24,1,165149.13,2,1.0,0.0,21858.28,0
573,2.0,1.0,28,8,0.0,2,0.0,0.0,77660.03,0
645,0.0,0.0,36,8,0.0,2,1.0,1.0,12096.61,1
576,2.0,1.0,52,2,100549.43,2,1.0,1.0,16644.16,0
677,2.0,1.0,40,5,0.0,2,1.0,0.0,88947.56,0
769,2.0,1.0,38,6,0.0,2,0.0,0.0,104393.78,0
741,2.0,0.0,42,9,121056.63,2,1.0,0.0,39122.58,0
631,0.0,1.0,35,8,129205.49,1,1.0,1.0,79146.36,0
559,1.0,0.0,36,1,104356.94,2,0.0,1.0,54184.06,0
469,2.0,1.0,35,5,0.0,2,1.0,0.0,186490.37,0
497,1.0,1.0,35,7,110053.62,2,1.0,1.0,92887.06,0
679,2.0,1.0,39,6,0.0,2,1.0,0.0,12266.06,0
718,0.0,0.0,25,4,108691.95,1,1.0,0.0,63030.97,0
782,0.0,1.0,36,1,148795.17,2,1.0,1.0,195681.43,0
490,0.0,0.0,35,7,107749.03,1,1.0,1.0,3937.37,0
649,2.0,1.0,20,5,0.0,2,1.0,1.0,58309.54,0
645,0.0,1.0,30,1,125739.26,1,1.0,1.0,193441.23,0
795,1.0,0.0,33,9,104552.72,1,1.0,1.0,120853.83,1
604,0.0,1.0,53,8,144453.75,1,1.0,0.0,190998.96,1
844,0.0,0.0,41,10,76319.64,1,1.0,1.0,141175.18,1
762,2.0,1.0,39,2,81273.13,1,1.0,1.0,18719.67,0
575,2.0,0.0,37,0,0.0,2,0.0,0.0,30114.32,0
687,0.0,1.0,34,5,128270.56,1,1.0,0.0,191092.62,0
683,2.0,1.0,35,9,61172.04,1,0.0,0.0,82951.12,0
688,1.0,1.0,35,5,111578.18,1,0.0,0.0,166165.93,1
625,0.0,0.0,45,3,0.0,1,1.0,1.0,184474.15,1
669,0.0,1.0,30,7,95128.86,1,0.0,0.0,19799.26,0
742,0.0,0.0,60,4,0.0,1,1.0,1.0,13161.66,1
730,0.0,1.0,34,1,0.0,2,1.0,1.0,126592.01,0
484,1.0,0.0,55,8,149349.58,3,0.0,0.0,137519.92,1
650,2.0,1.0,61,1,152968.73,1,0.0,1.0,82970.69,0
672,2.0,1.0,33,2,0.0,2,1.0,1.0,182738.0,0
539,0.0,0.0,24,3,0.0,2,1.0,1.0,198161.07,0
556,0.0,0.0,40,9,129860.37,1,0.0,0.0,17992.94,0
573,1.0,0.0,35,9,206868.78,2,0.0,1.0,102986.15,0
518,0.0,0.0,27,1,133801.49,1,1.0,1.0,143315.57,0
615,0.0,1.0,30,8,0.0,2,0.0,0.0,3183.15,0
526,0.0,1.0,42,1,0.0,1,0.0,1.0,168486.02,0
718,0.0,0.0,35,2,167924.95,1,1.0,0.0,43024.64,0
809,2.0,1.0,80,8,0.0,2,0.0,1.0,34164.05,0
597,0.0,1.0,67,2,0.0,2,0.0,1.0,108645.85,0
657,2.0,1.0,75,7,126273.95,1,0.0,1.0,91673.6,0
726,0.0,0.0,48,4,0.0,1,1.0,0.0,114020.06,1
533,0.0,0.0,39,2,0.0,1,0.0,1.0,73669.94,1
739,0.0,1.0,41,5,0.0,2,0.0,0.0,143882.25,0
555,1.0,1.0,62,4,119817.33,1,0.0,1.0,43507.1,1
795,2.0,1.0,35,8,0.0,2,1.0,0.0,167155.36,0
727,2.0,1.0,43,2,97403.18,1,1.0,1.0,107415.02,1
641,0.0,1.0,31,9,112494.99,1,1.0,1.0,32231.6,0
665,2.0,0.0,51,8,0.0,1,1.0,1.0,38928.48,1
577,0.0,0.0,35,4,108155.49,1,1.0,0.0,105407.79,0
477,1.0,1.0,48,8,129250.0,2,1.0,1.0,157937.35,0
581,2.0,1.0,34,1,0.0,2,0.0,1.0,81175.25,0
598,2.0,0.0,35,8,0.0,3,0.0,1.0,88658.73,0
819,1.0,0.0,49,1,120656.86,4,0.0,0.0,166164.3,1
828,2.0,1.0,28,8,134766.85,1,1.0,0.0,79355.87,0
696,2.0,1.0,24,9,0.0,1,0.0,0.0,10883.52,0
724,0.0,0.0,29,6,0.0,2,0.0,1.0,64729.51,0
665,1.0,1.0,25,5,153611.83,2,1.0,0.0,35321.65,0
709,0.0,0.0,43,8,0.0,2,0.0,0.0,168035.62,1
673,1.0,0.0,29,4,99097.36,1,1.0,1.0,9796.69,0
691,2.0,1.0,40,1,0.0,2,1.0,1.0,145613.17,0
704,0.0,1.0,24,2,148197.15,2,1.0,0.0,182775.08,0
637,0.0,1.0,27,9,128940.24,1,1.0,0.0,46786.92,0
595,2.0,0.0,30,5,100683.54,1,1.0,1.0,178361.04,0
545,2.0,0.0,39,6,0.0,1,0.0,0.0,38410.74,1
741,1.0,0.0,37,8,170840.08,2,0.0,0.0,109843.16,0
549,1.0,0.0,43,3,134985.66,1,1.0,0.0,6101.41,0
627,1.0,1.0,27,0,185267.45,2,1.0,1.0,77027.34,0
795,1.0,0.0,56,9,94348.94,1,1.0,0.0,29239.29,1
693,1.0,0.0,43,1,121927.92,1,1.0,0.0,87994.95,1
724,0.0,1.0,40,6,0.0,2,0.0,0.0,106149.48,0
660,1.0,1.0,35,8,58641.43,1,0.0,1.0,198674.08,0
614,1.0,0.0,30,3,131344.52,2,1.0,0.0,54776.64,0
640,0.0,0.0,33,1,167298.42,1,0.0,1.0,145381.65,0
766,1.0,0.0,62,7,142724.48,1,0.0,1.0,5893.23,1
645,1.0,0.0,59,8,121669.93,2,0.0,0.0,91.75,1
760,2.0,1.0,43,6,175735.5,1,1.0,1.0,157337.29,0
708,0.0,0.0,44,2,161887.81,2,1.0,0.0,84870.23,0
662,0.0,0.0,32,4,133950.37,1,1.0,1.0,48725.68,1
724,1.0,1.0,33,5,103564.83,2,1.0,0.0,121085.72,0
707,2.0,0.0,32,4,132835.56,1,0.0,0.0,136877.24,0
782,0.0,0.0,70,7,97072.42,1,0.0,1.0,131177.22,0
744,2.0,1.0,35,7,0.0,2,1.0,1.0,43036.6,0
845,2.0,0.0,38,2,112803.92,1,1.0,0.0,179631.85,0
838,2.0,1.0,35,0,0.0,2,0.0,1.0,197305.91,0
547,1.0,0.0,42,1,142703.4,1,1.0,0.0,86207.49,1
629,2.0,0.0,30,2,34013.63,1,1.0,0.0,19570.63,0
554,0.0,0.0,45,6,0.0,2,1.0,1.0,181204.5,0
687,0.0,0.0,61,7,80538.56,1,1.0,0.0,131305.37,1
568,2.0,0.0,43,9,0.0,1,1.0,0.0,125870.79,1
699,2.0,1.0,47,1,0.0,2,0.0,1.0,30117.44,0
560,1.0,1.0,41,4,152532.3,1,0.0,0.0,10779.69,0
695,0.0,1.0,45,3,0.0,2,1.0,1.0,30793.61,0
664,0.0,1.0,40,9,0.0,2,1.0,0.0,194767.3,0
733,0.0,1.0,51,10,141556.96,1,1.0,0.0,130189.53,0
717,0.0,0.0,41,3,135756.96,1,1.0,1.0,103706.41,0
688,2.0,1.0,36,0,89772.3,1,1.0,0.0,177383.68,1
566,1.0,0.0,44,5,141428.99,2,0.0,0.0,68408.74,0
779,0.0,0.0,26,0,0.0,2,0.0,1.0,111906.0,0
628,2.0,1.0,42,7,0.0,2,0.0,1.0,172967.87,0
648,0.0,0.0,54,9,120633.42,1,0.0,0.0,5924.38,1
677,0.0,1.0,58,9,0.0,1,0.0,1.0,168650.4,0
720,0.0,1.0,33,2,0.0,2,0.0,1.0,141031.08,0
535,2.0,0.0,49,7,115309.75,1,1.0,0.0,111421.77,0
588,1.0,1.0,41,6,106116.56,2,1.0,0.0,198766.61,0
