Marital_status,Application_mode,Application_order,Course,Daytimeevening_attendance,Previous_qualification,Previous_qualification_grade,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,__target__
4.0,5.0,3,2.0,0.0,15.0,120.0,14.0,10.0,11.0,29.0,42.0,143.3,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
4.0,14.0,1,15.0,0.0,5.0,133.1,14.0,16.0,10.0,26.0,17.0,124.5,0.0,0.0,0.0,1.0,0.0,1.0,36,0.0,0,6,7,6,13.714285714285714,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,0
4.0,3.0,4,8.0,0.0,15.0,119.0,14.0,8.0,10.0,29.0,42.0,118.3,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,8,4,11.25,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
4.0,16.0,1,1.0,0.0,16.0,150.0,14.0,10.0,9.0,1.0,16.0,150.0,0.0,0.0,0.0,1.0,0.0,1.0,21,0.0,0,6,9,6,12.666666666666666,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,2
4.0,4.0,2,5.0,0.0,15.0,122.0,14.0,8.0,10.0,18.0,28.0,119.9,0.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,2
4.0,4.0,1,3.0,0.0,15.0,123.0,14.0,9.0,10.0,29.0,35.0,117.4,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
4.0,4.0,1,14.0,1.0,15.0,137.0,14.0,24.0,28.0,1.0,17.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,20,0.0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,16.2,0.3,-0.92,2
4.0,14.0,1,11.0,0.0,15.0,140.0,14.0,10.0,11.0,29.0,8.0,132.8,0.0,0.0,0.0,1.0,1.0,0.0,35,0.0,0,7,10,4,12.6,0,0,7,9,5,12.38,0,12.4,0.5,1.79,0
4.0,8.0,1,11.0,0.0,7.0,140.0,14.0,8.0,11.0,24.0,16.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,29,0.0,0,8,14,4,11.325,1,0,8,14,4,11.325,1,12.7,3.7,-1.7,0
4.0,16.0,1,7.0,0.0,16.0,151.0,14.0,9.0,11.0,1.0,35.0,151.0,0.0,0.0,1.0,1.0,0.0,0.0,26,0.0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,0
3.0,14.0,1,11.0,0.0,15.0,140.0,14.0,9.0,10.0,29.0,35.0,110.5,0.0,0.0,0.0,1.0,0.0,0.0,31,0.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0
4.0,14.0,1,11.0,0.0,5.0,133.1,14.0,24.0,10.0,1.0,3.0,111.8,1.0,0.0,0.0,1.0,0.0,0.0,27,0.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,0
4.0,9.0,1,16.0,0.0,15.0,133.1,1.0,16.0,20.0,1.0,37.0,101.3,0.0,0.0,0.0,1.0,0.0,0.0,18,1.0,0,6,13,6,13.0,0,0,6,15,6,12.25,0,11.1,0.6,2.02,2
3.0,14.0,1,14.0,1.0,15.0,130.0,14.0,10.0,11.0,29.0,8.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,33,0.0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,2
4.0,0.0,1,0.0,0.0,15.0,131.0,14.0,24.0,28.0,1.0,42.0,122.3,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,2
4.0,0.0,1,11.0,0.0,15.0,132.0,14.0,9.0,11.0,1.0,42.0,128.0,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,7,6,12.966666666666669,0,0,7,7,6,12.966666666666669,0,7.6,2.6,0.32,2
4.0,0.0,3,11.0,0.0,15.0,140.0,14.0,10.0,11.0,29.0,42.0,141.5,1.0,0.0,1.0,0.0,0.0,0.0,19,0.0,0,8,8,7,13.327142857142857,0,0,8,8,7,13.327142857142857,0,10.8,1.4,1.74,0
4.0,0.0,4,9.0,0.0,15.0,120.0,14.0,9.0,9.0,18.0,28.0,122.8,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,5,6,4,11.5,0,0,5,12,2,10.333333333333334,0,10.8,1.4,1.74,1
4.0,14.0,1,3.0,0.0,15.0,140.0,14.0,9.0,28.0,29.0,1.0,128.2,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
4.0,3.0,1,15.0,0.0,15.0,111.0,14.0,9.0,10.0,11.0,3.0,117.7,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,8,5,10.8,0,0,6,9,4,11.5,0,9.4,-0.8,-3.12,2
4.0,0.0,1,11.0,0.0,15.0,130.0,14.0,9.0,10.0,29.0,8.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,2
4.0,16.0,1,1.0,0.0,15.0,140.0,14.0,24.0,10.0,11.0,42.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,23,0.0,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,0
4.0,3.0,2,13.0,0.0,15.0,136.0,14.0,24.0,20.0,11.0,1.0,126.6,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,16.5,0,0,6,7,6,17.428571428571427,0,11.1,0.6,2.02,0
4.0,17.0,1,14.0,1.0,15.0,150.0,14.0,9.0,19.0,1.0,8.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,0,6,10,3,11.666666666666666,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,2
4.0,5.0,1,5.0,0.0,15.0,150.0,14.0,15.0,20.0,11.0,37.0,140.8,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,1
3.0,5.0,1,14.0,1.0,15.0,120.0,14.0,10.0,11.0,18.0,28.0,161.1,0.0,0.0,0.0,1.0,1.0,0.0,47,0.0,0,6,9,6,12.142857142857142,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0
4.0,0.0,1,2.0,0.0,15.0,124.0,14.0,15.0,19.0,11.0,37.0,118.4,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
4.0,0.0,1,5.0,0.0,15.0,117.0,14.0,24.0,28.0,11.0,42.0,118.4,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,6,6,11.833333333333334,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,2
4.0,16.0,1,16.0,0.0,15.0,140.0,14.0,20.0,24.0,26.0,8.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0.0,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,13.9,-0.3,0.79,2
4.0,16.0,1,6.0,0.0,16.0,130.0,14.0,16.0,28.0,1.0,32.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0.0,1,6,12,5,13.285714285714286,0,0,6,10,4,12.0,0,16.2,0.3,-0.92,0
4.0,0.0,4,9.0,0.0,15.0,108.0,14.0,16.0,28.0,11.0,1.0,109.1,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,0
4.0,0.0,1,11.0,0.0,15.0,142.0,14.0,10.0,10.0,24.0,35.0,133.0,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,8,8,8,14.11,0,0,8,8,8,14.11,0,9.4,-0.8,-3.12,2
4.0,14.0,1,11.0,0.0,15.0,100.0,14.0,10.0,11.0,24.0,35.0,160.0,1.0,0.0,0.0,1.0,0.0,1.0,24,0.0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,2
4.0,3.0,5,3.0,0.0,15.0,141.0,14.0,16.0,10.0,26.0,35.0,130.9,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,2
4.0,0.0,2,12.0,0.0,15.0,130.0,14.0,24.0,9.0,11.0,16.0,119.5,1.0,0.0,0.0,1.0,0.0,1.0,21,0.0,0,7,7,7,12.242857142857144,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,2
4.0,4.0,1,5.0,0.0,15.0,117.0,14.0,24.0,11.0,1.0,35.0,127.9,1.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,0
4.0,0.0,1,13.0,0.0,15.0,115.0,14.0,9.0,9.0,24.0,35.0,108.7,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0,15.5,2.8,-4.06,2
4.0,0.0,1,0.0,0.0,15.0,121.0,14.0,10.0,11.0,18.0,42.0,116.5,1.0,0.0,0.0,1.0,0.0,0.0,23,0.0,0,5,7,3,11.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,0
4.0,3.0,1,11.0,0.0,15.0,145.0,14.0,24.0,28.0,1.0,3.0,131.4,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,7,13.44285714285714,0,0,8,8,7,13.771428571428572,0,13.9,-0.3,0.79,0
4.0,0.0,4,0.0,0.0,15.0,127.0,14.0,24.0,28.0,24.0,35.0,116.5,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0
4.0,0.0,5,3.0,0.0,15.0,123.0,14.0,24.0,26.0,1.0,42.0,113.2,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,12,4,12.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0
4.0,0.0,1,11.0,0.0,15.0,144.0,14.0,8.0,28.0,29.0,3.0,137.4,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,7,13.542857142857144,0,0,8,9,8,14.22222222222222,0,16.2,0.3,-0.92,2
4.0,0.0,4,11.0,0.0,15.0,128.0,14.0,24.0,28.0,1.0,3.0,125.2,1.0,0.0,0.0,1.0,1.0,1.0,18,0.0,0,7,7,7,14.682857142857143,0,0,8,9,8,15.055555555555555,0,12.4,0.5,1.79,2
4.0,3.0,3,7.0,0.0,15.0,135.0,14.0,24.0,10.0,15.0,44.0,121.7,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,1
4.0,3.0,1,13.0,0.0,15.0,151.0,14.0,9.0,28.0,18.0,39.0,144.4,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,8,6,15.375,0,0,6,7,6,16.428571428571427,0,16.2,0.3,-0.92,2
4.0,3.0,1,2.0,0.0,15.0,130.0,14.0,16.0,28.0,29.0,42.0,126.9,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
4.0,8.0,1,9.0,0.0,8.0,120.0,14.0,24.0,32.0,1.0,35.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,0
4.0,0.0,2,11.0,0.0,15.0,149.0,14.0,16.0,28.0,29.0,42.0,137.5,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,8,8,7,13.828571428571427,0,0,8,8,7,13.828571428571427,0,12.7,3.7,-1.7,2
4.0,0.0,2,0.0,0.0,15.0,135.0,14.0,24.0,20.0,1.0,17.0,133.3,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,2
4.0,17.0,1,3.0,0.0,13.0,133.1,14.0,24.0,20.0,11.0,37.0,133.7,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,14,18,23,14,12.785714285714286,2,16,17,18,16,13.875,0,16.2,0.3,-0.92,0
4.0,3.0,1,11.0,0.0,15.0,143.0,14.0,10.0,11.0,29.0,16.0,130.6,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,7,8,7,12.847142857142858,0,0,8,10,8,13.788888888888888,0,16.2,0.3,-0.92,2
4.0,0.0,1,13.0,0.0,15.0,150.0,14.0,9.0,11.0,18.0,1.0,142.7,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,14.666666666666666,0,0,6,6,6,15.166666666666666,0,9.4,-0.8,-3.12,2
4.0,5.0,2,13.0,0.0,15.0,133.1,14.0,9.0,10.0,1.0,28.0,120.6,1.0,0.0,0.0,1.0,0.0,0.0,24,0.0,6,10,16,10,12.5,0,2,7,9,4,12.6,0,16.2,0.3,-0.92,2
4.0,0.0,1,16.0,0.0,15.0,129.0,14.0,24.0,19.0,11.0,32.0,125.9,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,13,4,12.0,2,0,5,8,3,12.0,0,9.4,-0.8,-3.12,1
4.0,3.0,1,2.0,0.0,15.0,123.0,14.0,16.0,26.0,26.0,42.0,116.4,1.0,0.0,1.0,1.0,1.0,0.0,19,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
4.0,0.0,4,3.0,0.0,15.0,134.0,14.0,9.0,28.0,18.0,42.0,127.4,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,1
4.0,3.0,3,2.0,0.0,15.0,125.0,14.0,16.0,32.0,26.0,28.0,117.0,1.0,1.0,0.0,1.0,1.0,0.0,22,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,1
3.0,14.0,1,1.0,0.0,15.0,133.1,14.0,10.0,11.0,29.0,42.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,44,0.0,4,10,10,4,11.5,0,1,7,8,1,12.0,0,15.5,2.8,-4.06,0
4.0,3.0,1,15.0,0.0,15.0,102.0,14.0,10.0,11.0,24.0,35.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,2
4.0,3.0,6,13.0,0.0,15.0,135.0,14.0,24.0,10.0,24.0,35.0,126.6,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,8,6,13.625,0,0,6,7,6,12.166666666666666,0,12.7,3.7,-1.7,2
4.0,3.0,1,5.0,0.0,15.0,136.0,14.0,24.0,11.0,1.0,28.0,130.8,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,6,6,12.5,0,0,6,8,6,11.5,0,10.8,1.4,1.74,1
4.0,9.0,1,0.0,0.0,15.0,130.0,17.0,23.0,28.0,26.0,35.0,130.0,0.0,1.0,1.0,1.0,0.0,0.0,20,1.0,0,6,6,6,13.5,0,0,6,9,5,13.0,0,8.9,1.4,3.51,2
4.0,16.0,1,14.0,1.0,16.0,130.0,14.0,24.0,10.0,29.0,42.0,133.4,0.0,0.0,0.0,1.0,0.0,1.0,21,0.0,3,6,6,6,11.5,0,2,6,7,6,13.285714285714286,0,12.4,0.5,1.79,2
4.0,0.0,4,9.0,0.0,15.0,117.0,14.0,24.0,9.0,10.0,42.0,117.0,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,5,5,4,10.75,0,0,5,6,4,12.25,0,12.4,0.5,1.79,1
4.0,16.0,1,16.0,0.0,16.0,130.0,14.0,15.0,19.0,4.0,8.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0.0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,1
4.0,14.0,1,11.0,0.0,5.0,133.1,14.0,24.0,21.0,1.0,17.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0.0,0,8,11,7,12.614285714285714,0,0,8,11,7,12.614285714285714,0,12.7,3.7,-1.7,2
4.0,0.0,4,13.0,0.0,15.0,130.0,14.0,24.0,10.0,1.0,28.0,124.8,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,2
4.0,3.0,1,8.0,0.0,15.0,116.0,14.0,10.0,28.0,29.0,16.0,115.7,1.0,0.0,1.0,0.0,0.0,0.0,19,0.0,0,6,6,3,11.333333333333334,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
4.0,16.0,1,13.0,0.0,16.0,140.0,14.0,24.0,28.0,1.0,17.0,138.6,0.0,0.0,0.0,1.0,1.0,0.0,22,0.0,3,6,7,6,12.333333333333334,0,2,6,6,2,14.0,0,13.9,-0.3,0.79,0
4.0,0.0,1,8.0,0.0,15.0,133.1,14.0,16.0,10.0,1.0,28.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,2
4.0,16.0,1,6.0,0.0,16.0,130.0,14.0,16.0,28.0,11.0,8.0,130.0,1.0,0.0,1.0,1.0,1.0,0.0,20,0.0,2,6,9,4,11.0,0,1,6,13,3,10.666666666666666,0,12.4,0.5,1.79,0
4.0,14.0,1,1.0,0.0,13.0,133.1,14.0,9.0,28.0,29.0,32.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0.0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
4.0,0.0,1,8.0,0.0,15.0,146.0,14.0,10.0,9.0,29.0,35.0,128.5,0.0,0.0,1.0,1.0,0.0,0.0,19,0.0,0,6,13,3,12.666666666666666,0,0,6,12,2,10.0,0,10.8,1.4,1.74,0
4.0,0.0,3,16.0,0.0,15.0,135.0,14.0,16.0,19.0,1.0,17.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,14,3,12.333333333333334,2,0,5,8,5,11.6,0,9.4,-0.8,-3.12,1
4.0,0.0,1,8.0,0.0,15.0,143.0,14.0,24.0,9.0,10.0,16.0,136.7,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,11.1,0.6,2.02,0
4.0,14.0,1,14.0,1.0,15.0,100.0,14.0,10.0,11.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
4.0,3.0,1,0.0,0.0,15.0,125.0,14.0,10.0,11.0,29.0,42.0,121.5,1.0,0.0,0.0,1.0,1.0,1.0,21,0.0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,2
4.0,0.0,5,15.0,0.0,15.0,128.0,14.0,9.0,28.0,24.0,3.0,116.5,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.666666666666666,0,8.9,1.4,3.51,2
4.0,16.0,1,16.0,0.0,16.0,140.0,14.0,24.0,10.0,29.0,42.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1,6,13,6,12.555555555555555,0,1,6,11,5,11.8,0,16.2,0.3,-0.92,1
4.0,3.0,6,11.0,0.0,15.0,136.0,14.0,9.0,9.0,29.0,17.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,8,9,7,12.3,0,0,8,9,7,12.3,0,12.7,3.7,-1.7,2
4.0,14.0,1,10.0,1.0,15.0,130.0,14.0,10.0,11.0,29.0,42.0,120.2,1.0,0.0,0.0,1.0,1.0,0.0,30,0.0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,2
4.0,6.0,1,10.0,1.0,14.0,110.0,14.0,9.0,11.0,18.0,42.0,128.2,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,7,12,12,7,11.0,0,5,5,5,5,10.6,0,8.9,1.4,3.51,0
4.0,0.0,1,13.0,0.0,15.0,135.0,14.0,9.0,10.0,29.0,42.0,124.5,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,11,5,11.142857142857142,0,0,6,8,6,12.285714285714286,0,16.2,0.3,-0.92,2
4.0,3.0,2,9.0,0.0,15.0,131.0,14.0,24.0,10.0,1.0,28.0,120.2,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,5,10,4,11.75,0,0,5,6,5,11.6,0,12.4,0.5,1.79,2
3.0,14.0,1,11.0,0.0,15.0,133.1,14.0,24.0,10.0,29.0,42.0,120.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.0,0,8,8,7,13.842857142857143,0,0,8,8,7,13.842857142857143,0,12.7,3.7,-1.7,2
4.0,0.0,1,13.0,0.0,15.0,107.0,14.0,8.0,9.0,24.0,35.0,103.5,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,7,6,12.0,0,0,6,7,6,13.0,0,12.4,0.5,1.79,2
4.0,3.0,3,9.0,0.0,15.0,120.0,14.0,9.0,10.0,1.0,35.0,115.5,1.0,0.0,1.0,1.0,1.0,0.0,18,0.0,0,5,8,3,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,0
4.0,9.0,1,7.0,0.0,15.0,133.1,1.0,15.0,19.0,26.0,37.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,24,1.0,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,1
4.0,0.0,1,8.0,0.0,15.0,139.0,14.0,8.0,9.0,29.0,42.0,145.0,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,13.333333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,2
0.0,14.0,1,10.0,1.0,15.0,133.1,14.0,10.0,11.0,4.0,8.0,136.2,0.0,0.0,0.0,1.0,0.0,0.0,39,0.0,0,5,6,5,11.0,0,0,5,9,5,11.666666666666666,0,10.8,1.4,1.74,2
4.0,3.0,1,2.0,0.0,15.0,145.0,14.0,20.0,24.0,11.0,17.0,143.6,0.0,0.0,1.0,1.0,1.0,0.0,19,0.0,5,12,12,10,12.7,0,4,11,16,10,12.272727272727272,0,8.9,1.4,3.51,1
4.0,0.0,2,11.0,0.0,15.0,135.0,14.0,9.0,10.0,29.0,3.0,122.9,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,10,7,13.128,0,0,8,13,6,13.193333333333332,0,15.5,2.8,-4.06,2
4.0,0.0,2,11.0,0.0,15.0,135.0,14.0,10.0,28.0,24.0,35.0,132.8,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,12,7,11.721428571428572,0,0,8,12,7,11.721428571428572,0,12.7,3.7,-1.7,2
4.0,3.0,2,13.0,0.0,15.0,125.0,14.0,9.0,10.0,11.0,17.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,8.9,1.4,3.51,2
4.0,15.0,1,16.0,0.0,14.0,130.0,14.0,9.0,28.0,29.0,42.0,130.0,1.0,0.0,1.0,0.0,0.0,0.0,24,0.0,7,9,9,8,13.125,0,4,9,13,6,13.0,0,8.9,1.4,3.51,1
4.0,0.0,1,0.0,0.0,15.0,130.0,14.0,9.0,10.0,24.0,35.0,121.6,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.833333333333334,0,12.4,0.5,1.79,2
4.0,0.0,1,13.0,0.0,15.0,116.0,14.0,8.0,9.0,29.0,8.0,116.4,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.166666666666666,0,8.9,1.4,3.51,2
4.0,0.0,1,16.0,0.0,15.0,146.0,14.0,24.0,28.0,29.0,35.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,7,3,12.333333333333334,0,0,5,7,4,10.25,0,7.6,2.6,0.32,1
4.0,0.0,1,0.0,0.0,15.0,122.0,14.0,22.0,26.0,18.0,35.0,126.6,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,1
4.0,6.0,1,4.0,0.0,15.0,130.0,14.0,9.0,10.0,29.0,42.0,117.7,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,10,12,12,10,12.0,0,5,10,11,5,11.0,0,11.1,0.6,2.02,0
4.0,3.0,2,8.0,0.0,15.0,121.0,14.0,24.0,28.0,18.0,28.0,123.1,1.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,2
4.0,17.0,1,7.0,0.0,15.0,150.0,14.0,8.0,11.0,18.0,16.0,133.5,1.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,2
4.0,3.0,1,5.0,0.0,15.0,135.0,14.0,10.0,10.0,29.0,42.0,125.2,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,2
4.0,0.0,1,0.0,0.0,15.0,130.0,14.0,9.0,11.0,1.0,28.0,118.8,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,14.5,0,0,6,8,6,13.666666666666666,0,12.7,3.7,-1.7,2
4.0,3.0,3,13.0,0.0,15.0,118.0,14.0,24.0,10.0,1.0,3.0,112.4,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,10,5,11.285714285714286,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0
5.0,14.0,1,1.0,0.0,15.0,170.0,14.0,24.0,11.0,4.0,8.0,170.0,0.0,0.0,1.0,1.0,0.0,0.0,47,0.0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
4.0,6.0,1,5.0,0.0,15.0,143.0,14.0,24.0,28.0,1.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,3,10,10,10,13.0,0,5,11,11,10,11.4,0,11.1,0.6,2.02,0
4.0,3.0,1,11.0,0.0,15.0,141.0,14.0,8.0,9.0,24.0,3.0,139.8,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,8,14.935,0,0,8,8,8,14.935,0,9.4,-0.8,-3.12,2
