age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,__target__
40,2.0,0.0,2.0,0.0,1225,1.0,0.0,0.0,2,-1,0,3.0,0
33,1.0,2.0,1.0,1.0,-60,0.0,0.0,2.0,1,-1,0,3.0,0
44,2.0,1.0,2.0,0.0,468,1.0,1.0,1.0,2,-1,0,3.0,0
25,0.0,2.0,2.0,0.0,40,0.0,0.0,2.0,1,-1,0,3.0,0
57,10.0,1.0,0.0,0.0,3367,0.0,0.0,1.0,1,-1,0,3.0,0
44,1.0,0.0,1.0,0.0,1781,1.0,0.0,0.0,3,-1,0,3.0,0
34,1.0,1.0,0.0,0.0,100,1.0,1.0,2.0,3,-1,0,3.0,0
60,7.0,1.0,2.0,0.0,4256,1.0,0.0,0.0,3,761,1,1.0,1
57,7.0,1.0,0.0,0.0,3990,1.0,0.0,2.0,2,-1,0,3.0,0
29,8.0,1.0,2.0,0.0,149,1.0,0.0,2.0,4,-1,0,3.0,0
60,6.0,2.0,2.0,0.0,179,0.0,1.0,0.0,4,-1,0,3.0,0
34,2.0,2.0,1.0,1.0,-200,0.0,1.0,0.0,5,-1,0,3.0,0
30,4.0,1.0,2.0,0.0,900,0.0,0.0,0.0,1,124,2,0.0,0
40,3.0,2.0,0.0,0.0,109,1.0,0.0,0.0,1,367,3,0.0,0
43,10.0,0.0,1.0,0.0,1854,0.0,0.0,0.0,2,197,1,2.0,0
50,4.0,1.0,2.0,0.0,2809,1.0,0.0,0.0,2,259,9,0.0,0
48,4.0,0.0,2.0,0.0,700,1.0,0.0,0.0,2,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,776,0.0,1.0,1.0,2,-1,0,3.0,0
30,7.0,2.0,1.0,0.0,12,0.0,1.0,0.0,31,-1,0,3.0,0
41,4.0,1.0,2.0,0.0,20,1.0,0.0,0.0,1,151,2,0.0,0
36,7.0,1.0,2.0,0.0,45,0.0,0.0,0.0,3,-1,0,3.0,0
30,1.0,1.0,1.0,0.0,10395,1.0,0.0,0.0,1,-1,0,3.0,0
24,0.0,2.0,1.0,0.0,120,1.0,0.0,0.0,1,-1,0,3.0,0
35,4.0,1.0,2.0,0.0,284,0.0,1.0,0.0,2,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,281,0.0,0.0,2.0,7,-1,0,3.0,0
55,10.0,1.0,0.0,0.0,1212,0.0,0.0,0.0,1,-1,0,3.0,0
44,1.0,1.0,0.0,0.0,401,1.0,0.0,0.0,1,-1,0,3.0,0
52,0.0,1.0,1.0,0.0,799,0.0,0.0,0.0,2,-1,0,3.0,0
35,1.0,1.0,0.0,0.0,4319,0.0,0.0,0.0,1,-1,0,3.0,0
40,4.0,1.0,2.0,0.0,194,0.0,1.0,0.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,167,0.0,0.0,0.0,2,-1,0,3.0,0
51,4.0,2.0,2.0,0.0,6030,1.0,0.0,0.0,2,110,3,0.0,0
33,1.0,1.0,1.0,0.0,320,1.0,1.0,2.0,3,-1,0,3.0,0
51,0.0,1.0,2.0,0.0,4655,0.0,0.0,2.0,4,-1,0,3.0,0
74,5.0,1.0,0.0,0.0,1765,0.0,0.0,1.0,2,-1,0,3.0,1
34,1.0,2.0,1.0,0.0,783,1.0,0.0,0.0,1,-1,0,3.0,0
32,7.0,2.0,1.0,0.0,758,1.0,0.0,0.0,1,-1,0,3.0,0
41,2.0,1.0,2.0,0.0,171,1.0,0.0,2.0,4,-1,0,3.0,0
53,0.0,1.0,1.0,0.0,-1601,0.0,1.0,0.0,2,-1,0,3.0,0
34,1.0,1.0,0.0,0.0,567,0.0,1.0,0.0,3,-1,0,3.0,0
47,1.0,1.0,0.0,0.0,961,0.0,0.0,0.0,11,-1,0,3.0,0
51,9.0,0.0,3.0,0.0,1328,1.0,0.0,0.0,1,251,1,0.0,0
28,0.0,1.0,1.0,0.0,6429,1.0,1.0,2.0,2,-1,0,3.0,0
52,4.0,1.0,2.0,0.0,193,0.0,0.0,0.0,1,269,1,0.0,1
43,1.0,1.0,0.0,0.0,483,1.0,0.0,0.0,3,-1,0,3.0,0
26,1.0,1.0,0.0,0.0,-157,1.0,0.0,2.0,1,-1,0,3.0,0
31,4.0,1.0,2.0,0.0,713,1.0,0.0,2.0,2,-1,0,3.0,0
44,4.0,0.0,2.0,0.0,5773,0.0,0.0,2.0,6,-1,0,3.0,1
24,7.0,2.0,1.0,0.0,-141,1.0,0.0,2.0,2,-1,0,3.0,0
35,0.0,0.0,1.0,0.0,148,0.0,1.0,0.0,1,-1,0,3.0,0
46,4.0,1.0,2.0,0.0,16,1.0,0.0,0.0,1,-1,0,3.0,0
57,9.0,1.0,1.0,0.0,192,0.0,0.0,0.0,4,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,4646,1.0,0.0,2.0,1,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,976,0.0,0.0,0.0,1,-1,0,3.0,1
27,10.0,2.0,1.0,0.0,0,1.0,0.0,2.0,2,-1,0,3.0,0
46,1.0,2.0,1.0,0.0,0,0.0,0.0,2.0,10,-1,0,3.0,0
45,0.0,1.0,1.0,0.0,967,0.0,0.0,2.0,1,-1,0,3.0,0
54,0.0,1.0,1.0,0.0,191,1.0,1.0,1.0,1,-1,0,3.0,0
30,4.0,1.0,2.0,0.0,1825,1.0,0.0,2.0,1,-1,0,3.0,0
51,4.0,0.0,2.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
49,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,2,-1,0,3.0,0
36,9.0,2.0,2.0,0.0,962,1.0,0.0,0.0,1,-1,0,3.0,1
30,4.0,1.0,2.0,0.0,4874,1.0,0.0,0.0,10,-1,0,3.0,0
36,7.0,2.0,2.0,0.0,72,1.0,0.0,2.0,1,-1,0,3.0,0
32,7.0,1.0,1.0,0.0,356,1.0,0.0,0.0,2,223,5,0.0,0
43,1.0,1.0,0.0,0.0,1147,1.0,1.0,2.0,7,-1,0,3.0,0
27,4.0,1.0,2.0,0.0,5262,0.0,1.0,0.0,9,-1,0,3.0,0
39,1.0,1.0,0.0,0.0,774,1.0,0.0,2.0,1,-1,0,3.0,0
35,4.0,2.0,1.0,0.0,5260,1.0,0.0,2.0,2,-1,0,3.0,0
46,6.0,1.0,0.0,0.0,49,0.0,0.0,0.0,6,-1,0,3.0,0
51,9.0,1.0,0.0,0.0,223,1.0,0.0,2.0,3,-1,0,3.0,0
40,1.0,1.0,1.0,0.0,100,1.0,0.0,2.0,2,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,43,0.0,0.0,0.0,8,-1,0,3.0,0
40,1.0,1.0,0.0,1.0,-23,0.0,1.0,0.0,3,-1,0,3.0,0
49,7.0,0.0,1.0,0.0,947,0.0,0.0,2.0,2,-1,0,3.0,1
36,1.0,1.0,0.0,0.0,403,1.0,0.0,2.0,1,-1,0,3.0,1
43,1.0,1.0,0.0,0.0,3664,0.0,0.0,1.0,1,-1,0,3.0,0
31,1.0,2.0,1.0,0.0,1979,1.0,1.0,0.0,1,-1,0,3.0,1
54,0.0,1.0,1.0,0.0,42,1.0,0.0,2.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,492,1.0,0.0,0.0,1,-1,0,3.0,0
31,9.0,1.0,1.0,0.0,-576,1.0,0.0,2.0,2,-1,0,3.0,0
40,0.0,1.0,1.0,0.0,2100,1.0,1.0,2.0,2,-1,0,3.0,0
53,9.0,1.0,1.0,0.0,1357,1.0,0.0,0.0,2,-1,0,3.0,0
29,3.0,2.0,2.0,0.0,19,0.0,0.0,0.0,1,88,4,2.0,1
33,1.0,2.0,1.0,0.0,56,1.0,0.0,2.0,2,-1,0,3.0,0
28,4.0,2.0,2.0,0.0,6321,1.0,0.0,2.0,5,-1,0,3.0,0
33,9.0,1.0,2.0,0.0,2586,0.0,0.0,0.0,3,-1,0,3.0,0
35,1.0,1.0,1.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
40,7.0,1.0,1.0,0.0,87,1.0,1.0,0.0,4,-1,0,3.0,0
34,4.0,2.0,2.0,0.0,621,1.0,0.0,0.0,1,-1,0,3.0,0
32,9.0,2.0,1.0,0.0,35,0.0,0.0,0.0,6,-1,0,3.0,0
33,0.0,2.0,1.0,0.0,285,1.0,0.0,0.0,1,329,1,1.0,0
34,4.0,1.0,2.0,0.0,1036,1.0,0.0,0.0,4,103,7,0.0,0
23,7.0,2.0,1.0,0.0,250,1.0,0.0,0.0,1,-1,0,3.0,0
38,7.0,2.0,1.0,0.0,9609,1.0,0.0,0.0,9,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,3655,0.0,0.0,0.0,20,-1,0,3.0,0
42,1.0,1.0,0.0,0.0,636,1.0,0.0,0.0,2,-1,0,3.0,0
60,4.0,1.0,2.0,0.0,11,0.0,0.0,2.0,3,-1,0,3.0,0
35,1.0,1.0,0.0,0.0,-35,1.0,0.0,0.0,2,-1,0,3.0,0
27,8.0,2.0,1.0,0.0,760,0.0,0.0,0.0,2,-1,0,3.0,0
60,5.0,1.0,1.0,0.0,78,0.0,1.0,2.0,2,-1,0,3.0,0
43,7.0,1.0,0.0,0.0,2557,1.0,0.0,1.0,3,183,5,2.0,1
28,4.0,2.0,3.0,1.0,101,1.0,0.0,2.0,3,-1,0,3.0,0
35,0.0,2.0,1.0,0.0,1721,0.0,0.0,1.0,3,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,138,1.0,0.0,2.0,3,-1,0,3.0,0
60,9.0,1.0,2.0,0.0,131,0.0,0.0,0.0,6,-1,0,3.0,0
56,9.0,1.0,1.0,0.0,944,0.0,0.0,0.0,4,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,-405,1.0,0.0,0.0,1,-1,0,3.0,0
49,4.0,2.0,2.0,0.0,7443,0.0,0.0,1.0,2,-1,0,3.0,0
40,4.0,0.0,2.0,0.0,858,0.0,0.0,0.0,2,-1,0,3.0,1
56,11.0,0.0,3.0,0.0,2152,0.0,0.0,2.0,1,-1,0,3.0,0
43,7.0,1.0,1.0,0.0,192,1.0,1.0,2.0,2,-1,0,3.0,0
42,1.0,1.0,0.0,0.0,46,1.0,0.0,2.0,6,-1,0,3.0,0
37,4.0,2.0,2.0,0.0,198,0.0,0.0,0.0,5,-1,0,3.0,0
34,0.0,1.0,1.0,0.0,79,1.0,0.0,2.0,1,-1,0,3.0,0
32,1.0,2.0,0.0,0.0,405,1.0,0.0,2.0,1,-1,0,3.0,0
34,4.0,2.0,2.0,0.0,48,1.0,0.0,0.0,3,93,6,0.0,1
56,1.0,1.0,0.0,0.0,115,0.0,0.0,1.0,1,-1,0,3.0,0
55,7.0,1.0,1.0,0.0,1695,1.0,0.0,2.0,2,-1,0,3.0,0
55,3.0,1.0,0.0,0.0,1563,1.0,0.0,0.0,2,-1,0,3.0,0
31,10.0,1.0,2.0,0.0,3640,0.0,0.0,0.0,1,-1,0,3.0,0
46,7.0,1.0,1.0,0.0,4,0.0,0.0,0.0,1,261,5,1.0,1
36,2.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,-1,0,3.0,0
54,11.0,1.0,1.0,0.0,1241,0.0,0.0,2.0,6,-1,0,3.0,0
31,7.0,1.0,1.0,0.0,71,1.0,0.0,0.0,2,-1,0,3.0,0
26,7.0,1.0,1.0,0.0,864,1.0,1.0,0.0,1,-1,0,3.0,0
42,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,2,-1,0,3.0,0
58,1.0,1.0,1.0,0.0,25,0.0,0.0,2.0,3,-1,0,3.0,1
34,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1,-1,0,3.0,0
43,4.0,0.0,2.0,0.0,1052,0.0,0.0,2.0,3,-1,0,3.0,0
56,7.0,1.0,1.0,0.0,5486,1.0,0.0,0.0,3,-1,0,3.0,0
56,4.0,1.0,3.0,0.0,4623,0.0,0.0,0.0,1,-1,0,3.0,1
40,0.0,1.0,1.0,0.0,3234,0.0,0.0,2.0,1,-1,0,3.0,0
43,6.0,2.0,3.0,0.0,3173,0.0,0.0,2.0,1,-1,0,3.0,1
28,0.0,2.0,1.0,0.0,649,1.0,0.0,0.0,3,-1,0,3.0,0
32,4.0,2.0,2.0,0.0,1804,1.0,0.0,2.0,3,-1,0,3.0,0
52,11.0,1.0,0.0,0.0,8251,0.0,0.0,2.0,1,-1,0,3.0,0
31,0.0,2.0,1.0,0.0,92,1.0,0.0,0.0,2,-1,0,3.0,0
50,0.0,1.0,1.0,0.0,1917,1.0,0.0,2.0,2,-1,0,3.0,0
27,1.0,2.0,1.0,0.0,113,0.0,0.0,0.0,17,-1,0,3.0,0
38,4.0,1.0,2.0,0.0,14190,1.0,0.0,0.0,3,-1,0,3.0,0
38,2.0,1.0,1.0,0.0,65,0.0,0.0,0.0,1,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,142,0.0,1.0,0.0,4,-1,0,3.0,0
62,5.0,1.0,1.0,0.0,1486,0.0,0.0,0.0,2,-1,0,3.0,0
52,9.0,0.0,1.0,0.0,106,0.0,0.0,0.0,4,-1,0,3.0,0
39,9.0,2.0,1.0,0.0,-237,1.0,0.0,0.0,2,-1,0,3.0,0
30,8.0,2.0,1.0,0.0,155,0.0,0.0,0.0,3,-1,0,3.0,0
41,1.0,1.0,0.0,0.0,1052,1.0,1.0,2.0,1,-1,0,3.0,0
60,1.0,1.0,1.0,0.0,2620,1.0,0.0,2.0,1,-1,0,3.0,0
35,1.0,0.0,0.0,0.0,4401,1.0,0.0,0.0,4,-1,0,3.0,0
40,9.0,1.0,1.0,0.0,17,0.0,0.0,1.0,1,-1,0,3.0,0
52,10.0,1.0,0.0,0.0,959,0.0,0.0,1.0,2,-1,0,3.0,1
34,4.0,1.0,2.0,0.0,1778,0.0,0.0,0.0,1,162,2,0.0,1
35,0.0,1.0,1.0,0.0,643,1.0,0.0,0.0,2,-1,0,3.0,0
38,9.0,1.0,2.0,0.0,-363,0.0,0.0,0.0,2,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,1539,1.0,0.0,0.0,6,130,3,0.0,0
24,9.0,2.0,3.0,0.0,818,1.0,1.0,2.0,3,-1,0,3.0,0
53,4.0,1.0,2.0,0.0,115,1.0,0.0,2.0,3,-1,0,3.0,0
32,9.0,1.0,1.0,0.0,687,0.0,0.0,0.0,4,-1,0,3.0,0
47,1.0,1.0,1.0,0.0,243,1.0,0.0,0.0,1,246,4,0.0,0
49,7.0,2.0,3.0,0.0,5095,1.0,0.0,0.0,2,157,1,0.0,0
48,4.0,2.0,2.0,0.0,3713,1.0,1.0,0.0,2,-1,0,3.0,0
58,5.0,1.0,1.0,0.0,1604,1.0,0.0,2.0,3,-1,0,3.0,0
43,10.0,1.0,1.0,0.0,775,0.0,0.0,0.0,1,124,2,0.0,0
31,7.0,1.0,1.0,0.0,414,1.0,0.0,2.0,1,-1,0,3.0,0
53,7.0,1.0,3.0,0.0,2009,0.0,0.0,0.0,1,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,3713,0.0,0.0,0.0,2,-1,0,3.0,1
56,1.0,1.0,0.0,0.0,313,0.0,0.0,0.0,16,-1,0,3.0,0
43,1.0,0.0,0.0,0.0,42,0.0,0.0,2.0,1,-1,0,3.0,0
36,4.0,2.0,2.0,0.0,13315,0.0,0.0,0.0,8,-1,0,3.0,0
35,4.0,1.0,2.0,0.0,4124,1.0,0.0,0.0,2,445,7,1.0,1
29,10.0,2.0,1.0,0.0,2424,0.0,0.0,0.0,1,-1,0,3.0,0
33,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,3,181,1,1.0,0
22,8.0,2.0,1.0,0.0,330,1.0,0.0,0.0,1,-1,0,3.0,0
26,7.0,2.0,1.0,0.0,1700,1.0,0.0,0.0,5,-1,0,3.0,0
34,7.0,1.0,1.0,0.0,24,1.0,0.0,2.0,1,-1,0,3.0,0
28,9.0,2.0,2.0,0.0,4987,0.0,0.0,0.0,21,-1,0,3.0,1
32,9.0,2.0,2.0,0.0,5204,0.0,0.0,0.0,2,-1,0,3.0,0
20,8.0,2.0,3.0,0.0,8860,0.0,0.0,0.0,2,-1,0,3.0,0
32,1.0,1.0,1.0,0.0,7365,1.0,0.0,0.0,5,-1,0,3.0,0
41,0.0,2.0,1.0,0.0,1715,1.0,0.0,2.0,1,-1,0,3.0,0
39,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,3,-1,0,3.0,0
35,0.0,0.0,1.0,0.0,-218,0.0,1.0,0.0,4,-1,0,3.0,0
47,0.0,1.0,1.0,0.0,1210,0.0,0.0,0.0,4,-1,0,3.0,0
34,1.0,1.0,3.0,0.0,-465,0.0,0.0,2.0,1,-1,0,3.0,0
31,6.0,1.0,2.0,0.0,2666,0.0,0.0,0.0,2,97,6,2.0,1
51,3.0,1.0,3.0,0.0,174,0.0,0.0,1.0,3,-1,0,3.0,0
36,4.0,1.0,2.0,0.0,190,1.0,0.0,0.0,1,-1,0,3.0,0
51,1.0,0.0,0.0,0.0,1236,1.0,0.0,0.0,1,-1,0,3.0,0
35,7.0,1.0,1.0,0.0,4170,1.0,0.0,2.0,1,-1,0,3.0,1
46,9.0,1.0,1.0,0.0,3,1.0,1.0,0.0,3,-1,0,3.0,1
42,6.0,1.0,1.0,0.0,487,1.0,0.0,1.0,4,-1,0,3.0,0
35,7.0,2.0,1.0,0.0,1742,1.0,0.0,0.0,2,-1,0,3.0,0
36,4.0,2.0,2.0,0.0,2685,0.0,1.0,0.0,2,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,-380,1.0,0.0,2.0,1,-1,0,3.0,0
33,6.0,1.0,2.0,0.0,483,1.0,0.0,0.0,2,-1,0,3.0,0
59,5.0,1.0,2.0,0.0,-892,1.0,0.0,2.0,1,-1,0,3.0,0
36,4.0,2.0,3.0,0.0,601,0.0,0.0,0.0,2,-1,0,3.0,0
39,9.0,1.0,2.0,0.0,93,0.0,0.0,0.0,2,-1,0,3.0,0
26,4.0,2.0,2.0,0.0,200,0.0,0.0,0.0,2,-1,0,3.0,0
49,1.0,1.0,0.0,0.0,126,0.0,0.0,2.0,1,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,1055,1.0,0.0,0.0,1,-1,0,3.0,0
23,8.0,2.0,1.0,0.0,2530,1.0,0.0,0.0,3,364,3,1.0,0
36,4.0,2.0,2.0,0.0,-74,1.0,1.0,0.0,2,-1,0,3.0,0
60,3.0,1.0,0.0,0.0,211,0.0,0.0,0.0,1,-1,0,3.0,0
38,0.0,1.0,2.0,0.0,1209,0.0,0.0,0.0,5,-1,0,3.0,0
28,1.0,2.0,0.0,0.0,1199,1.0,0.0,0.0,20,-1,0,3.0,0
59,6.0,1.0,2.0,0.0,185,0.0,0.0,0.0,1,-1,0,3.0,0
54,4.0,1.0,2.0,0.0,3797,0.0,0.0,1.0,2,-1,0,3.0,0
31,9.0,2.0,1.0,0.0,271,1.0,0.0,0.0,1,-1,0,3.0,0
40,4.0,1.0,2.0,0.0,543,1.0,0.0,0.0,2,262,275,1.0,0
40,9.0,2.0,1.0,0.0,1411,1.0,1.0,0.0,3,-1,0,3.0,0
31,1.0,1.0,0.0,0.0,1601,0.0,0.0,0.0,3,-1,0,3.0,0
61,5.0,1.0,0.0,0.0,0,1.0,1.0,1.0,13,-1,0,3.0,0
41,4.0,0.0,2.0,0.0,3355,0.0,0.0,0.0,2,500,1,0.0,0
37,1.0,1.0,1.0,0.0,456,0.0,1.0,1.0,6,-1,0,3.0,0
39,9.0,1.0,1.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
59,7.0,1.0,0.0,0.0,4295,0.0,0.0,1.0,3,-1,0,3.0,0
33,1.0,1.0,0.0,0.0,-195,0.0,0.0,2.0,1,-1,0,3.0,0
23,8.0,2.0,1.0,0.0,1809,0.0,0.0,0.0,2,-1,0,3.0,1
26,0.0,2.0,1.0,0.0,255,0.0,0.0,0.0,1,80,1,2.0,1
36,4.0,1.0,2.0,0.0,673,1.0,0.0,0.0,1,-1,0,3.0,1
59,5.0,1.0,0.0,0.0,413,1.0,1.0,0.0,5,-1,0,3.0,0
60,2.0,0.0,1.0,0.0,1307,1.0,0.0,2.0,11,-1,0,3.0,0
47,0.0,2.0,2.0,0.0,1192,1.0,0.0,2.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,1572,0.0,0.0,0.0,1,-1,0,3.0,0
51,0.0,1.0,0.0,0.0,1330,1.0,0.0,2.0,8,-1,0,3.0,0
25,1.0,2.0,1.0,1.0,-220,0.0,0.0,0.0,1,-1,0,3.0,0
32,9.0,2.0,1.0,0.0,1698,1.0,0.0,2.0,1,-1,0,3.0,0
34,7.0,1.0,1.0,0.0,241,1.0,0.0,0.0,2,147,1,1.0,0
33,7.0,2.0,1.0,0.0,148,1.0,0.0,0.0,1,150,1,0.0,0
50,1.0,1.0,0.0,0.0,19,0.0,0.0,0.0,3,-1,0,3.0,0
47,0.0,1.0,1.0,0.0,520,0.0,0.0,1.0,6,-1,0,3.0,0
37,1.0,2.0,1.0,0.0,2390,1.0,0.0,0.0,2,335,12,0.0,0
27,1.0,2.0,0.0,0.0,140,0.0,0.0,1.0,2,-1,0,3.0,0
61,4.0,1.0,2.0,0.0,477,1.0,0.0,0.0,1,520,1,1.0,1
32,9.0,1.0,1.0,0.0,374,0.0,0.0,0.0,6,-1,0,3.0,0
45,6.0,1.0,1.0,0.0,-124,0.0,0.0,0.0,4,-1,0,3.0,0
55,5.0,1.0,1.0,0.0,6690,0.0,0.0,0.0,1,-1,0,3.0,0
43,10.0,1.0,0.0,0.0,9262,1.0,0.0,0.0,1,-1,0,3.0,0
40,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,4,-1,0,3.0,1
56,4.0,1.0,2.0,0.0,16377,0.0,0.0,0.0,8,-1,0,3.0,0
30,9.0,1.0,1.0,0.0,-146,1.0,1.0,0.0,1,-1,0,3.0,0
52,3.0,1.0,0.0,0.0,200,0.0,0.0,0.0,2,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,162,0.0,0.0,0.0,2,-1,0,3.0,0
35,9.0,1.0,1.0,0.0,353,0.0,0.0,0.0,9,-1,0,3.0,0
45,7.0,1.0,1.0,0.0,1621,0.0,0.0,0.0,8,-1,0,3.0,0
30,0.0,1.0,1.0,0.0,667,1.0,0.0,2.0,2,-1,0,3.0,0
36,4.0,2.0,2.0,0.0,0,0.0,0.0,0.0,8,-1,0,3.0,0
49,1.0,1.0,0.0,0.0,3478,0.0,0.0,0.0,4,-1,0,3.0,0
38,6.0,1.0,3.0,0.0,10855,0.0,0.0,2.0,2,-1,0,3.0,0
52,1.0,1.0,0.0,0.0,359,0.0,0.0,1.0,14,-1,0,3.0,0
36,2.0,1.0,2.0,0.0,0,0.0,0.0,2.0,3,-1,0,3.0,0
34,4.0,2.0,2.0,0.0,612,0.0,0.0,0.0,1,-1,0,3.0,0
32,0.0,1.0,1.0,0.0,9049,1.0,0.0,0.0,1,-1,0,3.0,0
44,1.0,1.0,1.0,0.0,215,0.0,1.0,0.0,5,-1,0,3.0,0
31,0.0,2.0,1.0,0.0,513,1.0,0.0,2.0,1,-1,0,3.0,0
53,2.0,1.0,2.0,0.0,2884,1.0,0.0,2.0,4,-1,0,3.0,0
48,1.0,1.0,0.0,0.0,492,0.0,1.0,0.0,2,-1,0,3.0,0
40,1.0,1.0,1.0,0.0,1508,0.0,0.0,0.0,2,383,1,0.0,0
61,4.0,1.0,2.0,0.0,3371,0.0,0.0,0.0,2,-1,0,3.0,1
44,1.0,0.0,0.0,0.0,-57,1.0,0.0,0.0,1,356,2,0.0,0
50,4.0,1.0,2.0,0.0,383,0.0,1.0,0.0,2,-1,0,3.0,0
37,4.0,0.0,1.0,0.0,16,1.0,0.0,2.0,1,-1,0,3.0,1
37,4.0,2.0,2.0,0.0,230,1.0,1.0,0.0,2,272,1,0.0,0
35,0.0,1.0,2.0,0.0,286,0.0,0.0,0.0,2,-1,0,3.0,1
28,0.0,2.0,1.0,0.0,2,1.0,0.0,0.0,1,-1,0,3.0,1
35,7.0,1.0,1.0,0.0,70,1.0,1.0,0.0,1,350,4,0.0,0
30,1.0,1.0,1.0,0.0,119,1.0,0.0,2.0,2,-1,0,3.0,0
39,9.0,1.0,1.0,0.0,-72,1.0,0.0,2.0,2,-1,0,3.0,0
44,10.0,2.0,2.0,0.0,7822,1.0,0.0,1.0,1,-1,0,3.0,0
28,4.0,2.0,2.0,0.0,1720,0.0,0.0,0.0,1,91,4,2.0,1
41,1.0,1.0,1.0,0.0,2157,1.0,0.0,2.0,2,-1,0,3.0,0
38,1.0,2.0,0.0,0.0,162,1.0,0.0,2.0,2,-1,0,3.0,0
52,4.0,1.0,2.0,0.0,1065,1.0,1.0,0.0,2,175,1,0.0,0
32,9.0,1.0,1.0,0.0,253,1.0,0.0,2.0,3,-1,0,3.0,0
52,1.0,2.0,1.0,0.0,510,1.0,0.0,2.0,1,-1,0,3.0,0
39,4.0,1.0,2.0,0.0,184,0.0,0.0,0.0,1,168,5,3.0,0
34,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1,470,2,0.0,1
35,9.0,1.0,1.0,0.0,-288,1.0,1.0,0.0,3,-1,0,3.0,0
38,1.0,0.0,1.0,0.0,1686,1.0,0.0,2.0,28,-1,0,3.0,0
55,6.0,1.0,1.0,0.0,198,0.0,0.0,0.0,6,-1,0,3.0,0
47,7.0,1.0,1.0,0.0,27,0.0,0.0,0.0,4,-1,0,3.0,0
26,4.0,1.0,2.0,0.0,877,1.0,0.0,0.0,1,-1,0,3.0,0
34,9.0,1.0,1.0,0.0,114,1.0,1.0,0.0,1,309,3,1.0,0
47,5.0,1.0,0.0,0.0,1464,0.0,0.0,2.0,4,-1,0,3.0,0
32,0.0,1.0,1.0,0.0,1031,1.0,0.0,0.0,1,-1,0,3.0,0
37,7.0,2.0,1.0,0.0,934,1.0,0.0,2.0,3,-1,0,3.0,0
32,1.0,1.0,1.0,0.0,214,1.0,0.0,2.0,1,-1,0,3.0,0
27,9.0,2.0,1.0,0.0,2,1.0,1.0,0.0,2,356,1,0.0,1
35,0.0,2.0,1.0,0.0,163,1.0,0.0,2.0,1,-1,0,3.0,0
32,0.0,1.0,1.0,0.0,-1272,1.0,0.0,2.0,5,-1,0,3.0,0
45,9.0,1.0,2.0,0.0,2699,1.0,0.0,0.0,4,-1,0,3.0,0
40,6.0,2.0,2.0,0.0,628,0.0,0.0,0.0,1,-1,0,3.0,0
53,3.0,1.0,0.0,0.0,2581,0.0,0.0,0.0,1,189,1,0.0,1
45,9.0,0.0,1.0,0.0,809,1.0,0.0,0.0,2,363,4,0.0,0
34,9.0,0.0,1.0,0.0,1451,1.0,0.0,2.0,15,-1,0,3.0,1
48,9.0,1.0,1.0,0.0,638,1.0,0.0,2.0,1,-1,0,3.0,0
50,6.0,1.0,1.0,0.0,358,1.0,1.0,0.0,3,367,3,0.0,0
30,4.0,1.0,2.0,0.0,0,1.0,0.0,0.0,4,-1,0,3.0,0
44,9.0,2.0,1.0,0.0,244,1.0,0.0,0.0,4,-1,0,3.0,1
49,7.0,1.0,1.0,0.0,202,1.0,0.0,0.0,2,104,1,0.0,1
35,9.0,2.0,1.0,1.0,-30,0.0,0.0,0.0,2,-1,0,3.0,0
34,7.0,0.0,1.0,0.0,797,1.0,0.0,0.0,1,126,1,0.0,0
32,7.0,1.0,1.0,0.0,-34,1.0,0.0,2.0,2,-1,0,3.0,1
36,0.0,0.0,1.0,0.0,869,1.0,0.0,0.0,1,350,1,0.0,0
31,9.0,2.0,2.0,0.0,703,1.0,0.0,2.0,2,-1,0,3.0,1
41,9.0,1.0,2.0,0.0,-762,1.0,1.0,2.0,1,-1,0,3.0,0
