MedianIncome,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,Latitude,Longitude,__target__
4.4083,41,1979.0,496.0,1157.0,459.0,34.23,-118.25,12.290873247222638
3.7011,34,1345.0,265.0,834.0,290.0,34.1,-117.43,11.507912923146684
6.7867,17,3719.0,588.0,2089.0,561.0,37.41,-121.87,12.51978789502877
3.8992,5,1889.0,359.0,616.0,246.0,33.43,-117.72,13.122365377402328
2.525,26,703.0,202.0,757.0,212.0,33.87,-118.2,11.954401010601426
1.1793,32,1735.0,430.0,1699.0,386.0,33.92,-118.23,11.550221249713925
0.9589,47,552.0,161.0,593.0,174.0,32.7,-117.14,11.407564949312402
3.319,32,2364.0,439.0,1331.0,449.0,38.5,-121.49,11.344506813345266
1.6652,34,2771.0,802.0,2782.0,715.0,33.97,-118.28,11.502875129116727
3.2147,7,4907.0,1075.0,2014.0,909.0,36.84,-119.78,11.625360894300016
4.9615,52,1180.0,216.0,467.0,197.0,37.98,-122.58,12.585193778298736
7.4351,18,3109.0,501.0,949.0,368.0,32.83,-117.24,13.007401358934649
2.3934,33,3240.0,654.0,1809.0,616.0,35.59,-119.34,11.183031543709138
4.5033,21,5195.0,1020.0,2539.0,988.0,33.89,-117.99,11.986049221552207
1.9688,28,1617.0,507.0,1158.0,486.0,33.98,-118.04,12.017330520933296
3.6181,34,1457.0,239.0,557.0,226.0,36.96,-120.07,11.477298287327075
5.7128,24,4373.0,871.0,1830.0,824.0,33.85,-118.39,12.810934911222548
3.1884,25,4016.0,831.0,2166.0,774.0,33.84,-117.94,11.815988639460311
6.5095,38,827.0,144.0,368.0,136.0,37.9,-122.1,12.592694665836856
4.5278,35,2703.0,654.0,1383.0,631.0,34.43,-119.73,12.737876675681356
2.1571,47,2241.0,559.0,1775.0,504.0,34.03,-118.3,11.90429164869889
2.7955,36,1359.0,317.0,1557.0,370.0,34.05,-118.03,11.967180737247824
3.875,32,1162.0,196.0,563.0,178.0,33.86,-118.0,12.220961258023925
5.0679,30,1937.0,295.0,695.0,313.0,34.27,-119.22,12.364357624495886
2.7535,24,2932.0,955.0,5516.0,911.0,33.74,-117.9,11.617285480294472
4.0329,16,2331.0,450.0,1074.0,400.0,38.34,-121.97,11.750366320985265
4.7515,18,6565.0,1357.0,3079.0,1248.0,33.71,-118.01,12.596762468056184
1.4194,10,1623.0,409.0,988.0,395.0,36.33,-119.66,10.969920942840002
3.375,10,2163.0,392.0,1174.0,362.0,34.5,-117.35,11.49272275765271
2.4964,32,1656.0,317.0,1037.0,286.0,37.37,-120.75,11.39414192898026
2.5262,21,3354.0,1174.0,4426.0,1110.0,33.78,-118.27,12.027543886974914
6.3249,15,10860.0,1653.0,4178.0,1581.0,34.26,-118.62,12.476481389311498
1.3657,50,475.0,172.0,483.0,120.0,32.7,-117.15,11.998433280751929
1.7292,33,1485.0,374.0,1544.0,329.0,36.62,-119.31,10.858998997563564
12.5381,29,124.0,22.0,50.0,18.0,33.96,-117.44,11.630708500626612
2.2197,33,2076.0,517.0,1374.0,480.0,33.87,-117.57,11.836457190315707
5.3131,36,1364.0,251.0,668.0,245.0,33.84,-118.33,12.657466685526735
1.7267,19,2335.0,518.0,1028.0,383.0,39.92,-120.09,11.01369897704759
2.2,42,161.0,40.0,157.0,50.0,33.81,-117.99,11.938846581645777
3.2929,27,4131.0,886.0,2002.0,815.0,36.71,-121.66,11.967180737247824
1.7432,30,1471.0,373.0,1418.0,357.0,36.1,-119.21,10.657259354912508
3.35,25,1459.0,362.0,1150.0,354.0,33.88,-118.35,12.377922902456833
2.1434,42,2918.0,576.0,1182.0,440.0,41.78,-121.16,10.691944912900398
2.7411,14,360.0,124.0,134.0,84.0,37.3,-121.87,11.630708500626612
5.6716,15,16042.0,2602.0,7732.0,2552.0,33.98,-117.95,12.70805932062896
3.4836,27,5144.0,1481.0,2518.0,1447.0,37.58,-122.33,12.570368476600269
4.225,12,1437.0,268.0,395.0,144.0,38.87,-120.0,11.756655649892826
5.4031,4,2369.0,566.0,996.0,435.0,33.45,-117.6,12.404103496029308
2.7652,19,2157.0,554.0,1349.0,535.0,32.81,-117.13,12.086162348857616
6.2047,16,1049.0,154.0,467.0,160.0,32.83,-117.1,12.421587169679892
3.2589,9,13670.0,2453.0,2811.0,1193.0,37.84,-120.2,11.834284063781393
5.1269,6,6097.0,1270.0,2678.0,1226.0,33.76,-118.3,12.560945967522278
3.556,52,1650.0,395.0,841.0,380.0,37.88,-122.29,12.096815659593224
1.3708,8,1268.0,336.0,1237.0,326.0,39.53,-122.23,11.736069016284436
2.3,42,1686.0,361.0,737.0,319.0,33.96,-118.33,12.150559935599915
2.2981,46,1976.0,469.0,1409.0,431.0,34.02,-118.31,11.62714660906025
4.3897,3,5813.0,1264.0,2363.0,1041.0,33.44,-117.59,12.740517134894798
3.5385,24,7637.0,1705.0,4647.0,1623.0,34.3,-119.29,12.13779380477688
3.9565,48,2675.0,585.0,1773.0,540.0,37.72,-122.44,12.500606192931055
4.0208,43,2225.0,392.0,890.0,374.0,35.4,-118.99,11.411999546380269
3.3239,9,3995.0,778.0,1691.0,712.0,36.82,-119.85,11.42190606658306
3.6016,36,1146.0,259.0,1173.0,272.0,34.25,-118.41,11.94340833605368
3.0864,29,2430.0,448.0,1087.0,394.0,38.62,-121.32,12.088976873653928
4.3427,15,5778.0,1285.0,1722.0,829.0,34.12,-119.21,12.6306865724771
7.8772,52,2990.0,379.0,947.0,361.0,37.83,-122.23,13.122365377402328
2.0341,32,563.0,191.0,626.0,185.0,34.09,-118.32,12.429216196844385
3.2984,21,2035.0,534.0,948.0,467.0,33.07,-117.31,12.819635346747276
5.9356,14,6006.0,914.0,2915.0,898.0,37.11,-121.65,12.681374713227118
5.6437,52,1575.0,284.0,629.0,284.0,37.3,-121.9,12.65075846679162
3.8194,5,3772.0,619.0,2097.0,635.0,34.54,-117.18,11.49781182716018
8.9083,15,2126.0,310.0,905.0,306.0,37.54,-122.27,13.122365377402328
3.7885,41,726.0,166.0,602.0,183.0,33.81,-118.22,11.963363938721123
3.0625,34,45.0,11.0,39.0,14.0,34.08,-117.08,13.122365377402328
5.2285,24,3174.0,506.0,1466.0,535.0,36.66,-121.64,12.421587169679892
4.7333,33,2467.0,377.0,1052.0,363.0,34.28,-119.22,12.458774999085929
7.0102,23,4507.0,751.0,2167.0,722.0,37.33,-122.06,13.122365377402328
5.1271,22,2552.0,443.0,1066.0,424.0,34.43,-119.77,12.744026936684415
2.5703,38,1477.0,374.0,1514.0,408.0,33.98,-118.18,12.092903947424537
3.5652,14,2421.0,489.0,1000.0,354.0,39.32,-120.17,11.693578964663486
5.798,21,2144.0,340.0,928.0,344.0,33.02,-117.27,12.5640966790382
2.3571,25,1101.0,285.0,543.0,294.0,34.01,-118.39,12.738464047210725
2.2981,52,2259.0,417.0,766.0,385.0,37.97,-121.3,11.5655179150894
4.1862,14,2673.0,687.0,1192.0,656.0,33.72,-118.05,12.1489730534896
1.6071,27,968.0,240.0,587.0,231.0,36.97,-120.07,10.915088464214609
6.1273,26,2830.0,399.0,1204.0,404.0,33.92,-118.0,12.5762559394937
5.2882,25,4209.0,731.0,2568.0,703.0,37.54,-122.05,12.315375380420624
4.6806,18,329.0,72.0,209.0,71.0,33.86,-117.85,12.141534124392605
3.4875,31,2558.0,487.0,1938.0,492.0,32.69,-117.08,11.669929213779891
1.6563,16,164.0,30.0,542.0,32.0,35.34,-120.69,10.657259354912508
5.3254,24,534.0,88.0,249.0,74.0,33.7,-117.88,12.390475368527952
5.5951,30,4174.0,739.0,1818.0,705.0,37.91,-122.52,12.90644367117944
4.2875,36,2080.0,455.0,1939.0,484.0,34.21,-118.37,12.081642567151995
6.7248,18,5481.0,780.0,2477.0,764.0,34.28,-118.54,12.84053082974144
2.1009,16,5179.0,1271.0,2181.0,1151.0,38.68,-121.31,11.320553572322773
3.6333,7,2252.0,570.0,1576.0,550.0,33.77,-117.98,12.042376552859384
5.1483,28,4863.0,901.0,2110.0,868.0,37.3,-121.99,12.742566016044742
3.6053,35,1335.0,296.0,635.0,296.0,37.3,-121.92,12.753615852231327
2.0074,27,990.0,238.0,592.0,225.0,39.15,-123.2,11.474184636653796
4.0435,9,2589.0,482.0,1050.0,374.0,38.76,-122.51,11.7950923567339
2.1974,51,1262.0,309.0,608.0,298.0,38.01,-122.13,11.844385159767898
3.6667,47,2183.0,510.0,1445.0,503.0,34.11,-118.26,12.259139366466863
3.3199,25,2037.0,515.0,1435.0,496.0,33.87,-117.98,12.148443532693538
1.3269,18,1645.0,430.0,1221.0,410.0,32.69,-117.09,11.589886506106357
6.2631,19,5721.0,837.0,2653.0,813.0,37.74,-121.95,12.491251587763836
5.2851,36,4297.0,717.0,2038.0,700.0,33.94,-117.98,12.463810841608884
2.2138,47,1765.0,326.0,796.0,333.0,40.87,-124.07,11.504893293272964
5.0186,17,2795.0,482.0,1904.0,506.0,37.27,-121.84,12.432411087740904
2.207,21,2087.0,382.0,888.0,361.0,39.95,-122.23,11.366742954792146
5.8243,13,3252.0,583.0,1546.0,557.0,33.89,-117.81,12.604513138701371
3.5838,22,7446.0,1979.0,2980.0,1888.0,37.95,-122.53,12.510980498647022
5.1067,40,3056.0,489.0,1103.0,481.0,37.93,-122.32,12.418357453509508
2.4537,20,4021.0,864.0,1658.0,730.0,38.62,-121.34,11.938193200374572
3.1944,35,2061.0,371.0,1110.0,342.0,38.53,-121.41,11.27720313144916
3.1587,47,998.0,211.0,597.0,185.0,37.75,-122.17,11.516917486239766
1.6071,44,309.0,121.0,315.0,80.0,36.65,-121.63,11.630708500626612
2.273,36,2647.0,604.0,2045.0,550.0,37.61,-121.0,11.049301442688533
0.9870000000000002,52,857.0,232.0,520.0,198.0,39.73,-121.84,11.630708500626612
2.2679,50,1592.0,372.0,781.0,307.0,39.21,-122.01,11.143310009755762
3.6987,42,1213.0,269.0,628.0,229.0,33.87,-118.19,11.932293478247384
5.4413,8,4913.0,744.0,2005.0,723.0,38.67,-120.99,12.143665185401556
5.0131,37,1169.0,239.0,589.0,249.0,37.39,-122.07,12.707756611378882
1.0898,45,782.0,270.0,1030.0,235.0,34.01,-118.25,11.444646624216936
3.6389,28,1374.0,248.0,769.0,229.0,37.97,-121.17,11.77836192847469
5.249,52,1665.0,280.0,656.0,282.0,33.73,-118.31,12.771102323309677
5.0175,4,3428.0,649.0,2158.0,632.0,34.04,-117.5,11.873393207147656
1.9637,49,1566.0,494.0,643.0,419.0,32.75,-117.16,11.831379196088765
5.5798,33,4769.0,787.0,2019.0,743.0,34.17,-118.63,12.731392715446615
2.525,17,2049.0,548.0,2243.0,541.0,34.24,-118.42,12.005790763359226
5.2269,52,1279.0,213.0,444.0,204.0,34.07,-117.75,11.9891596439666
3.6875,38,2492.0,381.0,1003.0,369.0,34.04,-117.18,11.936885155714558
2.0455,21,2628.0,494.0,1364.0,468.0,39.48,-121.52,10.992049505350735
3.1176,33,3585.0,935.0,1511.0,835.0,37.23,-121.98,12.889926779178529
2.619,20,1445.0,323.0,573.0,334.0,32.65,-117.09,11.889991098556695
3.0217,52,438.0,103.0,176.0,99.0,38.57,-121.47,12.206072645530174
2.0804,34,1060.0,276.0,1215.0,250.0,33.91,-118.23,11.346870880640148
0.8185,13,1107.0,479.0,616.0,443.0,34.15,-118.25,12.141534124392605
2.3844,13,2832.0,542.0,1065.0,531.0,33.22,-117.28,11.498826540590729
3.6812,52,1726.0,384.0,614.0,356.0,37.79,-122.44,13.122363377404328
4.5179,35,834.0,137.0,392.0,123.0,34.07,-117.89,12.295913349529965
2.4896,38,1552.0,290.0,873.0,291.0,40.79,-124.14,11.302204433654577
3.0435,40,1533.0,312.0,771.0,306.0,35.36,-119.04,11.149082031552885
4.436,7,6055.0,1004.0,3031.0,952.0,32.69,-117.02,11.813030057420567
1.6355,31,1525.0,730.0,2510.0,652.0,34.05,-118.28,11.998433280751929
2.1437,40,2044.0,538.0,2150.0,524.0,33.95,-118.28,11.459524688243112
5.0507,14,5392.0,821.0,2350.0,810.0,33.38,-117.2,12.582795284772684
6.9508,18,7245.0,1029.0,2893.0,1049.0,37.22,-121.86,12.797187100524969
6.7115,52,1693.0,290.0,727.0,305.0,34.05,-118.43,13.122365377402328
7.6775,21,7436.0,984.0,2982.0,988.0,34.24,-119.06,12.8769742171428
4.8214,12,3676.0,550.0,1572.0,510.0,38.97,-121.05,12.21552780430093
1.2275,38,1643.0,489.0,1196.0,406.0,34.53,-117.3,11.06819964290876
1.9309,31,1761.0,515.0,1810.0,468.0,33.75,-117.86,12.06335634332858
3.1062,11,3737.0,757.0,2212.0,727.0,33.23,-117.34,11.856515169360303
10.959,52,2053.0,281.0,791.0,287.0,37.74,-122.46,13.122365377402328
2.037,42,796.0,203.0,697.0,177.0,33.96,-118.27,11.436044420634271
2.295,32,1116.0,328.0,1265.0,302.0,33.95,-118.21,11.952469886731256
1.7083,44,1703.0,358.0,789.0,249.0,33.99,-118.31,11.512925464970229
1.3971,37,1625.0,383.0,1243.0,350.0,33.96,-118.26,11.40534025429029
8.600099999999998,15,3191.0,482.0,930.0,447.0,33.61,-117.86,13.122365377402328
1.0548,31,1298.0,431.0,1131.0,425.0,34.14,-118.0,12.090100469277752
4.1675,32,4089.0,735.0,2927.0,713.0,36.7,-121.64,11.867097278690842
2.8994,34,3426.0,623.0,1938.0,647.0,36.8,-119.78,11.097410021008562
2.7201,52,2687.0,600.0,1716.0,544.0,34.17,-118.14,12.234174075641048
2.5694,27,984.0,299.0,777.0,313.0,34.43,-119.72,12.524526376648708
2.5008,22,8350.0,2717.0,9135.0,2452.0,34.23,-118.47,11.982929094215963
3.375,46,1425.0,317.0,1140.0,304.0,33.97,-118.3,11.49781182716018
3.5772,36,1432.0,265.0,749.0,261.0,33.91,-118.12,12.242404574777565
3.2083,43,1970.0,379.0,1036.0,391.0,34.07,-117.64,11.71831229469518
3.6563,31,2095.0,427.0,829.0,405.0,37.3,-121.91,12.750429752504957
1.9167,38,1384.0,287.0,682.0,280.0,38.64,-121.41,11.072868912092446
3.7679,39,3275.0,837.0,1137.0,725.0,37.81,-122.43,13.122365377402328
4.1071,29,4389.0,873.0,2069.0,901.0,33.79,-118.33,12.809295118562131
8.705899999999998,13,1610.0,198.0,703.0,217.0,37.93,-121.91,12.705028096725677
1.5357,52,1059.0,281.0,627.0,273.0,38.44,-122.72,11.831379196088765
1.8446,25,4952.0,1062.0,1589.0,1024.0,33.74,-116.98,11.358608104585873
3.5982,35,1762.0,350.0,686.0,339.0,38.29,-122.46,12.51245379541444
4.825,13,2578.0,551.0,1680.0,528.0,37.59,-122.07,12.310432660854415
3.569,15,3944.0,746.0,2355.0,757.0,35.32,-119.06,11.166200851884664
6.1274,11,1080.0,174.0,386.0,160.0,34.17,-118.54,12.663180986790175
6.7644,19,3754.0,588.0,1692.0,550.0,37.0,-121.68,12.930233879619289
4.2768,32,1351.0,237.0,823.0,269.0,32.84,-117.18,12.030528073015242
1.2937,49,1175.0,307.0,982.0,278.0,36.75,-119.78,10.858998997563564
2.6042,29,716.0,214.0,422.0,173.0,33.43,-118.48,12.568978139219542
3.1563,37,1487.0,296.0,863.0,291.0,33.94,-118.32,12.134576643825104
5.532,47,1745.0,270.0,753.0,275.0,34.16,-118.01,12.671377753994356
2.5208,21,1885.0,398.0,1539.0,388.0,35.68,-119.24,10.976782033219948
3.7578,16,193.0,45.0,312.0,76.0,34.2,-117.38,11.831379196088765
4.9808,42,1839.0,346.0,1034.0,339.0,33.93,-118.15,12.265755647691348
9.1373,52,2568.0,345.0,1102.0,345.0,34.11,-118.13,13.122365377402328
3.1397,33,1474.0,325.0,1205.0,335.0,33.93,-118.1,12.024550768906783
4.8365,35,1802.0,291.0,841.0,315.0,37.33,-121.99,12.656829742830045
2.08,30,2601.0,534.0,1702.0,506.0,39.12,-121.57,10.943764264191277
2.8958,32,1595.0,309.0,706.0,277.0,40.62,-124.17,11.366742954792146
1.1912,32,1856.0,472.0,703.0,292.0,38.97,-122.65,11.002099841204238
4.1716,11,9724.0,1796.0,5247.0,1777.0,32.85,-116.96,12.020345295601386
2.8942,27,1004.0,192.0,470.0,192.0,38.13,-121.3,11.667361818274648
2.8125,52,437.0,105.0,194.0,87.0,37.79,-122.47,13.122365377402328
4.5329,46,1491.0,285.0,841.0,306.0,37.76,-122.5,12.538249957868508
1.6094,43,515.0,146.0,445.0,140.0,32.67,-117.11,11.440354772135391
2.2083,31,1146.0,289.0,1163.0,258.0,34.06,-118.09,12.131349099334235
3.7986,21,4670.0,1161.0,1914.0,1094.0,34.14,-118.37,12.815022667289364
2.6942,13,4401.0,829.0,924.0,383.0,38.23,-120.37,11.72399643505017
1.4779,44,593.0,136.0,364.0,121.0,35.37,-119.01,11.097410021008562
10.1447,26,6339.0,876.0,2540.0,880.0,33.77,-118.37,13.122365377402328
3.5547,31,372.0,68.0,479.0,67.0,35.95,-121.32,12.206072645530174
1.9167,52,2643.0,626.0,1212.0,620.0,37.85,-122.26,11.97791655239242
2.1382,21,2492.0,711.0,1699.0,672.0,33.73,-118.29,12.397931906804615
2.628,48,2437.0,443.0,1400.0,426.0,34.04,-118.33,12.433606545145675
2.3261,38,1813.0,410.0,902.0,396.0,37.36,-118.39,11.496796083040344
1.056,24,1941.0,484.0,1277.0,435.0,35.36,-119.01,10.851276951469654
6.9261,24,4269.0,618.0,1954.0,597.0,33.69,-117.95,12.558839964637889
2.5714,18,3585.0,800.0,3873.0,788.0,33.67,-116.17,11.0958937204906
6.1731,26,1279.0,163.0,412.0,157.0,34.12,-117.73,12.590654542721914
3.0349,35,2705.0,785.0,1526.0,793.0,34.09,-118.35,12.493879710170106
2.5029,43,1934.0,511.0,1895.0,493.0,33.94,-118.2,11.981052334203104
3.0273,12,2565.0,567.0,1785.0,545.0,32.58,-117.09,11.81524981415888
6.4685,22,3522.0,543.0,1706.0,524.0,33.83,-117.88,12.393381743835167
1.9797,36,1826.0,329.0,1068.0,318.0,38.96,-121.62,11.685196685910682
3.0799,41,2822.0,564.0,1288.0,541.0,34.28,-119.26,12.445483169308256
3.8651,18,4486.0,723.0,1600.0,697.0,38.35,-122.01,12.153199155923106
2.7138,8,9975.0,1743.0,6835.0,1439.0,35.43,-116.57,10.021270588192513
1.9741,26,1633.0,380.0,890.0,370.0,41.04,-124.1,11.491701828518602
5.4592,27,3074.0,452.0,1223.0,452.0,35.39,-118.94,11.842948377911537
2.6,36,1616.0,465.0,773.0,429.0,34.09,-118.36,12.65587356745839
2.9125,28,2545.0,752.0,1548.0,679.0,34.02,-118.49,13.071070083016778
5.1478,17,444.0,83.0,357.0,87.0,32.57,-117.09,11.841509528742437
5.7306,15,2143.0,286.0,929.0,315.0,34.88,-120.45,12.50506550912782
4.0368,52,919.0,213.0,413.0,193.0,37.85,-122.25,12.50506550912782
6.0374,33,2064.0,299.0,813.0,303.0,37.59,-122.39,13.122365377402328
1.9231,44,1762.0,463.0,786.0,445.0,34.01,-118.33,12.146853285870202
3.3941,22,7173.0,1314.0,3526.0,1316.0,38.74,-121.26,11.819674600139235
10.7355,37,1446.0,181.0,549.0,190.0,37.37,-122.12,13.122365377402328
4.4187,35,2733.0,510.0,1814.0,511.0,34.16,-119.19,12.119424838804502
2.7556,26,5444.0,1293.0,3700.0,1158.0,34.23,-119.16,12.269985971273826
1.425,17,382.0,86.0,272.0,81.0,33.83,-117.92,12.266697267346608
3.6875,29,2929.0,640.0,1618.0,584.0,33.82,-117.95,12.269985971273826
4.1635,52,2241.0,443.0,1042.0,377.0,37.77,-122.47,12.89521180469258
6.7613,29,2787.0,475.0,1182.0,444.0,33.86,-118.38,12.773373116224144
4.6875,36,1665.0,291.0,721.0,294.0,33.81,-118.12,12.432012284146383
10.0914,52,2196.0,280.0,668.0,291.0,37.79,-122.45,13.122365377402328
8.4411,2,556.0,63.0,179.0,54.0,33.97,-117.78,13.122365377402328
5.2327,34,440.0,90.0,217.0,93.0,37.35,-121.74,13.122365377402328
2.4757,26,1652.0,313.0,762.0,280.0,40.38,-120.42,11.357440562129833
4.1279,7,3619.0,770.0,1134.0,482.0,32.96,-117.1,12.02933546703012
3.2964,5,4810.0,909.0,2242.0,900.0,38.68,-120.98,12.083339880147877
2.6713,28,4376.0,1202.0,1847.0,1128.0,34.08,-118.37,12.652359748158592
3.9688,41,1478.0,273.0,916.0,281.0,33.98,-118.07,12.042376552859384
3.4063,16,1912.0,406.0,1009.0,417.0,34.64,-120.47,11.83500896413934
1.7976,40,2118.0,796.0,2195.0,658.0,34.03,-118.28,12.011273567225109
3.625,18,1048.0,185.0,469.0,162.0,38.37,-122.0,11.736069016284436
3.3594,28,1782.0,334.0,873.0,311.0,40.2,-122.17,11.278468153755746
4.9643,36,1254.0,229.0,629.0,245.0,34.21,-118.5,12.372010723073604
1.4552,52,1185.0,660.0,1007.0,623.0,37.79,-122.4,13.017002861746503
3.9914,3,3438.0,603.0,1602.0,554.0,38.66,-121.46,11.699405031912846
6.0758,4,4323.0,775.0,1479.0,663.0,34.12,-117.63,12.331823850835734
1.4786,24,1807.0,465.0,1460.0,410.0,35.38,-118.98,10.911445472936109
3.0395,35,2180.0,599.0,1483.0,574.0,34.19,-118.4,12.161598155428344
4.1053,5,2618.0,539.0,1320.0,512.0,33.14,-117.13,12.051755285145816
7.7464,28,2272.0,320.0,868.0,312.0,34.29,-118.52,13.0702276229838
2.9762,19,1258.0,246.0,545.0,227.0,33.51,-117.67,12.12486259010463
1.84,45,1701.0,452.0,1484.0,427.0,33.99,-118.3,11.42300075744224
5.5429,16,3275.0,529.0,1863.0,527.0,37.38,-121.87,12.502838336714998
2.3013,34,1440.0,309.0,808.0,294.0,35.13,-119.45,10.188666494769793
2.0303,40,2827.0,655.0,2037.0,574.0,37.94,-121.29,11.06350846933288
2.09,34,1144.0,295.0,1271.0,302.0,32.69,-117.11,11.427367576608582
7.2217,28,3404.0,497.0,1134.0,466.0,33.54,-117.77,13.122365377402328
3.2431,14,5919.0,1278.0,265.0,112.0,37.64,-119.02,12.307726299256672
6.4441,26,2822.0,473.0,1258.0,469.0,33.69,-117.93,12.47227568630483
5.8622,30,4713.0,758.0,2271.0,730.0,33.8,-117.83,12.30591798049989
1.3302,38,1673.0,399.0,1116.0,382.0,38.63,-121.44,11.03811027872727
2.5523,46,2219.0,686.0,1107.0,590.0,33.99,-118.48,12.86747112777554
1.875,24,1245.0,376.0,1230.0,362.0,32.75,-117.09,11.461632170582678
3.5481,52,2069.0,417.0,826.0,377.0,34.06,-118.34,12.889169490236618
6.7744,44,1812.0,338.0,822.0,314.0,33.95,-118.14,12.591675124542087
5.7204,15,1848.0,280.0,786.0,282.0,38.37,-122.65,12.748687591785572
4.5213,21,7031.0,1249.0,2930.0,1235.0,37.73,-122.24,12.338853756763992
3.3295,39,3299.0,831.0,1649.0,759.0,34.06,-118.39,13.122365377402328
2.8393,18,3339.0,704.0,1727.0,652.0,33.38,-117.23,12.062202275110472
4.7703,52,2074.0,401.0,1136.0,409.0,37.75,-122.48,12.7098736543592
3.825,27,923.0,186.0,1014.0,204.0,33.88,-118.08,11.979799201207037
2.3187,34,2105.0,444.0,780.0,406.0,32.85,-117.27,13.099913248566738
1.9808,14,1709.0,558.0,1939.0,520.0,33.78,-118.16,11.842948377911537
5.1335,29,6027.0,1195.0,2687.0,1171.0,37.4,-122.13,13.04158706737704
2.0833,20,651.0,157.0,421.0,151.0,37.77,-120.85,11.255449234575511
7.976099999999998,52,3161.0,472.0,842.0,410.0,37.8,-122.44,13.122365377402328
4.125,34,1562.0,272.0,825.0,266.0,34.09,-117.9,12.305012593385078
2.8401,9,6907.0,1379.0,3665.0,1290.0,33.77,-117.24,11.554067408301403
5.5596,52,1608.0,289.0,630.0,252.0,34.06,-118.37,13.122365377402328
3.2125,19,552.0,129.0,314.0,106.0,34.68,-118.27,12.130270932113891
10.5424,16,4392.0,602.0,1490.0,578.0,33.73,-118.06,13.122365377402328
6.0097,12,1198.0,174.0,443.0,170.0,38.76,-121.29,12.141534124392605
4.9327,8,943.0,189.0,475.0,155.0,36.83,-119.69,11.401993904262946
3.0469,32,1513.0,272.0,1038.0,272.0,36.56,-119.73,11.322974881011785
0.4999,43,102.0,19.0,44.0,13.0,38.07,-120.19,11.998433280751929
3.6333,7,2767.0,423.0,1143.0,382.0,39.11,-121.05,12.04472949512141
4.4083,17,1664.0,253.0,736.0,254.0,37.51,-120.82,12.018537521683331
2.4861,25,1231.0,240.0,658.0,211.0,39.5,-122.53,11.183031543709138
3.2759,18,4123.0,874.0,1895.0,772.0,38.01,-122.31,12.180754837545884
2.2007,21,2876.0,802.0,2487.0,795.0,36.61,-121.84,11.633371618046096
3.6953,26,2678.0,702.0,3262.0,685.0,33.76,-117.9,12.08277442918568
2.8393,35,684.0,161.0,381.0,159.0,34.0,-118.41,12.513557345278134
5.8864,13,1860.0,345.0,800.0,355.0,33.96,-118.43,13.122365377402328
4.6053,30,5089.0,1210.0,1935.0,1139.0,37.76,-122.44,12.863851682252328
3.8085,27,2424.0,542.0,1713.0,557.0,34.1,-118.01,12.108459816663173
1.3125,37,299.0,89.0,318.0,92.0,34.1,-118.17,11.889991098556695
4.0074,52,1009.0,216.0,614.0,231.0,33.8,-118.2,12.210064666799711
3.1364,18,2700.0,937.0,1042.0,744.0,36.59,-121.89,11.918390573078392
3.2708,40,96.0,14.0,46.0,14.0,34.1,-117.12,11.998433280751929
4.6389,34,1654.0,285.0,905.0,292.0,33.8,-117.95,12.276531109178736
1.1859,52,2773.0,998.0,1721.0,949.0,37.87,-122.26,12.395452566691574
1.5613,16,1547.0,418.0,940.0,400.0,39.15,-121.63,11.191341840842766
2.1949,22,2680.0,643.0,1644.0,516.0,32.65,-116.45,11.752729457177546
2.6847,18,3297.0,662.0,1554.0,578.0,40.99,-124.08,11.619984537263637
1.6094,16,352.0,105.0,226.0,82.0,39.39,-120.91,11.283512300642425
5.5584,23,3038.0,473.0,1501.0,436.0,33.63,-117.7,12.395452566691574
7.0217,25,3121.0,381.0,1278.0,389.0,33.89,-117.8,12.788008896754118
3.9028,52,3419.0,777.0,710.0,265.0,34.08,-116.88,11.764462090785656
5.6454,52,1358.0,272.0,574.0,267.0,34.04,-118.42,13.122365377402328
2.375,11,513.0,104.0,204.0,86.0,39.78,-120.48,11.512925464970229
0.9513,43,1286.0,360.0,972.0,345.0,36.72,-119.8,10.82774645405946
1.7165,30,1408.0,326.0,1184.0,324.0,36.54,-119.39,10.98698620339419
4.0909,34,2633.0,471.0,1313.0,428.0,34.22,-118.62,12.358364455872431
5.1755,14,8213.0,1364.0,3283.0,1286.0,37.77,-121.99,12.594052439297318
3.0167,39,1921.0,483.0,2286.0,470.0,33.93,-118.22,11.77528972943772
2.25,33,3437.0,1081.0,3817.0,1042.0,34.07,-118.1,12.224403602214895
13.4883,4,1029.0,126.0,416.0,122.0,37.87,-121.97,13.122365377402328
6.195,26,1733.0,265.0,796.0,274.0,37.92,-122.08,12.48710767526016
4.3,32,1016.0,190.0,729.0,177.0,33.92,-118.11,11.927019899776448
