Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,__target__
4.0,2.0,4,4,189,2,2.0,0.0,18,2955,1
3.0,0.0,5,2,187,3,2.0,1.0,11,2936,1
0.0,2.0,6,5,293,5,1.0,0.0,1,1278,0
1.0,0.0,6,3,245,4,1.0,0.0,3,1982,1
4.0,2.0,4,2,239,4,2.0,1.0,8,4039,0
0.0,2.0,4,2,271,3,2.0,0.0,4,5902,0
0.0,0.0,4,2,203,4,2.0,0.0,9,4217,0
3.0,2.0,6,4,253,4,2.0,1.0,9,1488,0
1.0,1.0,4,2,273,2,1.0,0.0,9,4221,0
1.0,2.0,5,3,159,3,1.0,1.0,7,5462,1
3.0,2.0,5,4,268,3,0.0,0.0,10,4955,0
1.0,2.0,5,4,214,3,1.0,1.0,52,3403,1
3.0,1.0,3,5,172,3,2.0,0.0,7,4929,0
4.0,2.0,4,5,263,3,2.0,1.0,3,4020,0
0.0,2.0,4,3,139,3,1.0,1.0,64,1814,1
2.0,2.0,4,2,241,6,2.0,1.0,5,4880,1
4.0,2.0,6,3,189,3,2.0,0.0,3,5062,0
4.0,2.0,2,5,206,3,1.0,0.0,46,2944,1
3.0,2.0,3,4,231,3,2.0,1.0,39,3792,1
3.0,0.0,5,1,189,3,2.0,0.0,14,3318,1
0.0,0.0,4,5,133,3,2.0,1.0,4,5180,1
0.0,1.0,4,1,150,4,0.0,1.0,60,1024,1
2.0,0.0,6,1,215,4,1.0,1.0,1,4581,1
1.0,2.0,3,3,249,5,2.0,0.0,9,1752,0
0.0,2.0,4,1,235,4,1.0,1.0,22,2066,1
3.0,2.0,3,2,245,2,1.0,0.0,7,4692,0
4.0,0.0,4,3,235,3,2.0,0.0,6,4832,1
4.0,2.0,5,2,196,3,2.0,0.0,6,4257,0
0.0,1.0,4,3,210,3,1.0,1.0,3,2742,1
4.0,2.0,5,3,170,3,2.0,1.0,6,5226,0
2.0,2.0,3,5,276,5,1.0,0.0,10,5302,1
1.0,2.0,4,5,196,2,2.0,0.0,3,5505,0
4.0,0.0,6,1,285,4,1.0,0.0,3,1448,1
4.0,2.0,6,1,113,2,2.0,0.0,7,5234,1
4.0,2.0,4,1,255,5,1.0,0.0,9,1793,1
4.0,2.0,3,4,171,3,1.0,1.0,10,4839,0
3.0,2.0,3,5,223,4,1.0,0.0,46,3938,1
0.0,0.0,4,1,200,2,1.0,0.0,9,4808,1
1.0,2.0,6,2,289,5,2.0,0.0,10,1607,1
1.0,2.0,5,2,249,3,0.0,0.0,8,5000,1
2.0,2.0,6,5,201,5,2.0,1.0,3,5771,0
3.0,2.0,6,3,264,4,2.0,1.0,5,1397,0
4.0,1.0,6,5,167,3,1.0,0.0,2,5761,1
3.0,2.0,3,2,164,10,0.0,1.0,14,1375,1
1.0,2.0,7,4,291,4,0.0,1.0,4,1248,1
0.0,0.0,4,2,148,2,2.0,1.0,3,4651,0
1.0,2.0,2,2,210,3,2.0,0.0,10,4324,1
4.0,1.0,3,1,132,2,2.0,1.0,62,1909,1
1.0,1.0,3,5,251,2,1.0,0.0,28,3936,1
2.0,2.0,3,3,160,3,2.0,0.0,65,1228,1
4.0,1.0,4,5,179,3,1.0,0.0,4,4487,0
1.0,1.0,5,1,249,5,2.0,0.0,1,1654,1
4.0,2.0,4,4,181,4,1.0,1.0,4,5767,0
0.0,2.0,5,4,199,5,2.0,1.0,6,5210,1
4.0,2.0,4,1,273,6,2.0,1.0,1,1826,0
4.0,2.0,3,3,129,3,0.0,1.0,7,5197,1
4.0,2.0,4,4,104,4,1.0,1.0,6,4323,1
4.0,2.0,3,5,253,3,2.0,1.0,9,5979,1
0.0,2.0,2,4,245,2,2.0,0.0,10,5389,0
0.0,1.0,5,2,156,4,2.0,1.0,39,1204,1
2.0,2.0,2,1,210,2,2.0,0.0,6,5250,0
0.0,2.0,7,3,245,4,2.0,0.0,10,1610,1
1.0,2.0,3,4,243,2,0.0,1.0,7,4024,0
2.0,0.0,6,1,291,5,2.0,0.0,53,1682,1
4.0,0.0,5,4,205,3,1.0,0.0,3,4157,1
4.0,2.0,5,5,132,4,1.0,0.0,8,4339,1
1.0,0.0,4,3,258,3,2.0,1.0,58,2579,1
4.0,2.0,4,3,97,6,1.0,0.0,4,4375,0
3.0,2.0,5,1,248,3,2.0,1.0,6,5081,1
4.0,2.0,3,1,270,2,2.0,1.0,6,4966,0
4.0,2.0,3,2,179,2,0.0,0.0,8,5589,0
0.0,2.0,3,3,261,3,2.0,1.0,4,5482,1
0.0,0.0,4,1,220,3,2.0,0.0,7,4552,1
1.0,2.0,3,4,247,3,1.0,1.0,6,4873,0
4.0,2.0,3,1,187,2,1.0,1.0,6,5448,0
4.0,2.0,4,2,137,2,2.0,1.0,3,4622,1
4.0,2.0,4,2,270,2,0.0,0.0,3,4914,1
3.0,1.0,3,5,188,3,0.0,0.0,6,4234,1
3.0,2.0,4,3,275,10,2.0,1.0,10,2093,1
0.0,2.0,4,5,202,3,2.0,1.0,8,5416,0
4.0,2.0,5,4,256,5,1.0,1.0,2,1723,1
0.0,2.0,3,3,274,3,2.0,1.0,3,5157,0
3.0,2.0,3,1,246,2,1.0,0.0,9,4947,0
3.0,1.0,3,2,180,6,2.0,1.0,3,5780,1
3.0,2.0,4,1,139,3,1.0,0.0,1,5502,1
4.0,2.0,4,3,169,6,2.0,0.0,2,5607,0
0.0,2.0,4,4,188,3,1.0,1.0,6,4174,1
4.0,2.0,7,2,302,4,1.0,1.0,6,1632,0
0.0,2.0,3,5,204,2,1.0,0.0,1,4025,1
2.0,2.0,4,5,206,2,1.0,0.0,10,4264,1
3.0,2.0,4,3,236,3,1.0,1.0,1,4752,0
1.0,2.0,3,1,178,3,0.0,0.0,36,1297,1
4.0,2.0,3,3,243,3,2.0,0.0,27,2052,1
1.0,2.0,3,4,250,3,1.0,1.0,10,5688,0
3.0,2.0,3,3,242,3,2.0,0.0,8,5915,1
4.0,2.0,2,2,170,3,0.0,0.0,7,4284,1
4.0,0.0,3,3,214,2,2.0,0.0,9,4185,0
2.0,2.0,5,1,151,3,1.0,0.0,9,4895,0
1.0,2.0,5,3,255,5,2.0,0.0,10,1886,0
3.0,1.0,3,4,205,3,1.0,0.0,10,2728,1
1.0,2.0,3,2,252,4,1.0,1.0,29,2353,1
2.0,1.0,3,5,272,3,2.0,1.0,48,3780,1
0.0,2.0,4,1,256,3,1.0,1.0,6,5818,0
2.0,2.0,5,1,271,5,1.0,0.0,4,1557,1
4.0,2.0,5,1,253,2,2.0,1.0,3,5159,1
4.0,0.0,6,1,201,4,1.0,0.0,5,4592,1
1.0,2.0,3,1,236,3,2.0,1.0,28,3290,1
3.0,2.0,5,5,217,6,2.0,1.0,5,1616,0
3.0,2.0,3,2,189,3,2.0,1.0,2,4718,0
2.0,1.0,5,1,258,3,0.0,1.0,3,4908,0
3.0,2.0,3,3,195,7,2.0,0.0,4,4614,0
3.0,2.0,2,2,188,4,2.0,1.0,39,2424,1
2.0,2.0,3,3,132,2,1.0,0.0,9,4355,1
2.0,2.0,5,5,251,5,2.0,0.0,10,1683,0
4.0,0.0,3,5,220,4,1.0,1.0,2,4313,0
3.0,2.0,3,2,164,2,2.0,1.0,3,4442,1
1.0,2.0,3,1,173,2,1.0,1.0,10,4115,1
2.0,2.0,3,3,200,3,1.0,1.0,4,3791,1
4.0,0.0,4,3,229,4,1.0,0.0,7,4829,0
2.0,1.0,4,1,261,3,1.0,0.0,8,5206,1
1.0,2.0,3,3,150,3,1.0,1.0,5,5328,0
2.0,1.0,4,5,163,5,1.0,1.0,24,1658,1
4.0,2.0,4,4,229,6,2.0,0.0,8,1175,0
2.0,2.0,4,2,204,3,2.0,0.0,3,4001,0
0.0,0.0,3,4,120,4,0.0,1.0,10,5537,0
1.0,2.0,2,1,163,3,1.0,0.0,3,5873,1
3.0,2.0,3,3,254,2,0.0,1.0,17,3153,1
1.0,2.0,3,2,198,5,2.0,0.0,6,5443,0
3.0,0.0,3,3,263,3,2.0,0.0,9,5665,1
3.0,2.0,5,3,237,3,0.0,1.0,7,4208,1
4.0,2.0,7,4,295,4,1.0,1.0,5,1239,0
4.0,2.0,4,3,184,7,2.0,1.0,5,5920,1
1.0,2.0,2,5,201,3,2.0,0.0,29,3894,1
4.0,2.0,3,2,270,3,1.0,0.0,63,2751,1
1.0,2.0,5,1,137,4,0.0,0.0,1,4042,0
4.0,0.0,4,2,262,3,1.0,1.0,6,5381,0
4.0,1.0,3,4,200,3,1.0,0.0,7,5400,0
4.0,0.0,2,4,258,3,2.0,1.0,7,5736,0
4.0,2.0,6,2,304,4,1.0,0.0,9,1392,0
0.0,2.0,2,5,279,3,1.0,0.0,8,4632,0
2.0,2.0,7,3,308,4,2.0,1.0,6,1113,0
4.0,2.0,4,3,158,3,2.0,0.0,27,1207,1
0.0,2.0,5,1,236,4,0.0,0.0,64,3231,1
1.0,2.0,3,5,251,3,1.0,1.0,1,5073,0
4.0,2.0,5,1,143,2,1.0,1.0,46,1387,1
4.0,2.0,4,2,270,2,1.0,1.0,65,3599,1
4.0,2.0,4,4,151,3,2.0,0.0,5,4732,0
4.0,2.0,5,4,139,3,2.0,0.0,6,5721,0
3.0,2.0,3,4,199,4,2.0,0.0,6,5207,0
3.0,2.0,3,5,260,2,2.0,1.0,1,5970,0
1.0,0.0,6,1,242,5,1.0,0.0,5,1555,0
1.0,1.0,2,2,247,3,2.0,0.0,9,4284,1
1.0,0.0,3,5,162,3,2.0,1.0,1,4480,0
1.0,2.0,5,5,149,3,2.0,1.0,9,5979,0
2.0,0.0,3,3,219,2,1.0,0.0,41,3932,1
3.0,0.0,4,5,275,5,2.0,0.0,8,1093,1
2.0,2.0,5,5,242,4,2.0,0.0,2,5359,0
4.0,2.0,4,3,254,5,1.0,0.0,8,1851,0
4.0,1.0,4,3,270,5,1.0,0.0,3,1786,1
0.0,1.0,4,5,168,4,2.0,1.0,5,5735,1
3.0,2.0,5,1,267,4,1.0,1.0,5,4440,1
2.0,2.0,4,5,228,5,2.0,0.0,4,1618,0
2.0,2.0,4,1,202,3,2.0,0.0,18,3940,1
4.0,2.0,6,4,264,4,1.0,1.0,1,1711,1
4.0,0.0,6,1,254,4,2.0,0.0,3,1488,1
2.0,2.0,5,5,263,5,2.0,1.0,2,1417,0
1.0,2.0,4,1,192,4,0.0,1.0,5,4142,1
4.0,2.0,5,4,199,2,0.0,0.0,20,2553,1
2.0,1.0,5,2,234,6,1.0,0.0,58,2448,1
1.0,2.0,4,3,198,3,2.0,0.0,1,5846,1
1.0,2.0,4,3,173,2,1.0,0.0,10,1179,1
0.0,0.0,4,2,237,6,1.0,0.0,8,5695,0
1.0,0.0,4,1,254,7,1.0,1.0,5,4104,1
0.0,1.0,4,4,184,3,0.0,0.0,27,3967,1
2.0,2.0,5,4,252,5,1.0,0.0,10,1015,1
3.0,2.0,3,3,218,3,2.0,1.0,6,5288,1
4.0,2.0,4,3,257,3,1.0,1.0,8,5944,0
4.0,2.0,4,2,259,2,0.0,0.0,10,5265,0
0.0,1.0,5,5,253,5,1.0,0.0,4,1482,0
1.0,2.0,5,5,254,5,1.0,0.0,35,2508,1
1.0,2.0,5,5,167,3,1.0,1.0,10,5591,0
2.0,2.0,3,1,133,3,2.0,1.0,8,4634,0
3.0,2.0,3,2,226,3,1.0,1.0,11,3708,1
0.0,2.0,5,1,158,2,1.0,1.0,4,5736,1
4.0,2.0,4,2,157,3,1.0,0.0,48,1393,1
4.0,0.0,3,2,233,4,2.0,1.0,1,5886,0
0.0,2.0,4,2,201,3,2.0,0.0,4,4613,0
2.0,1.0,2,1,135,4,2.0,0.0,8,5001,1
0.0,0.0,4,1,252,4,1.0,0.0,7,5459,1
4.0,2.0,3,2,233,3,1.0,1.0,63,2143,1
4.0,2.0,4,5,206,3,1.0,0.0,65,2598,1
0.0,2.0,3,3,269,3,0.0,0.0,6,4260,1
3.0,2.0,4,5,269,5,1.0,0.0,3,1118,0
4.0,2.0,5,3,257,5,1.0,1.0,7,1090,0
3.0,2.0,6,3,205,3,1.0,1.0,10,4996,0
3.0,2.0,7,2,244,4,2.0,0.0,8,1477,1
4.0,2.0,2,1,121,3,2.0,1.0,25,1124,1
4.0,2.0,4,4,106,2,1.0,0.0,10,5173,1
3.0,2.0,5,1,249,3,1.0,0.0,8,5940,0
2.0,2.0,4,5,264,3,2.0,1.0,16,2245,1
0.0,2.0,5,5,231,2,2.0,0.0,6,5862,0
4.0,0.0,3,3,229,3,1.0,1.0,14,2164,1
4.0,1.0,5,3,277,3,2.0,1.0,1,4186,1
4.0,2.0,4,1,271,2,1.0,0.0,1,4866,0
2.0,2.0,2,3,144,4,1.0,0.0,10,4075,0
1.0,2.0,5,3,275,5,1.0,0.0,2,1816,0
3.0,0.0,7,1,291,4,1.0,1.0,2,1216,1
4.0,2.0,3,1,219,2,1.0,0.0,39,2696,1
3.0,2.0,3,4,190,7,2.0,0.0,51,2391,1
1.0,2.0,3,5,253,2,2.0,1.0,17,2205,1
0.0,1.0,4,5,234,4,2.0,1.0,9,5769,0
4.0,2.0,6,2,304,4,2.0,0.0,10,1983,1
1.0,0.0,4,1,234,6,1.0,1.0,7,1711,0
4.0,0.0,5,1,237,2,1.0,0.0,10,3860,1
3.0,0.0,6,1,249,4,2.0,1.0,2,1189,1
4.0,2.0,5,2,262,5,1.0,1.0,4,1509,1
4.0,2.0,5,1,179,2,1.0,0.0,3,5417,0
4.0,2.0,3,4,189,3,0.0,1.0,2,5464,0
3.0,2.0,5,5,192,2,1.0,1.0,10,5564,0
2.0,2.0,5,4,117,3,2.0,0.0,4,5332,0
1.0,2.0,6,5,280,3,1.0,1.0,9,4074,1
4.0,2.0,5,3,141,3,1.0,1.0,9,4857,0
0.0,2.0,6,2,305,4,1.0,1.0,8,1015,0
0.0,2.0,3,5,252,3,1.0,1.0,18,3701,1
3.0,2.0,4,1,181,4,1.0,0.0,46,2399,1
1.0,2.0,3,2,247,2,1.0,0.0,2,4677,0
2.0,2.0,4,3,206,4,2.0,1.0,1,4812,1
0.0,1.0,3,1,201,4,2.0,0.0,9,5721,1
2.0,1.0,5,4,217,3,2.0,0.0,8,4949,1
1.0,2.0,4,5,152,3,2.0,1.0,5,5191,0
4.0,2.0,4,2,252,4,1.0,1.0,1,4705,1
4.0,2.0,5,5,232,7,2.0,1.0,6,5139,0
0.0,2.0,4,1,269,5,2.0,1.0,3,4534,1
3.0,2.0,5,1,171,2,1.0,1.0,9,5252,0
3.0,2.0,7,2,307,4,1.0,1.0,8,1551,0
4.0,1.0,6,3,192,4,1.0,1.0,9,5239,1
3.0,2.0,4,2,221,2,1.0,0.0,13,3097,1
1.0,0.0,5,2,174,5,2.0,1.0,8,4656,0
4.0,2.0,2,1,184,2,0.0,0.0,3,4331,0
4.0,0.0,4,3,167,3,2.0,0.0,1,4621,1
0.0,0.0,5,1,182,5,0.0,0.0,6,5398,0
4.0,2.0,6,1,213,3,1.0,1.0,63,1548,1
4.0,0.0,5,3,194,7,2.0,0.0,10,5700,0
3.0,2.0,5,4,141,3,2.0,1.0,64,1677,1
4.0,2.0,4,1,169,4,1.0,0.0,10,4245,0
4.0,2.0,6,5,275,4,1.0,1.0,8,1553,1
2.0,2.0,4,4,245,3,2.0,0.0,7,4480,1
4.0,2.0,4,2,222,2,1.0,1.0,1,5028,1
4.0,2.0,4,3,251,5,2.0,1.0,2,1482,0
0.0,1.0,3,5,240,8,1.0,1.0,9,4436,1
4.0,2.0,6,3,287,4,1.0,1.0,3,1824,0
1.0,2.0,2,3,226,3,2.0,1.0,8,5106,1
4.0,2.0,5,2,140,5,2.0,1.0,2,1521,0
3.0,2.0,3,2,182,2,1.0,1.0,10,4391,1
1.0,0.0,3,3,142,3,2.0,1.0,23,1897,1
2.0,0.0,3,2,274,2,2.0,1.0,5,5161,0
1.0,0.0,3,4,132,2,2.0,1.0,12,1493,1
2.0,1.0,6,2,235,5,1.0,0.0,5,1051,1
4.0,1.0,4,1,232,3,2.0,1.0,55,2686,1
1.0,2.0,4,2,254,10,0.0,1.0,7,5820,0
4.0,0.0,3,2,152,6,1.0,0.0,7,1674,1
0.0,2.0,3,4,198,2,2.0,1.0,19,2373,1
4.0,2.0,3,5,241,4,1.0,0.0,9,5526,1
2.0,1.0,6,2,308,5,2.0,0.0,6,1118,0
4.0,2.0,3,2,151,2,2.0,1.0,1,5179,0
2.0,1.0,3,5,188,3,0.0,0.0,9,3206,1
1.0,0.0,4,2,239,2,1.0,0.0,10,4028,0
4.0,2.0,5,5,224,8,1.0,0.0,48,2627,1
3.0,1.0,4,3,164,3,1.0,1.0,28,1880,1
4.0,2.0,5,2,243,6,2.0,1.0,7,1752,0
4.0,2.0,3,2,178,2,1.0,1.0,32,1329,1
0.0,2.0,3,3,195,3,1.0,1.0,1,4224,0
3.0,2.0,3,1,192,3,2.0,1.0,35,2258,1
3.0,2.0,4,2,272,4,1.0,1.0,3,5566,0
2.0,2.0,4,3,273,10,2.0,0.0,8,4896,0
3.0,2.0,3,2,198,2,2.0,1.0,8,5889,0
4.0,2.0,3,3,259,8,0.0,0.0,6,5939,0
3.0,0.0,5,5,147,4,0.0,0.0,42,1642,1
4.0,0.0,5,1,266,5,1.0,0.0,9,1852,0
3.0,0.0,6,3,262,5,1.0,1.0,9,1053,0
0.0,2.0,3,3,225,3,2.0,0.0,7,4961,1
3.0,2.0,4,3,185,2,1.0,1.0,3,5914,1
2.0,0.0,6,1,279,4,1.0,0.0,4,1263,1
4.0,2.0,4,4,274,2,1.0,0.0,7,4873,1
2.0,0.0,3,1,138,3,2.0,0.0,7,5534,0
1.0,2.0,4,2,183,2,1.0,0.0,8,4921,0
4.0,2.0,4,5,267,4,1.0,1.0,20,3132,1
3.0,2.0,3,4,140,2,2.0,1.0,48,1102,1
4.0,2.0,3,3,229,6,2.0,0.0,61,2298,1
2.0,2.0,4,3,191,4,1.0,0.0,15,2544,1
4.0,2.0,4,2,218,3,1.0,0.0,2,4949,0
4.0,2.0,4,4,150,2,2.0,1.0,3,1285,1
0.0,1.0,5,1,247,10,2.0,0.0,57,2377,1
3.0,0.0,3,1,184,2,1.0,0.0,31,3191,1
0.0,0.0,5,5,185,5,1.0,1.0,5,4078,0
2.0,2.0,3,1,193,10,0.0,0.0,1,4459,0
1.0,1.0,4,5,259,3,2.0,1.0,4,5344,1
2.0,2.0,4,1,189,10,2.0,0.0,2,4505,1
2.0,0.0,3,3,207,3,0.0,1.0,1,5632,1
1.0,0.0,4,2,199,3,1.0,1.0,23,2994,1
1.0,2.0,5,5,221,5,1.0,0.0,3,1220,0
4.0,2.0,3,4,271,4,2.0,0.0,16,2693,1
1.0,1.0,3,2,162,3,2.0,1.0,6,4505,1
3.0,0.0,5,5,147,2,2.0,1.0,19,1936,1
1.0,1.0,3,5,244,5,2.0,0.0,10,4163,0
4.0,2.0,4,5,223,3,2.0,0.0,63,2427,1
4.0,2.0,6,3,284,4,1.0,0.0,3,1291,0
4.0,2.0,4,4,220,10,2.0,0.0,7,4598,0
3.0,2.0,5,3,150,2,0.0,0.0,9,4446,0
2.0,2.0,6,5,249,4,1.0,0.0,8,1274,0
2.0,2.0,3,2,177,3,1.0,0.0,5,5941,0
4.0,1.0,4,1,241,3,1.0,1.0,6,5836,0
3.0,1.0,3,5,168,2,0.0,1.0,50,1616,1
4.0,2.0,4,1,232,5,2.0,1.0,8,1943,0
2.0,0.0,5,4,167,7,2.0,0.0,23,1691,1
1.0,2.0,4,1,300,5,2.0,1.0,6,1027,0
1.0,2.0,5,5,197,4,1.0,0.0,7,4141,1
2.0,2.0,4,3,190,3,2.0,0.0,2,2125,1
4.0,2.0,4,5,184,3,1.0,1.0,5,4039,1
4.0,1.0,5,4,267,5,1.0,1.0,9,1017,0
0.0,2.0,4,2,215,2,0.0,0.0,10,4061,1
3.0,2.0,5,1,243,5,1.0,1.0,3,1066,1
0.0,2.0,4,3,135,3,2.0,0.0,11,1322,1
4.0,2.0,6,4,279,4,1.0,1.0,9,1128,0
1.0,2.0,3,2,177,3,1.0,0.0,9,5427,0
2.0,2.0,7,3,272,4,2.0,1.0,7,1067,1
4.0,2.0,5,4,135,2,2.0,0.0,20,1908,1
4.0,2.0,6,2,282,4,2.0,1.0,6,1674,0
4.0,2.0,3,5,220,4,1.0,0.0,5,5677,0
1.0,2.0,5,4,250,4,1.0,1.0,2,4183,0
3.0,2.0,4,3,261,3,1.0,1.0,42,2664,1
0.0,2.0,4,3,216,2,1.0,0.0,6,4005,0
2.0,2.0,3,2,201,3,2.0,1.0,7,4890,0
2.0,2.0,5,4,229,6,1.0,0.0,9,1733,0
3.0,2.0,3,4,265,3,2.0,0.0,7,5113,0
0.0,1.0,3,5,258,4,1.0,0.0,3,4212,1
1.0,0.0,4,5,157,3,2.0,1.0,28,1557,1
1.0,2.0,5,2,132,2,2.0,1.0,8,1665,1
1.0,2.0,4,4,222,2,2.0,1.0,7,4343,0
4.0,2.0,4,1,182,2,2.0,0.0,10,5638,0
4.0,2.0,3,2,183,3,2.0,0.0,25,2023,1
4.0,2.0,4,3,252,3,2.0,0.0,10,5802,1
0.0,2.0,4,5,127,8,1.0,1.0,39,1411,1
1.0,2.0,4,2,190,5,0.0,0.0,38,3022,1
2.0,2.0,5,4,165,3,2.0,0.0,48,1240,1
1.0,2.0,5,2,246,3,1.0,1.0,2,4054,1
4.0,2.0,4,3,200,3,2.0,1.0,5,5108,0
4.0,1.0,5,5,272,2,1.0,0.0,4,5342,0
2.0,2.0,4,4,133,2,2.0,0.0,4,4724,0
0.0,0.0,4,5,167,2,1.0,0.0,10,5067,0
4.0,2.0,6,1,160,5,2.0,1.0,8,5982,0
4.0,1.0,4,5,238,10,2.0,0.0,44,3860,1
1.0,2.0,5,4,260,5,1.0,1.0,5,1370,0
1.0,2.0,2,3,258,5,1.0,0.0,6,1727,0
4.0,2.0,4,2,198,3,1.0,0.0,4,5863,0
4.0,2.0,4,4,194,4,1.0,0.0,10,5024,0
4.0,2.0,6,3,167,6,1.0,0.0,15,1278,1
4.0,2.0,3,5,241,10,2.0,1.0,41,3015,1
4.0,2.0,6,4,286,4,2.0,0.0,1,1539,1
1.0,2.0,4,5,220,3,2.0,0.0,63,3109,1
4.0,2.0,3,3,151,3,1.0,1.0,9,5082,0
4.0,0.0,4,5,143,2,1.0,1.0,1,5836,0
4.0,2.0,2,3,260,2,1.0,0.0,1,4547,0
2.0,1.0,4,3,274,5,1.0,0.0,3,1637,1
2.0,2.0,3,3,146,3,2.0,0.0,4,5384,0
1.0,2.0,3,4,267,3,1.0,0.0,3,4566,0
4.0,2.0,6,2,301,5,2.0,1.0,3,1844,1
0.0,2.0,3,1,140,2,2.0,0.0,55,1339,1
3.0,2.0,2,1,140,2,2.0,0.0,8,4965,0
1.0,2.0,4,3,271,4,1.0,0.0,24,3499,1
2.0,0.0,2,3,160,2,0.0,1.0,3,4409,0
0.0,1.0,4,1,224,2,2.0,1.0,2,4581,1
0.0,2.0,3,1,110,4,2.0,0.0,6,5474,1
4.0,0.0,4,4,196,3,1.0,1.0,5,5514,0
3.0,1.0,5,3,220,3,1.0,1.0,37,2294,1
4.0,2.0,3,4,243,3,2.0,1.0,8,5705,1
1.0,2.0,3,2,211,4,0.0,1.0,1,5831,1
2.0,2.0,3,5,144,2,2.0,1.0,6,5983,0
4.0,1.0,6,3,270,3,1.0,0.0,56,3251,1
1.0,1.0,2,2,260,3,2.0,0.0,6,4747,0
4.0,0.0,6,1,174,10,2.0,1.0,7,4287,0
2.0,2.0,5,4,230,3,1.0,1.0,1,4727,0
0.0,2.0,5,2,258,2,2.0,0.0,4,5965,0
1.0,0.0,4,2,238,3,1.0,1.0,30,3423,1
4.0,2.0,3,2,149,5,2.0,0.0,9,4310,0
1.0,0.0,2,4,184,5,2.0,1.0,9,5812,0
4.0,0.0,3,1,164,2,1.0,0.0,39,1532,1
1.0,0.0,5,1,232,5,2.0,0.0,7,1069,1
3.0,2.0,3,2,245,3,2.0,0.0,7,4121,0
0.0,2.0,4,1,223,3,1.0,0.0,9,4832,0
4.0,2.0,3,2,167,2,1.0,1.0,3,4722,1
2.0,2.0,4,4,197,2,2.0,0.0,1,5211,0
4.0,1.0,5,1,201,3,1.0,1.0,4,5166,1
4.0,1.0,5,1,265,4,1.0,0.0,2,5416,1
0.0,2.0,4,3,206,3,2.0,1.0,58,2135,1
3.0,2.0,4,4,226,5,1.0,1.0,1,1761,0
3.0,0.0,4,3,190,5,1.0,0.0,8,4736,0
4.0,2.0,5,4,136,3,2.0,1.0,4,5413,0
3.0,2.0,7,5,256,4,2.0,0.0,2,1396,0
4.0,2.0,3,3,212,3,2.0,0.0,10,5935,0
1.0,0.0,4,2,233,7,2.0,1.0,64,3146,1
3.0,0.0,5,2,268,3,2.0,1.0,8,5385,1
4.0,2.0,4,4,259,2,1.0,1.0,6,4308,1
1.0,0.0,5,1,202,4,1.0,0.0,2,5748,0
4.0,0.0,5,2,240,3,1.0,1.0,7,4744,1
1.0,0.0,4,1,173,5,1.0,0.0,5,5049,1
4.0,2.0,3,2,136,4,1.0,1.0,62,1090,1
2.0,0.0,6,3,274,4,1.0,1.0,2,1833,1
1.0,2.0,4,2,150,2,1.0,0.0,2,5301,0
0.0,2.0,4,2,262,2,1.0,0.0,37,3523,1
0.0,0.0,4,1,179,2,2.0,0.0,7,4605,0
2.0,2.0,4,5,259,5,1.0,0.0,9,1951,1
0.0,0.0,2,4,182,3,2.0,1.0,47,3792,1
4.0,2.0,6,3,273,4,2.0,0.0,32,2532,1
3.0,2.0,5,2,241,2,2.0,1.0,6,4741,0
2.0,2.0,4,1,177,3,2.0,0.0,5,4382,0
2.0,2.0,3,1,233,2,0.0,1.0,1,5073,1
0.0,0.0,4,3,159,3,1.0,1.0,33,1330,1
3.0,2.0,5,4,177,2,1.0,1.0,2,5618,1
0.0,2.0,5,5,148,4,2.0,0.0,4,5909,0
1.0,2.0,3,5,245,4,0.0,0.0,26,2072,1
0.0,2.0,4,1,226,5,2.0,1.0,6,1510,1
4.0,2.0,3,5,149,3,1.0,0.0,7,4357,0
0.0,2.0,3,5,271,4,1.0,0.0,10,1679,1
2.0,2.0,5,2,252,3,1.0,1.0,7,5058,0
3.0,1.0,4,5,258,3,1.0,1.0,8,4046,1
2.0,2.0,5,4,236,5,1.0,1.0,1,1682,0
1.0,2.0,3,3,238,2,2.0,1.0,2,5512,0
4.0,2.0,5,5,232,3,1.0,0.0,2,4545,1
4.0,2.0,5,2,243,2,2.0,0.0,4,3681,1
1.0,2.0,5,4,223,5,1.0,0.0,2,1713,0
0.0,0.0,6,3,266,4,2.0,0.0,8,1547,0
4.0,2.0,4,3,164,4,2.0,1.0,1,4257,0
4.0,2.0,5,2,222,5,1.0,0.0,5,1329,0
4.0,0.0,4,5,228,4,1.0,1.0,4,4750,0
3.0,0.0,4,3,164,3,2.0,0.0,4,4495,0
4.0,1.0,3,2,208,2,0.0,1.0,1,4999,0
4.0,1.0,4,5,270,3,1.0,1.0,1,4131,0
1.0,2.0,4,4,259,3,1.0,0.0,8,4223,1
2.0,2.0,6,1,104,4,2.0,0.0,23,1442,1
3.0,1.0,3,2,180,2,0.0,0.0,8,4408,0
0.0,2.0,4,2,217,6,2.0,0.0,3,1732,1
1.0,0.0,5,1,243,5,2.0,1.0,8,1732,0
2.0,0.0,4,4,212,4,2.0,1.0,16,2494,1
2.0,0.0,4,5,210,4,2.0,0.0,28,3905,1
2.0,2.0,4,5,213,3,2.0,0.0,42,3121,1
1.0,1.0,4,4,97,6,1.0,1.0,4,5801,0
4.0,0.0,4,1,259,7,2.0,0.0,4,5102,0
