loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,__target__
5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,3.0,0.0,0.0,0,4.0,3.0,5.0,3.0,1.0,False
18.0,3.0,1.0,3.0,39.0,171.3,0.13,7.7,22.25,1319.01,0.06,73.28,13.0,0.0,3.0,0,11.0,10.0,25.0,14.0,5.0,False
54.0,7.0,6.0,7.0,141.0,778.82,0.05,20.89,37.28,16271.82,0.26,903.99,32.0,11.0,9.0,0,18.0,28.0,76.0,65.0,13.0,False
8.0,1.0,1.0,1.0,18.0,66.61,0.4,2.5,26.64,166.52,0.02,9.25,4.0,0.0,0.0,0,5.0,8.0,10.0,8.0,1.0,False
25.0,3.0,1.0,3.0,62.0,301.19,0.07,14.88,20.25,4480.27,0.1,248.9,20.0,0.0,2.0,0,17.0,12.0,41.0,21.0,5.0,False
157.0,10.0,1.0,8.0,422.0,2532.0,0.02,55.08,45.97,139459.89,0.84,7747.77,114.0,19.0,20.0,0,26.0,38.0,261.0,161.0,19.0,False
76.0,10.0,1.0,8.0,162.0,837.53,0.04,24.4,34.32,20435.68,0.28,1135.32,43.0,15.0,9.0,7,16.0,20.0,101.0,61.0,19.0,False
26.0,7.0,7.0,2.0,53.0,252.01,0.05,20.0,12.6,5040.18,0.08,280.01,15.0,6.0,3.0,0,18.0,9.0,33.0,20.0,13.0,False
47.0,17.0,17.0,13.0,232.0,1251.02,0.02,40.07,31.22,50122.29,0.42,2784.57,40.0,0.0,5.0,0,19.0,23.0,135.0,97.0,33.0,False
14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,True
19.0,3.0,1.0,3.0,27.0,105.49,0.15,6.75,15.63,712.03,0.04,39.56,10.0,7.0,0.0,0,9.0,6.0,18.0,9.0,5.0,False
19.0,2.0,1.0,2.0,49.0,227.55,0.19,5.18,43.96,1177.9,0.08,65.44,14.0,2.0,1.0,0,8.0,17.0,27.0,22.0,3.0,False
52.0,4.0,3.0,3.0,64.0,317.07,0.08,13.13,24.16,4161.52,0.11,231.2,20.0,19.0,9.0,2,15.0,16.0,36.0,28.0,7.0,True
8.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4.0,0.0,2.0,0,4.0,7.0,8.0,8.0,1.0,True
4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0,4.0,5.0,6.0,5.0,1.0,False
22.0,3.0,1.0,3.0,61.0,307.71,0.13,8.0,38.46,2461.66,0.1,136.76,16.0,0.0,4.0,0,12.0,21.0,33.0,28.0,5.0,True
64.0,10.0,1.0,7.0,206.0,1201.58,0.04,26.72,44.97,32106.8,0.4,1783.71,51.0,5.0,6.0,0,23.0,34.0,127.0,79.0,19.0,False
19.0,2.0,1.0,2.0,52.0,241.48,0.21,4.86,49.68,1173.86,0.08,65.2,14.0,0.0,3.0,0,7.0,18.0,27.0,25.0,3.0,False
40.0,12.0,12.0,12.0,146.0,806.44,0.06,17.29,46.63,13945.85,0.27,774.77,36.0,0.0,2.0,0,17.0,29.0,87.0,59.0,23.0,False
29.0,4.0,4.0,2.0,74.0,355.74,0.05,18.67,19.06,6640.56,0.12,368.92,23.0,0.0,2.0,0,16.0,12.0,46.0,28.0,7.0,False
10.0,1.0,1.0,1.0,26.0,101.58,0.19,5.14,19.75,522.4,0.03,29.02,5.0,0.0,3.0,0,8.0,7.0,17.0,9.0,1.0,False
423.0,16.0,1.0,15.0,1922.0,14534.63,0.02,57.0,254.99,828473.91,4.84,46026.33,392.0,4.0,24.0,1,21.0,168.0,1010.0,912.0,31.0,False
21.0,4.0,1.0,2.0,60.0,294.41,0.1,10.32,28.52,3039.39,0.1,168.85,15.0,0.0,4.0,0,13.0,17.0,33.0,27.0,7.0,False
25.0,4.0,1.0,2.0,97.0,471.22,0.05,18.28,25.78,8614.57,0.16,478.59,18.0,0.0,3.0,2,13.0,16.0,52.0,45.0,7.0,False
51.0,1.0,1.0,1.0,204.0,1046.36,0.07,13.4,78.09,14021.41,0.35,778.97,38.0,1.0,10.0,0,10.0,25.0,137.0,67.0,1.0,True
115.0,14.0,1.0,7.0,301.0,1732.22,0.04,24.68,70.2,42742.56,0.58,2374.59,97.0,4.0,8.0,4,14.0,40.0,160.0,141.0,27.0,True
26.0,1.0,1.0,1.0,128.0,681.21,0.1,10.17,67.0,6925.6,0.23,384.76,19.0,0.0,5.0,0,10.0,30.0,67.0,61.0,1.0,False
62.0,3.0,1.0,3.0,206.0,1221.73,0.06,17.16,71.18,20968.33,0.41,1164.91,53.0,0.0,7.0,0,18.0,43.0,124.0,82.0,5.0,False
4.0,1.0,1.0,1.0,6.0,15.51,0.4,2.5,6.2,38.77,0.01,2.15,2.0,0.0,0.0,0,5.0,1.0,5.0,1.0,1.0,False
28.0,2.0,1.0,1.0,55.0,248.8,0.09,10.91,22.81,2714.14,0.08,150.79,15.0,3.0,3.0,0,12.0,11.0,35.0,20.0,3.0,False
18.0,1.0,1.0,1.0,55.0,229.35,0.11,9.5,24.14,2178.79,0.08,121.04,12.0,0.0,2.0,0,9.0,9.0,36.0,19.0,1.0,False
4.0,1.0,1.0,1.0,9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,2.0,0.0,0.0,0,5.0,2.0,6.0,3.0,1.0,False
11.0,4.0,4.0,4.0,42.0,181.52,0.15,6.67,27.23,1210.14,0.06,67.23,7.0,0.0,2.0,0,8.0,12.0,22.0,20.0,7.0,False
32.0,6.0,4.0,4.0,116.0,595.0,0.06,16.67,35.7,9916.61,0.2,550.92,26.0,0.0,4.0,0,14.0,21.0,66.0,50.0,11.0,True
19.0,1.0,1.0,1.0,44.0,171.9,0.24,4.25,40.45,730.59,0.06,40.59,10.0,0.0,4.0,0,5.0,10.0,27.0,17.0,1.0,False
40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
7.0,1.0,1.0,1.0,23.0,85.11,0.41,2.44,34.82,208.05,0.03,11.56,5.0,0.0,0.0,0,4.0,9.0,12.0,11.0,1.0,False
31.0,4.0,3.0,2.0,41.0,187.98,0.11,9.0,20.89,1691.85,0.06,93.99,14.0,8.0,7.0,0,12.0,12.0,23.0,18.0,7.0,True
11.0,1.0,1.0,1.0,23.0,89.86,0.13,8.0,11.23,718.87,0.03,39.94,6.0,1.0,1.0,0,10.0,5.0,15.0,8.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,True
19.0,8.0,4.0,4.0,207.0,1116.21,0.03,34.0,32.83,37951.13,0.37,2108.4,11.0,0.0,3.0,3,24.0,18.0,156.0,51.0,15.0,False
41.0,8.0,1.0,6.0,180.0,957.95,0.03,39.24,24.41,37586.82,0.32,2088.15,28.0,1.0,4.0,6,21.0,19.0,109.0,71.0,15.0,False
6.0,1.0,1.0,1.0,23.0,87.57,0.11,8.75,10.01,766.23,0.03,42.57,4.0,0.0,0.0,0,10.0,4.0,16.0,7.0,1.0,False
5.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.02,8.41,3.0,0.0,0.0,0,5.0,6.0,8.0,7.0,1.0,False
40.0,11.0,1.0,3.0,134.0,752.37,0.07,14.3,52.6,10761.19,0.25,597.84,35.0,0.0,2.0,1,16.0,33.0,75.0,59.0,21.0,False
11.0,2.0,1.0,1.0,24.0,88.81,0.14,7.2,12.33,639.44,0.03,35.52,9.0,0.0,0.0,0,8.0,5.0,15.0,9.0,3.0,False
12.0,2.0,1.0,2.0,22.0,78.87,0.18,5.5,14.34,433.78,0.03,24.1,8.0,0.0,2.0,0,6.0,6.0,11.0,11.0,3.0,False
6.0,3.0,3.0,2.0,15.0,58.6,0.22,4.5,13.02,263.72,0.02,14.65,3.0,0.0,1.0,0,9.0,6.0,9.0,6.0,5.0,False
7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
23.0,6.0,6.0,4.0,71.0,341.32,0.06,16.67,20.48,5688.7,0.11,316.04,19.0,0.0,2.0,0,16.0,12.0,46.0,25.0,11.0,False
65.0,17.0,12.0,8.0,269.0,1477.31,0.02,60.64,24.36,89578.61,0.49,4976.59,58.0,0.0,4.0,1,23.0,22.0,153.0,116.0,33.0,False
23.0,2.0,1.0,2.0,50.0,222.97,0.08,12.6,17.7,2809.44,0.07,156.08,10.0,2.0,5.0,0,12.0,10.0,29.0,21.0,3.0,False
12.0,2.0,1.0,2.0,27.0,108.0,0.11,9.17,11.78,990.0,0.04,55.0,9.0,0.0,1.0,0,10.0,6.0,16.0,11.0,3.0,False
45.0,4.0,3.0,3.0,153.0,835.29,0.04,25.46,32.81,21266.56,0.28,1181.48,37.0,0.0,6.0,0,19.0,25.0,86.0,67.0,7.0,True
11.0,2.0,1.0,2.0,26.0,110.45,0.15,6.86,16.11,757.34,0.04,42.07,9.0,0.0,0.0,0,12.0,7.0,18.0,8.0,3.0,False
8.0,2.0,1.0,2.0,16.0,60.92,0.25,4.0,15.23,243.67,0.02,13.54,6.0,0.0,0.0,0,8.0,6.0,10.0,6.0,3.0,False
20.0,3.0,1.0,2.0,48.0,240.0,0.11,9.0,26.67,2160.0,0.08,120.0,18.0,0.0,0.0,0,16.0,16.0,30.0,18.0,4.0,False
26.0,5.0,1.0,1.0,51.0,233.83,0.1,10.05,23.28,2348.96,0.08,130.5,18.0,0.0,5.0,1,13.0,11.0,34.0,17.0,6.0,False
18.0,4.0,3.0,3.0,48.0,225.62,0.07,14.17,15.93,3196.3,0.08,177.57,14.0,0.0,2.0,0,17.0,9.0,33.0,15.0,7.0,False
17.0,3.0,1.0,2.0,22.0,88.0,0.17,5.79,15.21,509.14,0.03,28.29,10.0,3.0,2.0,0,9.0,7.0,13.0,9.0,5.0,False
15.0,5.0,4.0,2.0,33.0,132.0,0.07,14.3,9.23,1887.6,0.04,104.87,12.0,0.0,1.0,0,11.0,5.0,20.0,13.0,9.0,False
19.0,6.0,1.0,3.0,63.0,309.13,0.09,11.38,27.18,3516.4,0.1,195.36,14.0,0.0,2.0,1,14.0,16.0,37.0,26.0,11.0,True
17.0,21.0,21.0,7.0,202.0,1000.75,0.01,69.09,14.48,69142.57,0.33,3841.25,16.0,0.0,1.0,0,20.0,11.0,126.0,76.0,41.0,False
10.0,1.0,1.0,1.0,27.0,93.4,0.22,4.58,20.38,428.1,0.03,23.78,6.0,0.0,2.0,0,5.0,6.0,16.0,11.0,1.0,False
10.0,2.0,1.0,1.0,27.0,112.59,0.11,9.0,12.51,1013.29,0.04,56.29,7.0,0.0,1.0,0,12.0,6.0,18.0,9.0,3.0,False
5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,3.0,0.0,0.0,0,6.0,5.0,7.0,5.0,1.0,False
33.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,False
7.0,2.0,1.0,2.0,34.0,144.43,0.14,7.22,20.0,1043.09,0.05,57.95,4.0,0.0,1.0,0,10.0,9.0,21.0,13.0,3.0,False
158.0,22.0,3.0,12.0,398.0,2471.36,0.02,49.3,50.12,121848.91,0.82,6769.38,122.0,0.0,34.0,0,29.0,46.0,240.0,162.0,40.0,False
110.0,14.0,10.0,10.0,324.0,1958.38,0.04,27.29,71.77,53438.87,0.65,2968.83,83.0,6.0,8.0,11,19.0,47.0,189.0,135.0,27.0,False
36.0,4.0,1.0,4.0,106.0,552.2,0.07,14.61,37.8,8066.95,0.18,448.16,27.0,3.0,4.0,0,14.0,23.0,58.0,48.0,7.0,False
18.0,1.0,1.0,1.0,16.0,64.0,0.33,3.0,21.33,192.0,0.02,10.67,14.0,0.0,2.0,0,6.0,10.0,6.0,10.0,1.0,True
47.0,11.0,4.0,6.0,143.0,775.96,0.03,31.05,24.99,24093.43,0.26,1338.52,37.0,0.0,8.0,0,23.0,20.0,89.0,54.0,20.0,True
49.0,13.0,12.0,7.0,162.0,850.16,0.04,23.15,36.72,19683.15,0.28,1093.51,35.0,3.0,4.0,5,15.0,23.0,91.0,71.0,25.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0,3.0,2.0,3.0,2.0,1.0,False
16.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,False
11.0,2.0,1.0,1.0,19.0,65.73,0.16,6.13,10.73,402.59,0.02,22.37,9.0,0.0,0.0,0,7.0,4.0,12.0,7.0,3.0,False
4.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,2.0,0.0,0.0,0,4.0,2.0,5.0,2.0,1.0,False
74.0,10.0,1.0,2.0,128.0,681.21,0.05,19.0,35.85,12942.93,0.23,719.05,58.0,0.0,13.0,0,19.0,21.0,86.0,42.0,11.0,True
15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
28.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,False
86.0,8.0,6.0,4.0,133.0,697.97,0.03,28.89,24.16,20163.7,0.23,1120.21,39.0,15.0,27.0,1,20.0,18.0,81.0,52.0,15.0,False
14.0,2.0,1.0,1.0,26.0,104.0,0.1,9.9,10.51,1029.59,0.03,57.2,6.0,3.0,2.0,0,11.0,5.0,17.0,9.0,3.0,False
29.0,8.0,1.0,1.0,74.0,308.57,0.03,39.0,7.91,12034.4,0.1,668.58,23.0,1.0,3.0,0,13.0,5.0,44.0,30.0,15.0,False
11.0,2.0,1.0,2.0,43.0,202.12,0.11,9.0,22.46,1819.07,0.07,101.06,8.0,0.0,1.0,0,12.0,14.0,22.0,21.0,3.0,False
16.0,1.0,1.0,1.0,32.0,133.44,0.11,9.43,14.15,1258.13,0.04,69.9,8.0,1.0,3.0,0,11.0,7.0,20.0,12.0,1.0,False
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
48.0,5.0,1.0,5.0,126.0,624.23,0.03,29.75,20.98,18570.8,0.21,1031.71,26.0,0.0,17.0,0,17.0,14.0,77.0,49.0,9.0,False
27.0,4.0,1.0,2.0,55.0,277.44,0.07,14.93,18.58,4141.81,0.09,230.1,19.0,6.0,2.0,0,19.0,14.0,33.0,22.0,7.0,False
85.0,7.0,7.0,2.0,87.0,408.94,0.04,23.86,17.14,9758.75,0.14,542.15,25.0,16.0,40.0,0,15.0,11.0,52.0,35.0,13.0,False
19.0,3.0,1.0,3.0,44.0,179.85,0.19,5.18,34.71,931.94,0.06,51.77,17.0,0.0,0.0,0,6.0,11.0,25.0,19.0,5.0,False
6.0,1.0,1.0,1.0,32.0,135.93,0.29,3.46,39.27,470.54,0.05,26.14,4.0,0.0,0.0,0,6.0,13.0,17.0,15.0,1.0,False
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0,4.0,2.0,4.0,2.0,1.0,False
13.0,4.0,4.0,2.0,33.0,125.64,0.13,7.5,16.75,942.32,0.04,52.35,11.0,0.0,0.0,0,7.0,7.0,18.0,15.0,7.0,False
8.0,1.0,1.0,1.0,26.0,101.58,0.42,2.36,42.98,240.1,0.03,13.34,6.0,0.0,0.0,0,4.0,11.0,13.0,13.0,1.0,False
130.0,22.0,14.0,13.0,289.0,1670.81,0.03,37.68,44.35,62950.34,0.56,3497.24,106.0,1.0,21.0,0,21.0,37.0,189.0,133.0,43.0,False
124.0,7.0,1.0,3.0,643.0,4005.13,0.03,36.63,109.36,146687.9,1.34,8149.33,112.0,0.0,10.0,0,15.0,60.0,350.0,293.0,13.0,True
95.0,11.0,9.0,3.0,143.0,733.49,0.02,44.0,16.67,32273.45,0.24,1792.97,48.0,36.0,9.0,0,22.0,13.0,91.0,52.0,21.0,True
122.0,13.0,6.0,8.0,370.0,2139.1,0.02,58.28,36.71,124658.08,0.71,6925.45,82.0,23.0,12.0,3,26.0,29.0,240.0,130.0,25.0,False
15.0,2.0,1.0,2.0,55.0,261.51,0.15,6.5,40.23,1699.87,0.09,94.44,12.0,0.0,3.0,0,9.0,18.0,29.0,26.0,3.0,False
45.0,3.0,1.0,1.0,118.0,584.6,0.04,22.93,25.49,13406.72,0.19,744.82,33.0,1.0,9.0,0,16.0,15.0,75.0,43.0,5.0,True
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0,3.0,1.0,3.0,1.0,1.0,False
74.0,11.0,1.0,3.0,300.0,1585.62,0.04,27.78,57.08,44045.02,0.53,2446.95,46.0,1.0,24.0,0,12.0,27.0,175.0,125.0,21.0,True
67.0,7.0,7.0,7.0,205.0,1230.0,0.08,13.02,94.47,16014.6,0.41,889.7,44.0,8.0,13.0,0,14.0,50.0,112.0,93.0,13.0,False
333.0,53.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.0,False
5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
127.0,48.0,32.0,25.0,449.0,2595.83,0.02,54.66,47.49,141892.68,0.87,7882.93,110.0,0.0,13.0,0,21.0,34.0,272.0,177.0,95.0,False
6.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,2.0,0.0,1.0,0,4.0,2.0,6.0,2.0,1.0,False
8.0,2.0,1.0,2.0,24.0,96.0,0.17,5.79,16.59,555.43,0.03,30.86,6.0,0.0,0.0,0,9.0,7.0,15.0,9.0,3.0,False
11.0,3.0,3.0,1.0,23.0,94.01,0.11,9.17,10.26,861.77,0.03,47.88,6.0,0.0,1.0,0,11.0,6.0,13.0,10.0,5.0,False
26.0,5.0,5.0,2.0,60.0,263.54,0.09,10.91,24.16,2874.97,0.09,159.72,20.0,0.0,4.0,0,10.0,11.0,36.0,24.0,9.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0,4.0,1.0,4.0,1.0,1.0,False
31.0,2.0,1.0,2.0,84.0,399.41,0.11,9.0,44.38,3594.69,0.13,199.71,19.0,4.0,6.0,0,9.0,18.0,48.0,36.0,3.0,True
82.0,14.0,8.0,7.0,180.0,976.73,0.06,16.68,58.55,16295.07,0.33,905.28,64.0,0.0,16.0,0,13.0,30.0,103.0,77.0,27.0,False
25.0,2.0,1.0,2.0,71.0,355.0,0.15,6.46,54.98,2292.07,0.12,127.34,20.0,3.0,0.0,0,9.0,23.0,38.0,33.0,3.0,True
35.0,3.0,3.0,2.0,98.0,498.57,0.05,21.94,22.73,10937.41,0.17,607.63,22.0,2.0,8.0,1,18.0,16.0,59.0,39.0,5.0,False
24.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
42.0,2.0,1.0,2.0,171.0,739.05,0.02,65.33,11.31,48284.58,0.25,2682.48,28.0,3.0,8.0,0,14.0,6.0,115.0,56.0,3.0,False
21.0,5.0,1.0,1.0,43.0,182.66,0.15,6.87,26.57,1255.79,0.06,69.77,19.0,0.0,0.0,0,11.0,8.0,33.0,10.0,6.0,False
45.0,5.0,1.0,2.0,73.0,374.44,0.08,13.22,28.32,4950.9,0.12,275.05,35.0,0.0,8.0,0,17.0,18.0,45.0,28.0,6.0,False
14.0,2.0,1.0,2.0,49.0,200.29,0.15,6.65,30.12,1331.9,0.07,73.99,10.0,0.0,2.0,0,7.0,10.0,30.0,19.0,3.0,False
9.0,2.0,1.0,1.0,52.0,235.23,0.1,10.08,23.33,2371.85,0.08,131.77,6.0,0.0,1.0,0,11.0,12.0,30.0,22.0,3.0,False
4.0,1.0,1.0,1.0,6.0,13.93,0.5,2.0,6.97,27.86,0.0,1.55,2.0,0.0,0.0,0,4.0,1.0,5.0,1.0,1.0,False
23.0,3.0,1.0,3.0,69.0,353.92,0.14,7.1,49.82,2514.31,0.12,139.68,20.0,0.0,3.0,0,11.0,24.0,38.0,31.0,5.0,False
93.0,5.0,4.0,4.0,194.0,970.0,0.03,28.78,33.71,27914.44,0.32,1550.8,57.0,20.0,11.0,0,14.0,18.0,120.0,74.0,9.0,False
29.0,1.0,1.0,1.0,81.0,405.0,0.16,6.17,65.68,2497.5,0.14,138.75,18.0,4.0,5.0,0,8.0,24.0,44.0,37.0,1.0,False
9.0,1.0,1.0,1.0,16.0,55.35,0.11,9.0,6.15,498.16,0.02,27.68,4.0,0.0,3.0,0,9.0,2.0,12.0,4.0,1.0,False
60.0,25.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.0,False
107.0,15.0,8.0,8.0,392.0,2286.49,0.02,52.17,43.83,119289.6,0.76,6627.2,79.0,9.0,15.0,0,22.0,35.0,226.0,166.0,29.0,False
10.0,2.0,1.0,1.0,16.0,55.35,0.21,4.8,11.53,265.68,0.02,14.76,6.0,0.0,2.0,0,6.0,5.0,8.0,8.0,3.0,False
4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0,4.0,5.0,6.0,5.0,1.0,False
191.0,32.0,12.0,20.0,547.0,3601.97,0.02,43.46,82.89,156531.52,1.2,8696.2,169.0,3.0,17.0,0,26.0,70.0,315.0,234.0,63.0,True
10.0,5.0,4.0,2.0,24.0,96.0,0.13,7.5,12.8,720.0,0.03,40.0,7.0,0.0,1.0,0,10.0,6.0,15.0,9.0,9.0,True
21.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.0,False
20.0,11.0,9.0,4.0,53.0,232.79,0.06,15.44,15.08,3593.74,0.08,199.65,17.0,0.0,1.0,0,13.0,8.0,34.0,19.0,21.0,False
42.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,False
15.0,3.0,1.0,3.0,45.0,197.65,0.15,6.46,30.59,1277.15,0.07,70.95,10.0,0.0,3.0,0,8.0,13.0,24.0,21.0,5.0,True
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
14.0,3.0,1.0,2.0,33.0,144.95,0.11,8.94,16.21,1295.46,0.05,71.97,9.0,0.0,3.0,0,13.0,8.0,22.0,11.0,5.0,True
30.0,2.0,1.0,2.0,66.0,317.29,0.07,14.42,22.0,4576.23,0.11,254.24,15.0,6.0,3.0,0,15.0,13.0,41.0,25.0,3.0,False
103.0,14.0,8.0,8.0,283.0,1698.0,0.03,34.2,49.65,58071.6,0.57,3226.2,75.0,14.0,11.0,1,24.0,40.0,169.0,114.0,27.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.33,3.0,6.55,58.95,0.01,3.28,2.0,0.0,0.0,0,6.0,1.0,6.0,1.0,1.0,False
22.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,False
23.0,2.0,1.0,1.0,71.0,348.39,0.06,17.0,20.49,5922.62,0.12,329.03,17.0,3.0,3.0,0,17.0,13.0,45.0,26.0,3.0,False
7.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4.0,0.0,1.0,0,4.0,7.0,8.0,8.0,1.0,False
14.0,5.0,5.0,1.0,73.0,310.1,0.06,17.19,18.04,5329.82,0.1,296.1,10.0,0.0,2.0,0,11.0,8.0,48.0,25.0,9.0,False
30.0,5.0,1.0,5.0,81.0,408.6,0.08,12.53,32.61,5118.2,0.14,284.34,25.0,0.0,2.0,0,14.0,19.0,47.0,34.0,6.0,False
32.0,5.0,1.0,4.0,95.0,446.54,0.06,18.0,24.81,8037.75,0.15,446.54,24.0,3.0,3.0,0,13.0,13.0,59.0,36.0,9.0,True
8.0,2.0,1.0,2.0,44.0,201.74,0.16,6.43,31.38,1296.89,0.07,72.05,6.0,0.0,0.0,0,10.0,14.0,26.0,18.0,3.0,False
37.0,4.0,1.0,2.0,170.0,973.75,0.04,24.94,39.05,24282.8,0.32,1349.04,35.0,0.0,1.0,1,21.0,32.0,94.0,76.0,7.0,False
16.0,1.0,1.0,1.0,43.0,194.51,0.15,6.54,29.75,1271.82,0.06,70.66,11.0,0.0,3.0,0,10.0,13.0,26.0,17.0,1.0,False
119.0,8.0,3.0,6.0,337.0,2051.46,0.03,31.28,65.59,64163.15,0.68,3564.62,76.0,6.0,31.0,3,21.0,47.0,197.0,140.0,15.0,False
18.0,2.0,1.0,2.0,38.0,161.42,0.13,7.56,21.34,1220.75,0.05,67.82,11.0,0.0,5.0,0,11.0,8.0,27.0,11.0,3.0,True
537.0,81.0,50.0,38.0,1693.0,12270.74,0.01,95.95,127.89,1177372.47,4.09,65409.58,424.0,27.0,74.0,10,33.0,119.0,1001.0,692.0,161.0,True
7.0,1.0,1.0,1.0,16.0,41.36,0.17,6.0,6.89,248.16,0.01,13.79,4.0,0.0,0.0,0,4.0,2.0,10.0,6.0,1.0,False
25.0,3.0,1.0,3.0,68.0,333.67,0.13,7.75,43.05,2585.93,0.11,143.66,18.0,0.0,3.0,2,10.0,20.0,37.0,31.0,5.0,False
19.0,2.0,1.0,2.0,40.0,175.69,0.19,5.23,33.59,919.01,0.06,51.06,13.0,0.0,3.0,1,8.0,13.0,23.0,17.0,3.0,False
11.0,2.0,1.0,2.0,45.0,194.49,0.06,16.71,11.64,3250.71,0.06,180.59,10.0,0.0,1.0,0,13.0,7.0,27.0,18.0,3.0,False
22.0,8.0,8.0,1.0,65.0,315.77,0.1,9.75,32.39,3078.75,0.11,171.04,18.0,0.0,2.0,0,13.0,16.0,41.0,24.0,15.0,False
21.0,3.0,1.0,3.0,80.0,392.55,0.11,9.0,43.62,3532.96,0.13,196.28,17.0,0.0,2.0,0,10.0,20.0,44.0,36.0,5.0,False
