RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,__target__
4565.0,2980.0,18.0,68.0,160.0,4.0,5.0,61.0,4.0,1
2789.0,636.0,18.0,63.0,365.0,26.0,2231.0,8.0,27.0,1
4565.0,457.0,18.0,63.0,28.0,163.0,279.0,34.0,172.0,1
3184.0,2930.0,18.0,69.0,242.0,22.0,5.0,61.0,23.0,1
2187.0,2321.0,78.0,105.0,7.0,337.0,631.0,62.0,71.0,1
3842.0,187.0,103.0,145.0,7.0,337.0,410.0,62.0,71.0,1
1518.0,2435.0,18.0,61.0,49.0,92.0,964.0,9.0,100.0,1
4134.0,840.0,18.0,33.0,339.0,208.0,1977.0,41.0,218.0,1
4198.0,121.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,1
5880.0,3785.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
5103.0,1711.0,18.0,63.0,330.0,193.0,1703.0,38.0,203.0,1
3201.0,214.0,7.0,5.0,4.0,1.0,6.0,0.0,1.0,1
4386.0,4087.0,18.0,71.0,118.0,47.0,5.0,61.0,51.0,1
6783.0,2065.0,69.0,90.0,74.0,124.0,2299.0,9.0,133.0,1
1376.0,645.0,18.0,33.0,199.0,11.0,199.0,0.0,11.0,1
1334.0,805.0,18.0,61.0,426.0,279.0,1549.0,34.0,288.0,1
4079.0,1239.0,58.0,76.0,13.0,9.0,1429.0,60.0,9.0,1
1601.0,1074.0,18.0,55.0,39.0,59.0,806.0,23.0,65.0,1
2538.0,3049.0,18.0,63.0,264.0,11.0,19.0,0.0,11.0,1
5493.0,3977.0,18.0,61.0,88.0,22.0,5.0,61.0,23.0,1
5416.0,2275.0,18.0,55.0,206.0,22.0,745.0,61.0,23.0,1
1518.0,1470.0,18.0,68.0,59.0,47.0,1031.0,61.0,51.0,1
3733.0,3689.0,127.0,31.0,20.0,22.0,5.0,61.0,23.0,0
4529.0,1557.0,18.0,63.0,28.0,196.0,2278.0,17.0,206.0,0
1313.0,143.0,83.0,111.0,221.0,119.0,2336.0,8.0,128.0,1
2824.0,4134.0,18.0,18.0,41.0,86.0,2311.0,4.0,94.0,1
4333.0,2306.0,18.0,55.0,212.0,47.0,1031.0,61.0,51.0,1
3130.0,1583.0,50.0,60.0,221.0,26.0,2091.0,8.0,27.0,0
7370.0,2769.0,18.0,18.0,104.0,11.0,47.0,0.0,11.0,1
3766.0,1793.0,18.0,61.0,334.0,83.0,1202.0,16.0,91.0,1
3432.0,2203.0,18.0,61.0,94.0,11.0,19.0,0.0,11.0,1
1583.0,3551.0,28.0,30.0,2.0,0.0,35.0,56.0,0.0,1
5660.0,1555.0,114.0,162.0,205.0,22.0,5.0,61.0,23.0,1
4303.0,1763.0,55.0,74.0,67.0,11.0,19.0,0.0,11.0,1
1151.0,606.0,40.0,47.0,133.0,6.0,884.0,62.0,5.0,1
1028.0,2332.0,12.0,10.0,6.0,1.0,6.0,0.0,1.0,1
5500.0,592.0,78.0,105.0,7.0,61.0,817.0,62.0,67.0,1
4927.0,1585.0,18.0,63.0,56.0,11.0,182.0,0.0,11.0,1
6939.0,1208.0,18.0,68.0,160.0,40.0,2141.0,63.0,44.0,1
79.0,1913.0,18.0,69.0,162.0,47.0,5.0,61.0,51.0,1
5012.0,2100.0,69.0,90.0,123.0,94.0,1767.0,12.0,102.0,1
7343.0,1556.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
2609.0,3268.0,18.0,63.0,191.0,54.0,1157.0,17.0,58.0,1
5568.0,2813.0,18.0,65.0,145.0,22.0,1899.0,61.0,23.0,1
6720.0,1791.0,18.0,61.0,189.0,184.0,330.0,6.0,194.0,1
5590.0,1865.0,18.0,65.0,124.0,163.0,1044.0,34.0,172.0,1
1536.0,1180.0,18.0,65.0,409.0,96.0,1457.0,60.0,104.0,1
5130.0,1943.0,18.0,63.0,28.0,47.0,75.0,61.0,51.0,1
2585.0,721.0,45.0,52.0,206.0,4.0,1899.0,61.0,4.0,1
3422.0,997.0,18.0,65.0,57.0,40.0,234.0,63.0,44.0,1
665.0,3428.0,18.0,71.0,138.0,46.0,2141.0,63.0,50.0,1
3682.0,3777.0,18.0,65.0,167.0,22.0,5.0,61.0,23.0,1
1497.0,2262.0,18.0,63.0,35.0,127.0,957.0,10.0,136.0,1
482.0,516.0,18.0,55.0,278.0,196.0,499.0,17.0,206.0,0
2385.0,3769.0,18.0,61.0,126.0,37.0,1800.0,16.0,41.0,1
1985.0,803.0,18.0,61.0,38.0,164.0,2091.0,8.0,173.0,1
1155.0,2210.0,18.0,71.0,118.0,22.0,52.0,61.0,23.0,1
6592.0,2138.0,18.0,65.0,76.0,75.0,737.0,9.0,82.0,1
2634.0,2241.0,18.0,63.0,37.0,163.0,279.0,34.0,172.0,1
911.0,1618.0,12.0,10.0,144.0,315.0,1541.0,0.0,6.0,0
4765.0,3465.0,18.0,19.0,446.0,201.0,2032.0,66.0,211.0,1
4565.0,1554.0,18.0,63.0,211.0,47.0,305.0,61.0,51.0,1
4147.0,3808.0,18.0,68.0,79.0,4.0,5.0,61.0,4.0,1
2634.0,2657.0,18.0,63.0,107.0,17.0,183.0,61.0,18.0,1
4538.0,1641.0,40.0,47.0,13.0,35.0,2354.0,60.0,39.0,1
6126.0,729.0,18.0,55.0,204.0,225.0,2355.0,13.0,235.0,1
819.0,2454.0,18.0,61.0,49.0,92.0,2344.0,9.0,100.0,1
7013.0,1006.0,18.0,61.0,125.0,79.0,1920.0,64.0,86.0,1
1450.0,48.0,18.0,55.0,370.0,37.0,1081.0,16.0,41.0,1
940.0,4056.0,74.0,99.0,57.0,4.0,5.0,61.0,4.0,1
3873.0,3770.0,18.0,55.0,206.0,4.0,1899.0,61.0,4.0,1
3292.0,2322.0,18.0,104.0,223.0,61.0,77.0,62.0,67.0,1
3409.0,639.0,18.0,33.0,194.0,146.0,1869.0,9.0,156.0,1
2915.0,3671.0,18.0,55.0,324.0,11.0,19.0,0.0,11.0,1
5464.0,3390.0,18.0,63.0,153.0,47.0,5.0,61.0,51.0,1
3303.0,3618.0,18.0,68.0,307.0,22.0,5.0,61.0,23.0,1
1113.0,3384.0,18.0,55.0,212.0,4.0,5.0,61.0,4.0,1
893.0,2493.0,95.0,136.0,312.0,181.0,1787.0,41.0,191.0,1
5696.0,2151.0,100.0,140.0,124.0,22.0,5.0,61.0,23.0,1
5139.0,1913.0,18.0,69.0,55.0,284.0,975.0,14.0,293.0,1
929.0,3074.0,18.0,19.0,424.0,315.0,1487.0,0.0,6.0,1
3034.0,4043.0,8.0,6.0,6.0,0.0,1.0,56.0,0.0,1
6104.0,2233.0,18.0,61.0,57.0,19.0,5.0,61.0,20.0,1
1721.0,2865.0,14.0,12.0,0.0,36.0,1442.0,56.0,40.0,1
4792.0,379.0,18.0,61.0,219.0,47.0,5.0,61.0,51.0,1
5362.0,127.0,18.0,68.0,59.0,72.0,296.0,64.0,79.0,1
5010.0,2801.0,95.0,136.0,256.0,199.0,1451.0,9.0,209.0,1
900.0,2145.0,18.0,61.0,189.0,102.0,1237.0,9.0,110.0,1
1203.0,226.0,18.0,55.0,39.0,28.0,597.0,10.0,29.0,1
3955.0,1088.0,18.0,18.0,3.0,123.0,232.0,23.0,132.0,1
1349.0,2971.0,127.0,31.0,20.0,4.0,5.0,61.0,4.0,1
4710.0,2925.0,18.0,69.0,260.0,22.0,52.0,61.0,23.0,1
4330.0,1434.0,67.0,87.0,87.0,337.0,2144.0,62.0,71.0,1
6323.0,2515.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
7416.0,1571.0,102.0,142.0,151.0,147.0,2216.0,37.0,157.0,1
3216.0,3118.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,0
4282.0,3278.0,18.0,71.0,412.0,47.0,224.0,61.0,51.0,1
6654.0,3733.0,18.0,65.0,269.0,11.0,2271.0,0.0,11.0,1
2612.0,3958.0,18.0,68.0,160.0,88.0,1400.0,2.0,96.0,1
1782.0,1225.0,51.0,62.0,301.0,22.0,1913.0,61.0,23.0,1
2054.0,48.0,18.0,55.0,370.0,37.0,1081.0,16.0,41.0,1
2151.0,3934.0,18.0,61.0,61.0,22.0,1027.0,61.0,23.0,1
1518.0,3605.0,18.0,55.0,172.0,157.0,160.0,25.0,166.0,1
3671.0,849.0,41.0,49.0,5.0,1.0,1.0,0.0,1.0,1
3599.0,823.0,18.0,18.0,89.0,138.0,2324.0,9.0,148.0,1
2149.0,2420.0,18.0,65.0,177.0,107.0,1772.0,9.0,116.0,1
6000.0,2352.0,18.0,33.0,199.0,105.0,1879.0,9.0,113.0,1
7456.0,1755.0,18.0,69.0,197.0,47.0,5.0,61.0,51.0,1
6243.0,235.0,18.0,55.0,370.0,153.0,249.0,4.0,61.0,1
4565.0,3544.0,18.0,63.0,108.0,235.0,476.0,65.0,245.0,1
6653.0,3610.0,18.0,55.0,158.0,40.0,158.0,63.0,44.0,1
819.0,1105.0,18.0,55.0,316.0,340.0,2311.0,4.0,24.0,1
0.0,2685.0,18.0,69.0,162.0,4.0,5.0,61.0,4.0,1
2548.0,2075.0,18.0,61.0,57.0,22.0,1899.0,61.0,23.0,1
2354.0,2681.0,18.0,61.0,74.0,53.0,295.0,9.0,57.0,1
5517.0,1300.0,18.0,69.0,209.0,123.0,83.0,23.0,132.0,1
572.0,3534.0,18.0,61.0,88.0,47.0,1722.0,61.0,51.0,1
1996.0,1329.0,18.0,69.0,438.0,127.0,597.0,10.0,136.0,1
618.0,1208.0,18.0,68.0,195.0,120.0,497.0,61.0,129.0,1
937.0,3678.0,18.0,61.0,125.0,4.0,5.0,61.0,4.0,1
3061.0,3863.0,18.0,63.0,58.0,96.0,1020.0,60.0,104.0,1
4220.0,4241.0,18.0,71.0,81.0,41.0,694.0,19.0,45.0,1
37.0,3325.0,18.0,69.0,260.0,22.0,5.0,61.0,23.0,1
4723.0,1497.0,18.0,65.0,98.0,24.0,47.0,0.0,34.0,1
6882.0,760.0,127.0,31.0,323.0,127.0,423.0,10.0,136.0,1
4450.0,2827.0,18.0,33.0,194.0,146.0,495.0,9.0,156.0,1
4577.0,2693.0,18.0,61.0,155.0,92.0,743.0,9.0,100.0,1
1751.0,2805.0,83.0,111.0,14.0,16.0,1457.0,60.0,16.0,1
3922.0,2801.0,95.0,136.0,256.0,32.0,1932.0,4.0,36.0,1
2833.0,434.0,18.0,33.0,115.0,22.0,2192.0,61.0,23.0,0
7328.0,1591.0,18.0,63.0,300.0,219.0,1185.0,16.0,229.0,0
2352.0,35.0,18.0,65.0,219.0,184.0,1043.0,6.0,194.0,1
1294.0,3357.0,83.0,111.0,69.0,124.0,1596.0,9.0,133.0,1
2313.0,2868.0,6.0,4.0,365.0,129.0,193.0,8.0,138.0,1
2859.0,267.0,16.0,15.0,22.0,36.0,63.0,56.0,40.0,1
1003.0,2048.0,48.0,57.0,7.0,6.0,107.0,62.0,5.0,1
680.0,1501.0,18.0,63.0,28.0,32.0,2311.0,4.0,36.0,1
2156.0,3204.0,11.0,9.0,144.0,70.0,323.0,57.0,77.0,1
50.0,1712.0,95.0,133.0,46.0,37.0,2141.0,16.0,41.0,1
6481.0,2475.0,18.0,65.0,145.0,92.0,2324.0,9.0,100.0,1
5047.0,3953.0,51.0,72.0,59.0,40.0,234.0,63.0,44.0,1
4062.0,613.0,67.0,87.0,7.0,50.0,77.0,12.0,54.0,1
1642.0,3725.0,18.0,55.0,268.0,157.0,160.0,25.0,166.0,1
1304.0,335.0,18.0,71.0,308.0,156.0,1836.0,27.0,165.0,1
3861.0,2260.0,18.0,61.0,125.0,47.0,224.0,61.0,51.0,1
4135.0,4025.0,18.0,33.0,101.0,4.0,5.0,61.0,4.0,1
4723.0,234.0,62.0,82.0,298.0,64.0,1826.0,7.0,70.0,1
3767.0,2420.0,18.0,65.0,113.0,92.0,2324.0,9.0,100.0,1
5981.0,1805.0,37.0,56.0,2.0,2.0,6.0,0.0,2.0,1
5503.0,1090.0,18.0,65.0,76.0,28.0,2099.0,10.0,29.0,1
6919.0,481.0,6.0,4.0,88.0,4.0,15.0,61.0,4.0,1
1406.0,1484.0,99.0,138.0,2.0,36.0,1718.0,56.0,40.0,1
1352.0,3395.0,18.0,65.0,46.0,47.0,5.0,61.0,51.0,1
3072.0,1370.0,18.0,63.0,191.0,145.0,605.0,61.0,155.0,1
4844.0,3826.0,18.0,61.0,125.0,140.0,2256.0,65.0,150.0,1
1518.0,633.0,74.0,99.0,13.0,35.0,61.0,60.0,39.0,1
6065.0,1845.0,18.0,61.0,189.0,48.0,1999.0,9.0,52.0,1
4565.0,2146.0,18.0,63.0,85.0,17.0,405.0,61.0,18.0,1
937.0,764.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
6609.0,2034.0,18.0,55.0,158.0,22.0,5.0,61.0,23.0,1
3112.0,1115.0,4.0,2.0,0.0,0.0,0.0,56.0,0.0,1
5425.0,2329.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
665.0,577.0,18.0,61.0,38.0,164.0,2091.0,8.0,173.0,1
5125.0,3726.0,18.0,61.0,125.0,47.0,5.0,61.0,51.0,1
4300.0,2531.0,5.0,3.0,0.0,246.0,1797.0,30.0,256.0,0
3465.0,28.0,127.0,31.0,11.0,335.0,150.0,58.0,17.0,1
2795.0,468.0,18.0,55.0,316.0,32.0,1335.0,4.0,36.0,1
3184.0,3460.0,18.0,18.0,32.0,22.0,1899.0,61.0,23.0,1
529.0,674.0,18.0,63.0,184.0,46.0,1848.0,63.0,50.0,1
2787.0,2258.0,50.0,60.0,102.0,139.0,2288.0,8.0,149.0,1
4425.0,74.0,18.0,55.0,152.0,41.0,587.0,19.0,45.0,1
3676.0,40.0,49.0,59.0,0.0,0.0,0.0,56.0,0.0,1
4079.0,26.0,75.0,100.0,13.0,16.0,1646.0,60.0,16.0,1
3543.0,1670.0,74.0,99.0,445.0,4.0,5.0,61.0,4.0,0
948.0,726.0,74.0,156.0,391.0,22.0,2192.0,61.0,23.0,0
3215.0,3341.0,18.0,68.0,59.0,34.0,58.0,63.0,38.0,1
6969.0,4034.0,18.0,63.0,107.0,111.0,1438.0,58.0,120.0,1
492.0,2807.0,69.0,90.0,350.0,57.0,2297.0,9.0,62.0,1
3378.0,1913.0,18.0,69.0,162.0,47.0,5.0,61.0,51.0,1
1705.0,2109.0,18.0,61.0,283.0,103.0,1552.0,9.0,111.0,1
5309.0,3671.0,18.0,55.0,324.0,11.0,347.0,0.0,11.0,1
6035.0,2935.0,18.0,63.0,37.0,163.0,279.0,34.0,172.0,1
5564.0,3029.0,100.0,140.0,54.0,28.0,617.0,10.0,29.0,1
2494.0,3948.0,69.0,90.0,303.0,22.0,5.0,61.0,23.0,1
2010.0,1997.0,18.0,69.0,340.0,140.0,1688.0,65.0,150.0,1
2321.0,1842.0,6.0,32.0,56.0,129.0,193.0,8.0,138.0,1
6897.0,490.0,18.0,68.0,59.0,4.0,5.0,61.0,4.0,1
5815.0,3077.0,18.0,61.0,200.0,22.0,5.0,61.0,23.0,1
5362.0,2131.0,18.0,68.0,59.0,120.0,497.0,61.0,129.0,1
4401.0,321.0,12.0,13.0,5.0,36.0,904.0,56.0,40.0,1
4674.0,776.0,18.0,55.0,39.0,11.0,19.0,0.0,11.0,1
5035.0,3580.0,18.0,33.0,115.0,17.0,736.0,61.0,18.0,0
4812.0,2620.0,25.0,26.0,1.0,1.0,6.0,0.0,1.0,1
5664.0,2557.0,18.0,68.0,103.0,83.0,1924.0,16.0,91.0,1
5413.0,3776.0,37.0,56.0,2.0,0.0,2.0,56.0,0.0,1
59.0,369.0,18.0,68.0,40.0,54.0,1898.0,17.0,58.0,0
3599.0,3598.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
3540.0,1922.0,46.0,53.0,5.0,36.0,2151.0,56.0,40.0,1
1446.0,1908.0,18.0,55.0,192.0,113.0,170.0,25.0,122.0,1
3767.0,3611.0,18.0,68.0,256.0,22.0,5.0,61.0,23.0,1
7419.0,1403.0,18.0,69.0,203.0,47.0,618.0,61.0,51.0,1
1551.0,299.0,18.0,61.0,175.0,102.0,487.0,9.0,110.0,1
1389.0,1545.0,18.0,63.0,309.0,4.0,5.0,61.0,4.0,1
3184.0,1997.0,18.0,69.0,340.0,140.0,1688.0,65.0,150.0,1
3021.0,2076.0,18.0,71.0,118.0,22.0,5.0,61.0,23.0,1
1028.0,36.0,11.0,43.0,144.0,315.0,2182.0,0.0,6.0,1
893.0,3468.0,18.0,19.0,446.0,109.0,2121.0,66.0,118.0,1
5840.0,2871.0,18.0,19.0,112.0,56.0,2336.0,8.0,60.0,1
3075.0,3002.0,18.0,61.0,57.0,4.0,5.0,61.0,4.0,1
664.0,893.0,18.0,55.0,158.0,4.0,1899.0,61.0,4.0,1
3801.0,4040.0,92.0,128.0,74.0,22.0,395.0,61.0,23.0,1
3289.0,130.0,27.0,28.0,10.0,0.0,2.0,56.0,0.0,1
5453.0,3756.0,44.0,51.0,1.0,1.0,6.0,0.0,1.0,1
748.0,3280.0,18.0,71.0,412.0,140.0,2256.0,65.0,150.0,0
6050.0,3991.0,18.0,61.0,165.0,56.0,2336.0,8.0,60.0,1
3282.0,2649.0,18.0,71.0,161.0,17.0,37.0,61.0,18.0,1
3981.0,781.0,36.0,42.0,0.0,169.0,287.0,56.0,178.0,0
3767.0,2840.0,60.0,80.0,448.0,103.0,860.0,9.0,111.0,1
919.0,1087.0,126.0,16.0,2.0,0.0,35.0,56.0,0.0,1
944.0,345.0,18.0,65.0,57.0,40.0,234.0,63.0,44.0,1
4433.0,639.0,18.0,33.0,194.0,146.0,1869.0,9.0,156.0,1
2365.0,3605.0,18.0,55.0,172.0,157.0,160.0,25.0,166.0,1
8.0,1473.0,45.0,119.0,288.0,191.0,1643.0,22.0,201.0,1
779.0,2375.0,18.0,61.0,117.0,11.0,182.0,0.0,11.0,0
1057.0,2469.0,18.0,61.0,33.0,11.0,19.0,0.0,11.0,1
1264.0,2515.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
4479.0,1061.0,27.0,28.0,6.0,1.0,2113.0,0.0,1.0,1
6284.0,1088.0,18.0,18.0,3.0,59.0,470.0,23.0,65.0,1
952.0,2782.0,18.0,65.0,168.0,22.0,5.0,61.0,23.0,1
4565.0,3964.0,18.0,65.0,183.0,174.0,306.0,34.0,183.0,1
3034.0,1367.0,18.0,61.0,33.0,40.0,234.0,63.0,44.0,1
1161.0,446.0,127.0,31.0,48.0,233.0,1182.0,26.0,243.0,1
3303.0,2220.0,18.0,33.0,101.0,22.0,5.0,61.0,23.0,1
654.0,3574.0,18.0,65.0,219.0,46.0,2141.0,63.0,50.0,1
1307.0,2874.0,50.0,60.0,145.0,103.0,2047.0,9.0,111.0,1
4503.0,2503.0,14.0,12.0,0.0,1.0,7.0,0.0,1.0,1
3789.0,3578.0,18.0,63.0,85.0,17.0,183.0,61.0,18.0,1
3720.0,3601.0,51.0,62.0,20.0,17.0,5.0,61.0,18.0,1
974.0,2306.0,18.0,55.0,212.0,4.0,1899.0,61.0,4.0,1
6027.0,1026.0,18.0,18.0,55.0,121.0,2293.0,14.0,130.0,1
1817.0,715.0,75.0,100.0,174.0,41.0,1503.0,19.0,45.0,1
1337.0,110.0,18.0,19.0,306.0,310.0,1332.0,53.0,318.0,1
2106.0,2685.0,18.0,69.0,162.0,22.0,5.0,61.0,23.0,1
1023.0,1610.0,42.0,175.0,6.0,1.0,6.0,0.0,1.0,1
5315.0,3077.0,18.0,61.0,200.0,4.0,5.0,61.0,4.0,1
6487.0,860.0,18.0,61.0,74.0,78.0,1471.0,19.0,85.0,1
4549.0,3000.0,18.0,69.0,197.0,4.0,5.0,61.0,4.0,1
5416.0,1497.0,18.0,65.0,98.0,22.0,5.0,61.0,23.0,1
5543.0,445.0,18.0,71.0,47.0,47.0,1722.0,61.0,51.0,1
7315.0,4095.0,18.0,33.0,166.0,22.0,5.0,61.0,23.0,1
6683.0,3932.0,18.0,61.0,125.0,4.0,1899.0,61.0,4.0,1
4039.0,1759.0,18.0,65.0,261.0,155.0,519.0,21.0,164.0,1
6839.0,2344.0,18.0,18.0,32.0,4.0,5.0,61.0,4.0,1
815.0,2483.0,60.0,80.0,168.0,4.0,5.0,61.0,4.0,1
5149.0,1501.0,18.0,63.0,28.0,32.0,2311.0,4.0,36.0,1
6285.0,1783.0,127.0,31.0,142.0,163.0,279.0,34.0,172.0,1
5992.0,252.0,18.0,55.0,204.0,24.0,47.0,0.0,34.0,1
4180.0,2034.0,18.0,55.0,158.0,4.0,5.0,61.0,4.0,1
4792.0,2821.0,83.0,111.0,318.0,4.0,5.0,61.0,4.0,1
2633.0,2275.0,18.0,55.0,206.0,22.0,745.0,61.0,23.0,1
6629.0,692.0,18.0,55.0,206.0,4.0,5.0,61.0,4.0,1
1109.0,954.0,18.0,65.0,57.0,22.0,5.0,61.0,23.0,1
3184.0,699.0,18.0,19.0,446.0,307.0,1277.0,54.0,315.0,1
7406.0,3867.0,18.0,69.0,438.0,4.0,5.0,61.0,4.0,1
7274.0,3446.0,22.0,23.0,0.0,0.0,2.0,56.0,0.0,1
5804.0,3733.0,18.0,65.0,269.0,11.0,203.0,0.0,11.0,1
6000.0,536.0,18.0,104.0,223.0,217.0,631.0,62.0,227.0,1
1804.0,3810.0,26.0,27.0,0.0,3.0,0.0,56.0,3.0,1
3934.0,824.0,18.0,33.0,199.0,42.0,109.0,3.0,46.0,1
5362.0,3624.0,18.0,68.0,59.0,22.0,5.0,61.0,23.0,1
5062.0,3328.0,18.0,69.0,260.0,4.0,2191.0,61.0,4.0,1
3705.0,3793.0,72.0,94.0,115.0,4.0,5.0,61.0,4.0,1
3050.0,0.0,90.0,125.0,398.0,4.0,5.0,61.0,4.0,1
4565.0,659.0,18.0,69.0,328.0,83.0,517.0,16.0,91.0,1
4425.0,2689.0,18.0,61.0,74.0,86.0,1749.0,4.0,94.0,1
1244.0,184.0,75.0,100.0,334.0,27.0,2236.0,9.0,28.0,1
1857.0,3533.0,18.0,18.0,129.0,228.0,2271.0,17.0,238.0,1
7428.0,2781.0,60.0,80.0,448.0,27.0,1423.0,9.0,28.0,1
5908.0,200.0,18.0,61.0,116.0,202.0,398.0,22.0,212.0,1
6000.0,3556.0,60.0,80.0,448.0,52.0,1254.0,9.0,56.0,1
6850.0,4025.0,18.0,33.0,101.0,4.0,5.0,61.0,4.0,1
5154.0,1597.0,62.0,122.0,75.0,314.0,865.0,28.0,324.0,1
2372.0,1396.0,18.0,18.0,55.0,40.0,1269.0,63.0,44.0,1
5047.0,4168.0,51.0,72.0,59.0,240.0,965.0,31.0,250.0,1
5082.0,1051.0,18.0,68.0,103.0,123.0,2309.0,23.0,132.0,1
2315.0,202.0,6.0,4.0,180.0,55.0,1153.0,8.0,59.0,1
3730.0,3670.0,13.0,11.0,91.0,85.0,2318.0,57.0,93.0,1
55.0,993.0,6.0,4.0,88.0,28.0,253.0,10.0,29.0,1
524.0,1781.0,18.0,55.0,212.0,196.0,671.0,17.0,206.0,1
7432.0,4238.0,18.0,61.0,189.0,108.0,279.0,34.0,117.0,1
7013.0,977.0,18.0,61.0,125.0,120.0,180.0,61.0,129.0,1
1966.0,2312.0,58.0,76.0,7.0,6.0,969.0,62.0,5.0,1
4792.0,2062.0,18.0,65.0,261.0,4.0,5.0,61.0,4.0,1
3767.0,641.0,60.0,80.0,448.0,103.0,1827.0,9.0,111.0,1
5176.0,377.0,18.0,55.0,192.0,81.0,1875.0,30.0,88.0,1
4061.0,1407.0,18.0,61.0,283.0,92.0,571.0,9.0,100.0,1
1294.0,1956.0,67.0,97.0,13.0,9.0,17.0,60.0,9.0,1
2304.0,2528.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
3767.0,1310.0,18.0,19.0,424.0,26.0,1864.0,8.0,27.0,1
490.0,562.0,18.0,55.0,288.0,11.0,19.0,0.0,11.0,1
1603.0,4213.0,18.0,63.0,442.0,44.0,597.0,10.0,48.0,1
6000.0,2154.0,18.0,65.0,213.0,163.0,279.0,34.0,172.0,1
6939.0,2995.0,127.0,31.0,11.0,335.0,14.0,58.0,17.0,1
814.0,803.0,18.0,61.0,38.0,56.0,374.0,8.0,60.0,1
5110.0,3682.0,18.0,18.0,32.0,4.0,5.0,61.0,4.0,1
6013.0,370.0,61.0,81.0,6.0,1.0,1.0,0.0,1.0,1
2633.0,1544.0,18.0,63.0,258.0,22.0,1899.0,61.0,23.0,1
6000.0,3163.0,41.0,49.0,5.0,36.0,353.0,56.0,40.0,1
5047.0,1739.0,51.0,72.0,325.0,39.0,2334.0,57.0,43.0,1
2385.0,2614.0,35.0,41.0,6.0,0.0,954.0,56.0,0.0,1
5493.0,1758.0,6.0,4.0,88.0,4.0,15.0,61.0,4.0,1
3291.0,1163.0,18.0,65.0,445.0,22.0,5.0,61.0,23.0,1
5617.0,3392.0,18.0,33.0,279.0,4.0,5.0,61.0,4.0,1
2633.0,2044.0,18.0,65.0,57.0,22.0,5.0,61.0,23.0,0
5882.0,3785.0,18.0,61.0,126.0,4.0,5.0,61.0,4.0,1
1731.0,2001.0,18.0,71.0,78.0,186.0,335.0,21.0,196.0,1
4317.0,3384.0,18.0,55.0,212.0,22.0,5.0,61.0,23.0,1
4433.0,3969.0,18.0,33.0,100.0,11.0,2271.0,0.0,11.0,1
1493.0,2262.0,18.0,63.0,35.0,127.0,191.0,10.0,136.0,1
1009.0,3299.0,8.0,29.0,1.0,1.0,6.0,0.0,1.0,1
2029.0,1728.0,18.0,65.0,126.0,4.0,5.0,61.0,4.0,1
1132.0,3602.0,18.0,18.0,32.0,4.0,5.0,61.0,4.0,1
6323.0,4096.0,18.0,55.0,39.0,127.0,597.0,10.0,136.0,1
4365.0,2952.0,32.0,37.0,379.0,233.0,103.0,26.0,243.0,1
6318.0,283.0,18.0,18.0,104.0,87.0,1816.0,61.0,95.0,1
960.0,445.0,18.0,71.0,47.0,71.0,2256.0,65.0,78.0,1
550.0,909.0,18.0,68.0,325.0,51.0,924.0,57.0,55.0,1
6461.0,2274.0,18.0,65.0,250.0,4.0,5.0,61.0,4.0,1
2414.0,1557.0,18.0,63.0,28.0,47.0,1899.0,61.0,51.0,1
4565.0,3598.0,18.0,55.0,39.0,4.0,1899.0,61.0,4.0,1
4565.0,4027.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
924.0,290.0,47.0,54.0,22.0,0.0,2.0,56.0,0.0,1
1657.0,4181.0,7.0,5.0,6.0,36.0,2151.0,56.0,40.0,0
2634.0,3725.0,18.0,55.0,130.0,157.0,160.0,25.0,166.0,1
896.0,446.0,6.0,4.0,48.0,136.0,1066.0,26.0,145.0,1
7087.0,3328.0,18.0,69.0,260.0,22.0,52.0,61.0,23.0,1
1320.0,2785.0,75.0,100.0,319.0,20.0,41.0,3.0,21.0,0
6000.0,3554.0,18.0,55.0,173.0,46.0,158.0,63.0,50.0,1
1751.0,961.0,18.0,68.0,326.0,28.0,423.0,10.0,29.0,1
4616.0,2022.0,18.0,65.0,38.0,119.0,2336.0,8.0,128.0,1
5610.0,2348.0,18.0,61.0,229.0,86.0,1120.0,4.0,94.0,1
3257.0,3886.0,18.0,65.0,159.0,86.0,1820.0,4.0,94.0,1
842.0,634.0,18.0,55.0,192.0,113.0,160.0,25.0,122.0,1
4430.0,1298.0,18.0,65.0,145.0,107.0,737.0,9.0,116.0,1
590.0,510.0,18.0,65.0,349.0,26.0,2235.0,8.0,27.0,1
4315.0,377.0,45.0,52.0,149.0,81.0,1411.0,30.0,88.0,1
4565.0,615.0,18.0,65.0,151.0,340.0,2344.0,4.0,24.0,1
